1975/045   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:41:08 0.62 355.76  61.94 -6.53 1624   8.05   626.9 220369.  1.73 -3.41   9.71  -5.90   5.29 0.46 1.14 1.17  0.31 678.81063623.  7.35 619.6 193598.
 1:41:49 0.62 355.76  61.94 -6.53 1624   9.46   618.5 212358.  0.00 -2.30   8.93  -8.51   2.07 0.99 1.20 1.36  0.28 694.7 905826.  8.08 623.0 229104.
 1:42:29 0.62 355.76  61.93 -6.53 1624   7.85   634.0 222315.  3.33 -1.52   8.46  -9.19   2.00 0.41 0.67 0.51  0.30 677.21165079.  6.96 628.7 194667.
 1:43:10 0.62 355.76  61.93 -6.53 1624   7.86   624.1 199130.  0.00 -1.21   9.22  -8.33   1.50 0.98 0.91 0.74  0.26 672.0 675056.  7.08 618.3 176963.
 1:43:50 0.62 355.76  61.92 -6.53 1624   8.10   625.5 221522.  3.03 -0.80   9.32  -8.19   0.70 0.52 0.65 0.63  0.29 676.0 843664.  7.27 616.0 205195.
 1:44:31 0.62 355.76  61.91 -6.53 1624   7.87   628.4 206573.  0.00 -0.55   8.35  -9.19  -0.65 0.79 0.96 0.84  0.31 691.61264456.  7.03 629.4 208902.
 1:45:11 0.62 355.76  61.91 -6.53 1624   8.42   611.1 229724. -1.42 -2.94   9.73  -5.49   0.20 1.97 3.33 3.59  0.32 671.21174434.  7.37 600.2 148204.
 1:45:52 0.62 355.76  61.90 -6.53 1624   7.92   617.8 213749.  0.00 -2.69  10.74  -5.44   2.43 0.56 1.16 0.81  0.28 684.9 975889.  7.28 619.5 197370.
 1:46:32 0.62 355.76  61.90 -6.53 1624   8.65   619.6 220775.  1.80 -0.36  10.23  -6.66  -1.40 0.93 1.22 1.42  0.34 679.91125370.  8.14 611.0 216513.
 1:47:13 0.62 355.76  61.89 -6.53 1624   8.44   632.7 285247.  0.00  0.93   8.88  -7.64   1.01 1.31 2.56 1.96  0.27 675.8 804162.  7.85 630.9 240324.
 1:47:53 0.62 355.76  61.88 -6.53 1624   5.95   644.1 139401.  3.40 -0.28   6.24  -7.30  -1.25 3.81 3.23 6.19  0.30 682.6 964662.  5.56 635.8 141604.
 1:48:34 0.62 355.76  61.88 -6.53 1624   7.76   605.7 119069. -1.76 -3.02  11.20  -2.43   5.83 0.93 1.46 1.23  0.24 662.9 587945.  7.21 609.1 153785.
 1:49:14 0.62 355.76  61.87 -6.53 1624   7.76   620.4 208369.  0.32 -3.12  11.25  -3.72   5.20 0.31 0.74 1.07  0.23 697.1 786907.  7.66 617.1 187728.
 1:49:55 0.62 355.76  61.87 -6.53 1624   6.80   620.4 186461. -0.36 -3.94  11.22  -3.00   5.21 0.67 1.62 2.09  0.29 690.6 950109.  6.46 617.7 159827.
 1:50:35 0.62 355.77  61.86 -6.53 1624   8.14   629.2 202304. -1.25 -4.58  10.32  -0.84   7.90 0.48 0.68 0.66  0.28 677.7 915182.  7.32 626.7 186010.
 1:51:16 0.62 355.77  61.86 -6.53 1624   8.17   669.1 236384. -4.10 -5.92   4.62   4.11  10.63 2.13 1.64 1.31  0.28 685.1 966949.  7.76 668.4 218192.
 1:51:56 0.62 355.77  61.85 -6.53 1624   8.97   666.8 247247. -5.03 -5.52   4.06   5.49  11.24 1.14 0.52 0.90  0.31 682.7 899797.  8.69 667.1 255251.
 1:52:37 0.62 355.77  61.84 -6.53 1624   8.00   662.3 209149. -4.85 -5.81   4.65   5.29  11.32 0.80 0.32 0.50  0.25 676.6 575055.  7.74 661.5 243037.
 1:53:17 0.62 355.77  61.84 -6.53 1624   7.91   646.0 209210. -4.87 -5.37   7.34   5.13   9.92 1.16 0.75 0.82  0.35 675.4 974434.  7.10 645.0 183944.
 1:53:58 0.62 355.77  61.83 -6.53 1624   7.35   637.9 181810. -4.03 -5.30   8.82   3.88   9.43 0.56 1.00 0.81  0.34 691.01025370.  6.78 641.1 202431.
 1:54:38 0.62 355.77  61.83 -6.53 1624   8.01   627.1 203263. -3.19 -4.76  10.46   2.21   8.32 0.47 1.02 0.82  0.29 690.1 938675.  7.55 626.6 208691.
 1:55:19 0.62 355.77  61.82 -6.53 1624   7.65   633.7 171129. -3.69 -4.90   9.68   2.89   8.86 0.54 1.26 0.74  0.25 705.7 995640.  7.24 633.6 203581.
 1:55:59 0.62 355.77  61.81 -6.53 1624   8.06   637.8 194911. -2.61 -5.54  10.02   2.75   8.69 0.55 0.81 0.77  0.25 697.2 617675.  7.67 632.9 211361.
 1:56:40 0.62 355.77  61.81 -6.53 1624   8.15   623.7 193449. -3.50 -4.04   9.91   2.56   8.93 1.13 0.96 1.07  0.27 676.2 587945.  7.91 622.6 176758.
 1:57:20 0.62 355.77  61.80 -6.53 1624   8.02   628.7 191393. -1.86 -5.31  10.30   0.91   9.09 0.41 0.86 0.73  0.31 685.4 958633.  7.07 630.0 156579.
 1:58:01 0.62 355.77  61.80 -6.53 1624   7.83   623.0 177710. -1.53 -4.80  10.73  -0.78   8.42 0.50 0.56 0.66  0.25 699.91020796.  7.90 619.4 161422.
 1:58:41 0.62 355.77  61.79 -6.53 1624   7.74   620.6 154367. -0.08 -4.69  10.14  -4.27   7.77 0.57 0.88 1.37  0.28 678.0 925161.  7.35 622.2 202018.
 1:59:22 0.62 355.77  61.79 -6.53 1624   8.22   623.9 183811. -0.35 -4.62  10.36  -3.54   7.77 0.36 0.63 0.76  0.23 681.4 656760.  7.43 620.4 173123.
 2:00:02 0.62 355.77  61.78 -6.53 1624   8.18   628.2 216682. -0.50 -4.48  10.02  -2.87   8.16 0.69 0.57 0.74  0.30 684.51106035.  7.74 625.4 235637.
 2:00:43 0.62 355.77  61.77 -6.53 1624   7.86   625.1 183710. -0.33 -4.52  10.10  -2.92   7.91 0.40 0.67 0.78  0.27 675.2 819131.  7.61 624.0 168270.
 2:01:23 0.62 355.77  61.77 -6.53 1624   7.41   630.3 206147. -0.53 -4.98   9.56  -2.33   8.41 0.80 0.82 1.07  0.34 679.1 948446.  7.15 627.8 189041.
 2:02:04 0.62 355.77  61.76 -6.53 1624   7.20   610.0 194534. -2.00 -2.51  11.47   0.21   5.18 0.86 1.33 2.08  0.31 677.8 760503.  6.39 600.4  94605.
 2:02:44 0.62 355.77  61.76 -6.53 1624   8.12   620.6 233733. -1.10 -3.78  11.00  -1.24   5.72 1.15 1.25 2.28  0.29 685.11006243.  7.71 618.2 224417.
 2:03:25 0.62 355.77  61.75 -6.53 1624   8.88   616.5 212560. -1.20 -3.13  10.68  -0.26   5.62 0.85 1.98 2.45  0.37 690.11017053.  8.02 620.6 230991.
 2:04:05 0.62 355.77  61.75 -6.53 1624   8.34   615.4 237332. -3.08  2.22  11.12   0.12  -0.28 1.31 3.53 4.19  0.36 675.41019756.  7.59 611.8 231690.
 2:04:46 0.62 355.77  61.74 -6.53 1624  11.18   639.3 317910. -2.81  5.18   8.56  -1.03  -8.05 2.55 2.28 2.71  0.38 688.7 904579.  9.84 643.0 289356.
 2:05:26 0.62 355.77  61.73 -6.53 1624   8.92   647.8 249485. -1.93  6.65   7.07  -1.84  -9.63 1.37 1.46 1.40  0.40 675.61048862.  8.13 642.4 270697.
 2:06:07 0.62 355.77  61.73 -6.53 1624   9.84   628.9 287333. -2.48  4.27   9.07   0.09  -7.20 0.82 1.23 1.12  0.28 670.2 681916.  8.98 627.0 274180.
 2:06:47 0.62 355.77  61.72 -6.53 1624   8.45   628.5 238187. -1.02  4.55   9.61  -1.04  -6.70 0.58 0.59 0.86  0.34 681.71201669.  7.77 624.6 242786.
 2:07:28 0.62 355.77  61.72 -6.53 1624   8.97   619.2 237771.  0.42  3.27  10.21  -2.54  -5.06 0.65 1.40 0.84  0.28 673.9 732021.  8.26 622.9 235494.
 2:08:08 0.62 355.77  61.71 -6.53 1624   8.08   611.9 228610. -0.14 -0.70  11.23  -2.60  -2.02 0.69 1.20 1.99  0.36 672.11199382.  7.75 606.9 206290.
 2:08:49 0.62 355.77  61.70 -6.53 1624   7.93   609.9 211104. -1.81  2.58  11.68   0.07  -2.49 0.30 0.78 1.27  0.36 685.01254060.  7.28 615.8 248088.
 2:09:29 0.62 355.78  61.70 -6.54 1624   8.37   610.7 225505. -2.84  0.98  11.60   1.17  -2.67 0.34 0.79 0.86  0.38 669.01031191.  8.13 606.8 204149.
 2:10:10 0.62 355.78  61.69 -6.54 1624   8.79   605.3 199894. -0.85  0.90  10.83  -2.41  -2.84 0.91 2.63 2.22  0.39 689.61053851.  8.16 606.1 266581.
 2:10:50 0.62 355.78  61.69 -6.54 1624   9.03   660.8 325885.  1.12  5.59   6.36  -5.03  -7.50 3.31 1.81 3.50  0.35 695.2 669650.  8.14 663.0 306758.
 2:11:31 0.62 355.78  61.68 -6.54 1624   9.46   695.7 273078.  0.00  5.53   2.47  -6.45  -9.45 3.14 1.71 1.55  0.37 692.3 926616.  8.72 691.4 270636.
 2:12:11 0.62 355.78  61.68 -6.54 1624   6.84   660.7 177132.  0.58  6.11   8.38  -1.50  -7.34 2.75 2.77 2.72  0.33 677.61285038.  6.28 650.3 188670.
 2:12:52 0.62 355.78  61.67 -6.54 1624   8.38   672.7 238047. -6.69  4.71   3.42   5.65  -8.52 1.87 3.82 3.89  0.32 690.31078384.  7.13 671.8 192153.
 2:13:32 0.62 355.78  61.66 -6.54 1624   8.18   699.2 273130. -8.75  0.10   2.01  10.68  -3.08 2.70 2.94 2.22  0.33 688.7 668819.  7.92 707.8 269076.
 2:14:13 0.62 355.78  61.66 -6.54 1624   8.57   642.8 250956. -6.21  3.47   6.42   5.70  -7.53 2.02 2.47 2.54  0.35 670.2 737218.  8.04 643.3 256895.
 2:14:53 0.62 355.78  61.65 -6.54 1624   8.84   624.7 228243.  2.29  1.61   9.64  -4.11  -3.46 1.48 4.29 2.52  0.31 681.5 990858.  8.50 618.7 246688.
 2:15:34 0.62 355.78  61.65 -6.54 1624   8.73   638.0 267891.  0.00  0.46   7.56  -9.25  -0.48 0.88 1.34 1.03  0.35 674.8 709983.  7.64 635.8 249397.
 2:16:14 0.62 355.78  61.64 -6.54 1624   7.91   634.3 224413.  0.00 -0.37   7.31  -9.52  -0.62 1.18 0.77 0.61  0.32 677.01018925.  7.21 631.6 232768.
 2:16:55 0.62 355.78  61.63 -6.54 1624   7.98   634.8 173500.  0.00  0.03   8.30  -9.80  -0.53 0.77 0.86 0.51  0.32 688.4 998966.  7.37 633.9 196122.
 2:17:35 0.62 355.78  61.63 -6.54 1624   8.39   637.1 219797.  0.00  0.08   7.63 -10.57  -0.20 0.42 0.76 0.66  0.32 674.5 996887.  7.96 632.5 216305.
 2:18:16 0.62 355.78  61.62 -6.54 1624   8.66   646.3 243358.  0.00 -0.61   6.94 -10.62   1.00 0.86 1.08 1.33  0.28 680.1 679629.  7.63 646.2 235598.
 2:18:56 0.62 355.78  61.62 -6.54 1624   8.38   642.3 220086.  0.00 -1.78   6.87 -10.78   1.06 0.43 0.83 0.80  0.33 680.61066949.  7.14 638.7 188082.
 2:19:37 0.62 355.78  61.61 -6.54 1624   8.86   657.2 234565.  0.00  0.12   5.37 -11.22   1.19 1.13 1.17 1.48  0.32 688.2 857385.  7.95 655.3 204835.
 2:20:17 0.62 355.78  61.61 -6.54 1624   8.07   649.3 218550.  0.00  0.38   5.29 -11.62  -0.79 0.65 0.52 0.71  0.32 679.2 838882.  7.57 647.1 191006.
 2:20:58 0.62 355.78  61.60 -6.54 1624   8.04   647.2 225742.  0.00 -1.81   6.08 -11.11   0.94 0.52 1.23 1.26  0.32 678.9 668403.  7.26 645.1 241812.
 2:21:38 0.62 355.78  61.59 -6.54 1624   9.44   651.6 270324.  0.00 -1.35   5.85 -11.04   1.76 1.19 1.10 0.50  0.35 680.91025785.  8.98 647.9 282639.
 2:22:19 0.62 355.78  61.59 -6.54 1624   8.53   654.8 224170.  0.00 -0.12   4.51 -11.67   0.74 0.79 0.84 1.10  0.29 676.6 645326.  7.68 653.5 214918.
 2:22:59 0.62 355.78  61.58 -6.54 1624   8.17   673.3 239606.  0.00  0.13   2.41 -12.28  -0.25 0.99 0.81 0.40  0.35 676.8 886699.  7.42 670.5 248390.
 2:23:40 0.62 355.78  61.58 -6.54 1624   9.05   687.4 207745.  0.00  0.96   0.53 -12.45  -0.91 1.13 0.62 0.88  0.32 699.4 916221.  8.10 684.7 239450.
 2:24:20 0.62 355.78  61.57 -6.54 1624   8.42   636.0 238622.  3.62 -2.24   5.04  -9.85   1.82 3.39 3.00 3.33  0.34 680.11017885.  7.56 630.4 227048.
 2:25:01 0.62 355.78  61.57 -6.54 1624   8.13   621.3 200878.  0.00 -1.37   9.39  -7.37   2.94 0.40 1.29 1.55  0.32 694.51064870.  7.51 619.7 178074.
 2:25:41 0.62 355.78  61.56 -6.54 1624   8.51   632.8 228078.  3.03 -2.71   8.10  -8.33   4.25 0.61 0.70 0.82  0.28 690.5 716844.  7.59 630.9 221899.
 2:26:22 0.62 355.78  61.55 -6.54 1624   7.71   635.9 188183.  0.00 -3.09   7.14  -8.83   5.06 0.58 0.71 0.56  0.30 687.31012480.  7.46 636.9 218530.
 2:27:02 0.62 355.78  61.55 -6.54 1624   7.48   643.6 203152.  3.98 -2.34   7.70  -9.62   3.89 0.52 0.59 0.46  0.29 682.1 944080.  6.92 639.4 183762.
 2:27:43 0.62 355.78  61.54 -6.54 1624   7.15   634.4 178675.  0.00 -2.72   7.84  -9.78   3.89 0.31 0.44 0.42  0.26 695.21122251.  6.36 631.0 167971.
 2:28:23 0.62 355.79  61.54 -6.54 1624   8.14   634.8 206683.  2.84 -2.84   8.38  -9.21   4.53 0.55 0.86 0.47  0.27 678.6 911855.  7.33 629.7 199036.
 2:29:04 0.62 355.79  61.53 -6.54 1624   7.66   634.3 181693.  0.00 -1.86   8.93  -9.18   3.55 0.49 0.66 1.10  0.31 692.9 988571.  7.15 634.1 216435.
 2:29:44 0.62 355.79  61.52 -6.54 1624   7.03   645.4 227428.  2.95 -1.74   8.10 -10.48   2.15 0.65 0.63 0.92  0.32 680.5 982126.  6.22 644.6 187595.
 2:30:25 0.62 355.79  61.52 -6.54 1624   6.91   642.6 235542.  0.00  0.04   7.27 -11.51   1.72 1.04 0.89 0.87  0.24 699.5 979007.  6.54 644.6 272861.
 2:31:05 0.62 355.79  61.51 -6.54 1624   7.99   648.6 219102.  4.06 -2.07   6.69 -10.65   1.44 0.69 1.04 2.05  0.33 678.9 867364.  7.27 645.2 192608.
 2:31:46 0.62 355.79  61.51 -6.54 1624   8.10   639.2 181936.  0.00 -2.36   6.92  -9.98   2.92 0.53 0.72 0.58  0.32 697.5 925577.  7.15 640.0 213827.
 2:32:26 0.62 355.79  61.50 -6.54 1624   9.12   645.5 246785.  0.00 -1.15   6.04 -10.30   1.98 0.82 0.76 1.45  0.42 681.51086492.  8.56 644.7 291630.
 2:33:06 0.62 355.79  61.50 -6.54 1624   7.86   640.1 243472.  1.12 -4.38   8.24  -6.18   4.87 1.63 2.10 2.47  0.31 694.8 960504.  7.77 634.3 230192.
 2:33:47 0.62 355.79  61.49 -6.54 1624   8.93   637.2 233921.  4.13 -1.03   7.23  -8.82   3.28 1.36 1.31 2.02  0.32 675.81100213.  7.72 631.8 216913.
 2:34:28 0.62 355.79  61.48 -6.54 1624   9.62   620.7 220707.  0.00 -0.68   9.52  -7.30  -0.34 0.89 1.50 1.04  0.31 676.7 744079.  8.35 622.9 247714.
 2:35:08 0.62 355.79  61.48 -6.54 1624   8.84   635.5 228487.  3.98 -0.36   7.97  -9.23  -0.41 0.69 0.67 0.73  0.38 672.81030359.  8.27 629.0 223185.
 2:35:49 0.62 355.79  61.47 -6.54 1624   6.78   634.8 170804.  0.00  3.07   8.27  -6.42  -4.17 2.22 2.42 2.90  0.34 675.2 606448.  7.08 634.5 245252.
 2:36:29 0.62 355.79  61.47 -6.54 1624   8.25   616.0 226606. -0.23  2.33  10.40  -1.45  -6.16 1.11 1.13 1.35  0.35 669.01200006.  7.07 612.8 218547.
 2:37:10 0.62 355.79  61.46 -6.54 1624   8.31   625.7 227951.  0.00 -2.57   7.72  -3.95  -1.37 2.30 3.98 6.67  0.24 677.4 577966.  7.89 628.0 238794.
 2:37:50 0.62 355.79  61.46 -6.54 1624   9.10   626.0 242731.  2.38 -2.03   9.54  -6.58   3.28 0.39 0.86 0.93  0.31 679.21024122.  8.42 620.4 229536.
 2:38:31 0.62 355.79  61.45 -6.54 1624   8.97   615.2 213830.  1.15 -2.90   9.62  -5.65   4.32 0.55 0.93 0.82  0.32 673.6 741792.  8.10 616.8 235451.
 2:39:11 0.62 355.79  61.44 -6.54 1624   8.73   608.8 231524.  0.95 -0.70  11.04  -4.54   1.13 0.32 0.60 0.66  0.39 678.31199798.  8.45 605.8 202785.
 2:39:52 0.62 355.79  61.44 -6.54 1624   8.38   599.0 132566.  0.83 -0.12  11.20  -4.07   0.05 0.27 0.85 0.62  0.32 689.81163416.  8.46 599.6 176011.
 2:40:32 0.62 355.79  61.43 -6.54 1624   8.61   609.9 231654.  0.99 -0.43  11.19  -3.69  -1.24 0.29 0.71 0.64  0.32 675.61066949.  7.77 600.1 137637.
 2:41:13 0.62 355.79  61.43 -6.54 1624   8.82   610.2 206647.  0.00  1.21  10.92  -3.42  -2.53 0.31 0.69 0.83  0.31 676.1 800628.  8.00 612.3 239389.
 2:41:53 0.62 355.79  61.42 -6.54 1624   8.46   611.9 246613. -0.45  1.87  10.91  -2.42  -3.55 0.33 0.93 0.48  0.36 671.11179424.  7.62 608.0 216601.
 2:42:34 0.62 355.79  61.41 -6.54 1624   7.97   624.0 225180.  0.00 -1.73   8.62  -6.73   1.24 1.78 2.66 2.37  0.31 668.9 679214.  6.70 621.9 182040.
 2:43:14 0.62 355.79  61.41 -6.54 1624   8.62   614.0 227386.  1.59  0.19  10.77  -5.01  -0.90 0.33 0.66 0.59  0.25 660.2 653434.  7.01 603.2 124952.
 2:43:55 0.62 355.79  61.40 -6.54 1624   8.61   608.5 198322.  1.35  0.73  10.92  -4.69  -1.34 0.26 1.09 0.63  0.31 671.1 806865.  7.46 602.4 160510.
 2:44:35 0.62 355.79  61.40 -6.54 1624   8.83   611.0 229929. -0.22  1.18  11.28  -2.82  -2.43 0.28 0.85 0.83  0.36 676.31149070.  8.10 607.2 206180.
 2:45:16 0.62 355.79  61.39 -6.54 1624   8.79   604.4 194833.  0.01  1.44  11.21  -2.27  -3.04 0.23 0.53 0.52  0.34 692.81112064.  7.97 598.9 191477.
 2:45:56 0.62 355.79  61.39 -6.54 1624   8.77   611.0 236585.  0.30  1.30  11.03  -3.28  -3.40 0.21 0.35 0.38  0.27 655.7 732021.  8.16 604.1 220025.
 2:46:37 0.62 355.79  61.38 -6.54 1624   9.00   607.3 190015.  0.37  1.71  11.18  -2.99  -3.09 0.24 0.40 0.53  0.36 683.41139091.  8.19 608.3 249056.
 2:47:17 0.62 355.80  61.37 -6.54 1624   8.90   615.3 230910.  0.82  1.45  11.05  -3.69  -2.67 0.30 0.65 0.49  0.26 694.6 808944.  8.13 609.4 184483.
 2:47:58 0.62 355.80  61.37 -6.54 1624  -1.00    -1.0     -1. -1.00 -1.00  11.27  -3.59  -2.32 0.26 0.51 0.43 -1.00  -1.0     -1.  7.49 603.4 172906.
 2:48:38 0.62 355.80  61.36 -6.54 1624   8.74   605.5 208756. -0.27  0.99  11.47  -2.73  -2.12 0.26 0.71 0.53  0.31 652.4 679422.  7.60 595.1 122957.
 2:49:19 0.62 355.80  61.36 -6.54 1624   8.89   604.8 205923. -0.01  0.95  11.11  -3.06  -3.37 0.29 0.83 0.70  0.26 674.2 856138.  7.77 601.9 165408.
 2:49:59 0.62 355.80  61.35 -6.54 1624   8.52   609.1 231823. -0.39  1.06  11.27  -2.17  -3.58 0.24 0.47 0.58  0.29 657.2 702914.  8.25 598.5 128483.
 2:50:39 0.62 355.80  61.34 -6.54 1624   8.52   604.4 198422. -0.67  1.49  11.29  -1.98  -3.44 0.29 0.78 0.83  0.34 669.3 884620. -1.00  -1.0     -1.
 2:51:20 0.62 355.80  61.34 -6.54 1624   8.68   609.8 248062. -0.55  1.42  11.23  -1.91  -3.52 0.27 0.72 0.64  0.25 698.9 713102.  7.44 595.8 141961.
 2:52:01 0.62 355.80  61.33 -6.54 1624   8.17   614.2 214723. -3.64  2.52  10.54  -2.40  -3.41 1.27 3.03 2.11  0.32 672.0 721418.  7.50 614.2 163946.
 2:52:41 0.62 355.80  61.33 -6.54 1624   8.29   613.6 239837.  1.01  1.68  10.44  -4.23  -3.69 0.36 0.62 0.74  0.33 669.61215391.  7.62 605.3 222701.
 2:53:22 0.62 355.80  61.32 -6.54 1624   8.60   610.0 209587.  0.11  2.60  10.10  -2.46  -5.76 0.40 1.11 0.82  0.36 686.91045952.  7.90 615.5 260789.
 2:54:02 0.62 355.80  61.32 -6.54 1624   8.87   607.4 236124. -0.31  1.22  11.07  -2.53  -3.90 0.37 0.99 0.73  0.35 646.8 895717.  7.71 594.9 140317.
 2:54:43 0.62 355.80  61.31 -6.54 1624   8.70   613.9 229289. -1.75  3.52  10.62  -1.30  -5.63 0.39 1.35 0.91  0.27 674.7 768611.  7.97 616.7 175615.
 2:55:23 0.62 355.80  61.30 -6.54 1624   9.31   615.4 221282. -1.15  2.91  10.43  -0.71  -6.03 0.37 0.90 0.79  0.27 682.4 776927.  8.81 610.4 213969.
 2:56:04 0.62 355.80  61.30 -6.54 1624   8.34   611.3 203415. -0.43  2.83   9.62  -3.63  -6.19 0.89 1.02 0.92  0.28 665.0 879007.  7.74 614.0 239603.
 2:56:44 0.62 355.80  61.29 -6.54 1624   8.45   616.6 224595.  0.09  2.81  10.45  -2.85  -5.39 0.41 0.90 0.76  0.29 656.1 651979.  8.04 611.2 220479.
 2:57:25 0.62 355.80  61.29 -6.54 1624   8.60   610.9 204806.  0.00 -0.10   9.99  -3.85  -4.67 0.87 1.67 2.87  0.31 667.6 834724.  7.31 610.0 165662.
 2:58:05 0.62 355.80  61.28 -6.54 1624   8.42   611.2 227636. -0.31  1.94  10.72  -3.33  -4.50 0.36 0.93 0.90  0.31 674.11083373.  8.06 605.7 216211.
 2:58:46 0.62 355.80  61.27 -6.54 1624   8.58   610.5 188716.  0.08  2.55  10.20  -1.86  -6.21 0.38 1.08 1.12  0.34 668.3 737842.  7.51 608.1 161949.
 2:59:26 0.62 355.80  61.27 -6.54 1624   8.18   628.8 223081. -0.34  4.49   7.73  -1.66  -9.25 0.79 0.99 1.08  0.31 687.5 761751.  7.54 626.0 221623.
 3:00:07 0.62 355.80  61.26 -6.54 1624   9.32   605.6 199091.  0.69 -0.39  10.73  -3.47  -1.97 1.14 1.13 3.00  0.33 670.9 720170.  8.49 603.3 166191.
 3:00:47 0.62 355.80  61.26 -6.54 1624   9.44   616.1 228100.  1.40  1.15  10.88  -4.05  -1.05 0.47 1.29 0.82  0.36 677.9 975681.  8.19 610.8 232434.
 3:01:28 0.62 355.80  61.25 -6.54 1624   8.64   633.4 285159.  0.00 -3.37   8.92  -6.20   3.05 1.17 1.72 2.35  0.30 677.4 581292.  8.07 629.8 257479.
 3:02:08 0.62 355.80  61.25 -6.54 1624   8.66   619.2 232810.  1.04 -2.07   8.52  -7.11   2.56 0.99 1.02 0.87  0.26 651.6 813102.  8.61 612.1 237167.
 3:02:49 0.62 355.80  61.24 -6.54 1624   8.79   614.3 233441.  0.00 -1.18  10.15  -5.51   0.75 0.72 1.22 1.63  0.30 688.31237844.  7.96 609.1 207105.
 3:03:29 0.62 355.80  61.23 -6.54 1624   8.87   612.8 236988. -4.10 -1.91  10.31   2.68   2.83 1.83 3.31 1.60  0.34 675.31259674.  8.25 610.5 222821.
 3:04:10 0.62 355.80  61.23 -6.54 1624   8.85   627.7 277935. -6.06 -1.49   9.08   4.70   2.54 1.56 3.62 3.30  0.30 665.0 788570.  8.19 630.8 261108.
 3:04:50 0.62 355.80  61.22 -6.54 1624   6.76   636.3 206092.  1.55 -3.65   8.79  -6.80   5.82 0.87 1.59 1.40  0.29 685.01132230.  6.29 633.0 170713.
 3:05:31 0.62 355.80  61.22 -6.54 1624   6.24   640.3 172243.  0.00 -4.24   8.86  -5.70   6.64 0.79 3.60 0.95  0.29 698.61015806.  6.13 640.1 216221.
 3:06:11 0.62 355.80  61.21 -6.54 1624   6.91   629.6 209415.  1.55 -3.27   9.67  -5.34   6.10 0.43 2.16 0.94  0.28 685.7 985245.  6.61 625.1 189762.
 3:06:52 0.62 355.80  61.21 -6.54 1624   6.91   633.8 174826.  0.00 -3.89   8.72  -7.29   6.65 0.67 0.50 0.57  0.27 674.6 723289.  6.59 632.5 224202.
 3:07:32 0.62 355.81  61.20 -6.54 1624   7.21   633.9 223760.  1.54 -3.75   7.88  -7.12   7.00 1.15 0.78 0.82  0.28 712.9 846990.  6.39 631.2 229572.
 3:08:13 0.62 355.81  61.19 -6.54 1624   6.71   639.2 187858.  0.00 -4.03   8.34  -7.15   6.94 0.45 0.71 0.64  0.33 696.91052188.  6.28 637.5 240857.
 3:08:53 0.62 355.81  61.19 -6.54 1624   9.09   636.1 260370. -3.05  4.91   8.45  -1.53  -1.87 1.42 3.97 7.33  0.40 676.31042833.  7.84 636.7 232590.
 3:09:34 0.62 355.81  61.18 -6.54 1624   9.91   624.7 284276.  0.00  1.23   8.76  -3.02  -4.96 1.28 3.46 3.44  0.30 674.0 759048.  9.04 627.6 268485.
 3:10:14 0.62 355.81  61.18 -6.54 1624   8.79   618.5 239912.  0.84 -0.35  10.29  -6.15   0.46 0.60 0.83 1.01  0.21 693.1 873809.  8.58 613.0 196866.
 3:10:55 0.62 355.81  61.17 -6.54 1624   8.18   633.0 274972.  0.00 -1.09   9.62  -7.07   1.26 0.45 0.92 1.96  0.34 676.3 799173.  8.10 629.1 249569.
 3:11:35 0.62 355.81  61.16 -6.54 1624   8.17   629.8 246668.  1.70 -1.47   9.49  -6.80   4.15 0.42 0.86 0.82  0.20 699.4 866325.  7.60 622.9 214132.
 3:12:16 0.62 355.81  61.16 -6.54 1624   7.88   623.4 198737.  0.00 -1.85  10.02  -6.61   3.07 0.55 1.27 1.23  0.27 677.0 612270.  7.33 623.1 253175.
 3:12:56 0.62 355.81  61.15 -6.54 1624   8.19   620.0 259744.  1.26  0.29  10.28  -7.10  -0.04 0.72 1.47 1.32  0.26 687.9 848861.  6.92 617.6 223354.
 3:13:37 0.62 355.81  61.15 -6.54 1624   8.54   613.1 180091.  1.15  0.35  11.31  -5.45  -1.07 0.47 1.45 1.41  0.29 680.4 698964.  7.29 610.9 156771.
 3:14:17 0.62 355.81  61.14 -6.54 1624   8.19   615.6 223712.  0.78 -0.15  11.31  -5.56   1.05 0.48 1.36 0.73  0.24 698.2 803123.  6.85 602.9 129211.
 3:14:58 0.62 355.81  61.14 -6.54 1624   8.02   618.7 291484.  0.82  2.23  11.57  -4.91  -2.05 0.39 0.90 1.12  0.31 692.71153436.  7.27 618.6 249680.
 3:15:38 0.62 355.81  61.13 -6.54 1624   8.48   621.7 249647.  0.39  2.77  10.85  -4.37  -4.38 0.47 0.62 0.99  0.27 693.7 829319.  7.78 614.9 221162.
 3:16:19 0.62 355.81  61.12 -6.54 1624   8.25   613.0 196766.  1.04  1.68  11.67  -3.14  -3.02 0.49 0.99 1.19  0.27 696.1 908945.  7.30 608.3 165025.
