1981/294   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 9:24:57 0.88  76.34 316.34 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.56 488.1  74490.
 9:26:18 0.88  76.34 316.32 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.36 492.8  71866.
 9:27:39 0.88  76.34 316.31 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.54 481.6  70488.
 9:29:00 0.88  76.34 316.30 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.35 493.4  73740.
 9:30:21 0.88  76.34 316.29 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.10 506.4  59418.
 9:31:42 0.88  76.34 316.27 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.93 511.1  73613.
 9:33:03 0.88  76.34 316.26 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.82 514.2  55818.
 9:34:24 0.88  76.34 316.25 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.26 519.4  53194.
 9:35:45 0.88  76.34 316.24 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.32 521.2  64985.
 9:37:06 0.88  76.34 316.22 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.18 526.6  52677.
 9:38:27 0.88  76.34 316.21 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.76 526.4  46073.
 9:39:48 0.88  76.34 316.20 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.27 526.4  52966.
 9:41:09 0.88  76.34 316.19 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.79 528.9  46732.
 9:42:30 0.88  76.34 316.17 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.07 529.6  49656.
 9:43:51 0.88  76.34 316.16 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.20 529.2  47509.
 9:45:12 0.88  76.34 316.15 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.58 530.6  49763.
 9:46:33 0.88  76.34 316.14 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.39 528.3  44462.
 9:47:54 0.88  76.34 316.12 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.01 528.3  48405.
 9:49:15 0.88  76.34 316.11 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.35 528.7  45089.
 9:50:36 0.88  76.34 316.10 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.22 528.0  52515.
 9:51:57 0.88  76.34 316.09 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.49 527.8  44328.
 9:53:18 0.88  76.34 316.07 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.35 528.3  51465.
 9:54:39 0.88  76.34 316.06 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.67 527.8  44514.
 9:56:00 0.88  76.34 316.05 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.15 527.5  50874.
 9:57:21 0.88  76.34 316.04 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.71 528.3  45098.
 9:58:42 0.88  76.34 316.02 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.78 528.5  49831.
10:00:03 0.88  76.34 316.01 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.90 529.1  46879.
10:01:24 0.88  76.34 316.00 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.31 526.9  50747.
10:02:45 0.88  76.34 315.99 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.49 527.5  43942.
10:04:06 0.88  76.34 315.98 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.46 526.2  50078.
10:05:27 0.88  76.34 315.96 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.38 530.2  48087.
10:06:48 0.88  76.34 315.95 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.78 530.1  54116.
10:08:09 0.88  76.34 315.94 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.50 528.7  48672.
10:09:30 0.88  76.34 315.92 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.70 531.5  54084.
10:10:51 0.88  76.34 315.91 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.23 526.4  67266.
10:12:12 0.88  76.34 315.90 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.34 531.4  54870.
10:13:33 0.88  76.34 315.89 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.33 531.4  53093.
10:14:54 0.88  76.34 315.87 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.64 531.4  54509.
10:16:15 0.88  76.34 315.86 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.34 530.1  50068.
10:17:36 0.88  76.34 315.85 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.41 532.0  53171.
10:18:57 0.88  76.34 315.84 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.73 532.1  50104.
10:20:18 0.88  76.34 315.83 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.31 531.6  50757.
10:21:39 0.88  76.34 315.81 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.33 523.6  62393.
10:23:00 0.88  76.34 315.80 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.00 517.0  74565.
10:24:21 0.88  76.34 315.79 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.51 507.9  50572.
10:25:42 0.88  76.34 315.77 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.38 513.0  72925.
10:27:03 0.88  76.34 315.76 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.95 515.3  51855.
10:28:24 0.88  76.34 315.75 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.94 499.3  57706.
10:29:45 0.88  76.34 315.74 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.94 507.6  52878.
10:31:06 0.88  76.34 315.72 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.93 510.0  45547.
10:32:27 0.88  76.34 315.71 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.74 511.1  53976.
10:33:48 0.88  76.34 315.70 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.22 501.8  58713.
10:35:09 0.88  76.34 315.69 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.46 505.6  54714.
10:36:30 0.88  76.34 315.68 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.79 505.0  65879.
10:37:51 0.88  76.34 315.66 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.84 509.2  60464.
10:39:12 0.88  76.34 315.65 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.98 512.2  76605.
10:40:33 0.88  76.34 315.64 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.00 510.5  57507.
10:41:54 0.88  76.34 315.63 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.36 513.5  78934.
10:43:15 0.88  76.34 315.61 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.37 510.3  57429.
10:44:36 0.88  76.34 315.60 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.64 507.9  72480.
10:45:57 0.88  76.34 315.59 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.45 506.3  53989.
10:47:18 0.88  76.34 315.57 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.16 502.7  60863.
10:48:39 0.88  76.34 315.56 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.68 489.8  59083.
10:50:00 0.88  76.34 315.55 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.27 492.3  50315.
10:51:21 0.88  76.34 315.54 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.30 479.5  64355.
10:52:42 0.88  76.33 315.53 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.27 473.5  51508.
10:54:03 0.88  76.33 315.51 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.71 464.1  48558.
10:55:24 0.88  76.33 315.50 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.10 464.1  76391.
10:56:45 0.88  76.33 315.49 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.52 454.7  67214.
10:58:06 0.88  76.33 315.48 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.07 464.5  68692.
10:59:27 0.88  76.33 315.46 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.33 456.3  82241.
11:00:48 0.88  76.33 315.45 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.65 467.8  76521.
11:02:09 0.88  76.33 315.44 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.50 456.3  75894.
11:03:30 0.88  76.33 315.42 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.77 494.2  68205.
11:04:51 0.88  76.33 315.41 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.44 499.3  52781.
11:06:12 0.88  76.33 315.40 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.92 507.3  71132.
11:07:33 0.88  76.33 315.39 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.20 491.5  75881.
11:08:54 0.88  76.33 315.38 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.94 504.2  73048.
11:10:15 0.88  76.33 315.36 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.96 501.2  84821.
11:11:36 0.88  76.33 315.35 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.74 502.6  77573.
11:12:57 0.88  76.33 315.34 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.65 503.6  91324.
11:14:18 0.88  76.33 315.33 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.91 504.4  71313.
11:15:39 0.88  76.33 315.31 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.89 499.0  81670.
11:17:00 0.88  76.33 315.30 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.86 501.3  77472.
11:18:21 0.88  76.33 315.29 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.63 499.0  80585.
11:19:42 0.88  76.33 315.27 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.86 495.0  70069.
11:21:03 0.88  76.33 315.26 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.55 493.9  67711.
11:22:24 0.88  76.33 315.25 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.74 498.6  68286.
11:23:45 0.88  76.33 315.24 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.59 494.4  68169.
11:25:06 0.88  76.33 315.23 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.35 486.8  52138.
11:26:27 0.88  76.33 315.21 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.08 459.7  60606.
11:27:48 0.88  76.33 315.20 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.50 469.9  63774.
11:29:09 0.88  76.33 315.19 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.57 465.7  52186.
11:30:30 0.88  76.33 315.18 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.81 448.1  72207.
11:31:51 0.88  76.33 315.16 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.23 436.1  83307.
11:33:12 0.88  76.33 315.15 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.03 482.6  55640.
11:34:33 0.88  76.33 315.14 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.90 473.9  77300.
11:35:54 0.88  76.33 315.12 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.23 485.0  52917.
11:37:15 0.88  76.33 315.11 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.56 460.4  60548.
11:38:36 0.88  76.33 315.10 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.67 452.1  76108.
11:39:57 0.88  76.33 315.09 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.73 455.0  83040.
11:41:18 0.88  76.33 315.08 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.51 447.2  57004.
11:42:39 0.88  76.33 315.06 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.92 478.0 109626.
11:44:00 0.88  76.33 315.05 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.01 467.9  84843.
11:45:21 0.88  76.33 315.04 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.78 454.5  57748.
11:46:42 0.88  76.33 315.03 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.79 457.8  66655.
11:48:03 0.88  76.33 315.01 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.21 454.2  63319.
11:49:24 0.88  76.33 315.00 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.42 442.8  53408.
11:50:45 0.88  76.33 314.99 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.26 432.7  79126.
11:52:06 0.88  76.33 314.97 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.47 410.1 100985.
11:53:27 0.88  76.33 314.96 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.97 445.8  70274.
11:54:48 0.88  76.33 314.95 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.94 448.8  47236.
11:56:09 0.88  76.33 314.94 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.16 470.4  52222.
11:57:30 0.88  76.33 314.93 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.09 465.4  71849.
11:58:51 0.88  76.33 314.91 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.19 461.2  62984.
12:00:12 0.88  76.33 314.90 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.67 468.0  61373.
12:01:33 0.88  76.33 314.89 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.92 468.3  68559.
12:02:54 0.88  76.33 314.88 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.65 472.4  78934.
12:04:15 0.88  76.33 314.86 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.60 411.2  61922.
12:05:36 0.88  76.33 314.85 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.63 440.6  58050.
12:06:57 0.88  76.33 314.84 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.07 424.0  69153.
12:08:18 0.88  76.33 314.82 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.68 454.4  46060.
12:09:39 0.88  76.33 314.81 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.01 422.2  56328.
12:11:00 0.88  76.33 314.80 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.31 437.7  54941.
12:12:21 0.88  76.33 314.79 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.96 418.3  66025.
12:13:42 0.88  76.33 314.78 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.75 430.4  57732.
12:15:03 0.88  76.33 314.76 -3.43 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.60 425.9  51709.
12:16:24 0.88  76.33 314.75 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.26 428.8  54876.
12:17:45 0.88  76.33 314.74 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.00 443.1  60002.
12:19:06 0.88  76.33 314.73 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.43 452.3  49123.
12:20:27 0.88  76.33 314.71 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.38 447.6  59418.
12:21:48 0.88  76.33 314.70 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.47 431.7  59762.
12:23:09 0.88  76.33 314.69 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.14 417.9  52768.
12:24:30 0.88  76.33 314.67 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.24 412.0  54136.
12:25:51 0.88  76.33 314.66 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.52 419.6  60045.
12:27:12 0.88  76.33 314.65 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.69 420.9  77066.
12:28:33 0.88  76.33 314.64 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.72 435.3  46281.
12:29:54 0.88  76.33 314.63 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.11 430.6  67454.
12:31:15 0.88  76.33 314.62 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.36 453.1  66044.
