1982/055   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
22:38:49 0.92 261.15 274.88  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.10 381.3  21622.
22:40:10 0.92 261.15 274.87  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.29 381.1  23581.
22:41:31 0.92 261.15 274.86  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.14 383.0  22817.
22:42:52 0.92 261.15 274.85  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.82 382.6  22804.
22:44:13 0.92 261.15 274.83  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.11 382.2  22574.
22:45:34 0.92 261.15 274.82  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.22 382.0  20189.
22:46:55 0.92 261.15 274.81  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.43 382.1  21657.
22:48:16 0.92 261.15 274.79  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.47 381.9  22850.
22:49:37 0.92 261.15 274.78  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.58 382.8  21082.
22:50:58 0.92 261.15 274.77  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.48 381.7  24065.
22:52:19 0.92 261.15 274.76  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.11 380.1  25673.
22:53:40 0.92 261.15 274.75  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.63 382.5  25770.
22:55:01 0.92 261.15 274.74  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.46 382.3  23996.
22:56:22 0.92 261.15 274.72  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.94 382.1  25611.
22:57:43 0.92 261.14 274.71  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.93 383.4  24016.
22:59:04 0.92 261.14 274.70  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.16 383.4  23181.
23:00:25 0.92 261.14 274.68  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.59 383.4  24685.
23:01:46 0.92 261.14 274.67  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.74 383.0  26816.
23:03:07 0.92 261.14 274.66  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.80 382.3  28187.
23:04:28 0.92 261.14 274.64  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.71 381.4  27229.
23:05:49 0.92 261.14 274.63  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.02 380.7  30600.
23:07:10 0.92 261.14 274.62  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.06 382.3  25010.
23:08:31 0.92 261.14 274.61  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.22 383.9  23775.
23:09:52 0.92 261.14 274.60  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.42 382.5  24022.
23:11:13 0.92 261.14 274.58  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.47 383.5  22570.
23:12:34 0.92 261.14 274.57  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.47 383.7  23743.
23:13:55 0.92 261.14 274.56  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.12 384.5  22811.
23:15:16 0.92 261.14 274.54  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.65 383.6  24912.
23:16:37 0.92 261.14 274.53  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.47 384.1  25614.
23:17:58 0.92 261.14 274.52  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.50 383.6  24250.
23:19:19 0.92 261.14 274.51  2.32 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.36 383.6  23207.
23:20:39 0.92 261.14 274.49  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.61 383.8  25367.
23:24:42 0.92 261.14 274.46  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.22 384.6  23561.
23:26:04 0.92 261.14 274.45  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.78 384.0  26040.
23:27:25 0.92 261.14 274.43  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.93 383.9  26020.
23:28:46 0.92 261.14 274.42  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.10 383.6  24958.
23:30:07 0.92 261.14 274.41  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.81 382.8  30305.
23:31:28 0.92 261.14 274.39  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.57 383.5  25588.
23:32:49 0.92 261.14 274.38  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.83 384.1  24389.
23:34:10 0.92 261.14 274.37  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.91 384.7  32969.
23:35:31 0.92 261.14 274.36  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.96 382.4  26374.
23:36:52 0.92 261.14 274.35  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.03 383.2  24087.
23:38:13 0.92 261.14 274.33  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.03 382.9  20774.
23:39:34 0.92 261.14 274.32  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.08 383.5  22905.
23:40:55 0.92 261.14 274.31  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.29 383.2  20696.
23:42:16 0.92 261.14 274.29  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.47 383.2  22970.
23:43:37 0.92 261.14 274.28  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.31 383.6  23408.
23:44:58 0.92 261.14 274.27  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.30 383.0  26072.
23:46:19 0.92 261.14 274.26  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.95 383.3  29720.
23:50:40 0.92 261.14 274.22  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.17 382.8  26930.
23:51:42 0.92 261.14 274.21  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.39 382.4  27024.
23:53:04 0.92 261.14 274.20  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.88 385.6  45293.
23:54:25 0.92 261.14 274.18  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.13 385.9  41171.
23:55:46 0.92 261.14 274.17  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.57 385.2  41350.
23:57:07 0.92 261.14 274.16  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.53 385.7  32923.
23:58:28 0.92 261.14 274.14  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.25 384.1  35366.
23:59:49 0.92 261.14 274.13  2.31 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.25 385.2  33933.
