1975/007   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 8:12:49 0.92 351.88 194.70 -2.76 1623   4.23   709.4 195219. -2.75 -1.00  -6.93   7.99  -4.22 0.22 0.20 0.22  0.13 727.21192522.  4.16 706.5 191113.
 8:13:30 0.92 351.88 194.70 -2.77 1623   4.27   708.6 243037. -2.56 -0.63  -6.05   8.76  -3.20 0.52 0.44 0.55  0.14 721.6 827655.  4.31 707.0 238099.
 8:14:10 0.92 351.88 194.69 -2.77 1623   4.18   711.1 199533. -2.16 -0.84  -6.08   8.71  -2.92 0.30 0.34 0.33  0.14 706.6 902084.  3.90 709.7 174117.
 8:14:51 0.92 351.88 194.68 -2.77 1623   4.10   709.1 244596. -2.90 -0.96  -6.37   8.37  -3.32 0.30 0.21 0.29  0.10 724.3 797717.  4.26 707.6 243556.
 8:15:31 0.92 351.88 194.68 -2.77 1623   4.29   709.9 235604. -2.30 -0.61  -6.18   8.50  -3.09 0.27 0.32 0.34  0.13 718.0 629733.  4.00 710.5 186643.
 8:16:12 0.92 351.88 194.67 -2.77 1623   4.47   710.6 241269. -2.72 -1.11  -6.28   8.20  -3.45 0.28 0.34 0.23  0.10 725.6 751979.  4.37 706.3 216477.
 8:16:52 0.92 351.88 194.67 -2.77 1623   4.26   708.8 234929. -2.57 -1.12  -6.54   8.04  -3.35 0.21 0.27 0.27  0.13 724.6 824953.  3.88 708.5 203743.
 8:17:33 0.92 351.88 194.66 -2.77 1623   3.97   706.7 267049. -2.82 -0.98  -7.01   7.73  -3.30 0.24 0.25 0.23  0.08 725.7 687114.  4.30 702.6 231238.
 8:18:13 0.92 351.88 194.65 -2.77 1623   4.04   704.1 221467. -2.33 -0.81  -7.05   7.71  -3.02 0.21 0.20 0.22  0.11 728.4 909153.  3.81 705.2 207953.
 8:18:54 0.92 351.88 194.65 -2.77 1623   3.88   708.4 262527. -2.94 -0.87  -6.89   7.79  -3.19 0.25 0.21 0.26 -1.00  -1.0     -1.  3.96 703.5 218452.
 8:19:34 0.92 351.88 194.64 -2.77 1623   4.49   703.1 238931. -2.30 -0.75  -6.88   7.82  -3.03 0.25 0.22 0.22 -1.00  -1.0     -1.  3.87 705.3 185552.
 8:20:15 0.92 351.88 194.63 -2.77 1623   3.77   710.1 270376. -2.87 -0.55  -6.95   7.82  -2.84 0.23 0.24 0.22  0.10 715.4 678382.  4.15 705.2 248338.
 8:20:55 0.92 351.88 194.63 -2.77 1623   4.30   704.7 236540. -2.21 -0.20  -6.67   7.86  -3.33 0.23 0.38 0.23 -1.00  -1.0     -1.  3.97 704.1 215957.
 8:21:36 0.92 351.88 194.62 -2.77 1623   4.11   700.6 193452. -2.61 -0.29  -6.86   7.95  -2.69 0.34 0.61 0.29 -1.00  -1.0     -1.  4.21 699.8 240178.
 8:22:16 0.92 351.88 194.62 -2.77 1623   4.27   701.5 211488. -2.67 -0.49  -6.76   7.92  -3.11 0.24 0.23 0.23  0.11 706.2 753019.  3.84 702.5 195635.
 8:22:57 0.92 351.88 194.61 -2.77 1623   4.10   701.6 195843. -2.68 -0.53  -6.55   8.11  -3.15 0.40 0.24 0.39  0.09 731.5 616635.  4.39 700.4 221623.
 8:23:37 0.92 351.88 194.60 -2.77 1623   4.06   690.6 237527. -3.36 -0.26  -7.16   7.52  -3.19 0.40 0.38 0.27 -1.00  -1.0     -1.  4.33 686.9 193400.
 8:24:18 0.92 351.88 194.60 -2.77 1623   4.03   692.4 190438. -3.40 -0.72  -7.54   7.11  -3.32 0.27 0.30 0.29 -1.00  -1.0     -1.  4.21 692.6 239191.
 8:24:58 0.92 351.88 194.59 -2.77 1623   4.33   700.5 217309. -2.86 -0.64  -7.02   7.39  -3.51 0.66 0.42 0.49  0.10 688.8 701459.  4.02 700.5 194388.
 8:25:39 0.92 351.88 194.58 -2.77 1623   4.06   696.3 187631. -3.23 -1.01  -6.44   7.64  -4.09 0.24 0.24 0.20  0.10 714.4 724328.  4.11 697.5 240750.
 8:26:19 0.92 351.88 194.58 -2.77 1623   4.32   696.3 232278. -2.74 -0.34  -6.71   7.73  -3.40 0.25 0.28 0.19  0.08 715.1 526614.  4.20 698.0 201248.
 8:27:00 0.92 351.88 194.57 -2.77 1623   3.94   696.2 183005. -2.68 -0.37  -6.37   7.95  -3.75 0.26 0.35 0.44  0.11 725.3 785035.  4.03 697.8 205926.
 8:27:40 0.92 351.88 194.57 -2.77 1623   3.86   702.1 208005. -2.98 -1.29  -6.35   7.94  -4.04 0.20 0.27 0.24  0.09 716.9 494389.  3.59 698.7 185656.
 8:28:21 0.92 351.88 194.56 -2.77 1623   3.73   701.0 187527. -3.19 -0.72  -6.07   7.78  -4.38 0.37 0.42 0.32 -1.00  -1.0     -1.  4.02 702.4 246467.
 8:29:01 0.92 351.88 194.55 -2.77 1623   4.04   702.6 215957. -2.99 -0.91  -6.08   7.75  -4.39 0.25 0.29 0.31 -1.00  -1.0     -1.  4.01 702.7 198130.
 8:29:42 0.92 351.88 194.55 -2.77 1623   3.65   699.8 194232. -3.17 -0.51  -5.78   7.75  -4.70 0.21 0.22 0.23  0.10 713.5 587737.  3.94 701.2 211592.
 8:30:22 0.92 351.88 194.54 -2.77 1623   3.97   697.9 208577. -3.47 -0.86  -5.93   7.52  -4.87 0.18 0.23 0.29  0.10 717.2 859464.  3.87 699.2 197454.
 8:31:03 0.92 351.88 194.53 -2.77 1623   3.69   696.3 186591. -3.12 -1.12  -5.95   7.31  -4.96 0.22 0.21 0.24  0.13 686.1 800628.  4.01 697.7 213827.
 8:31:43 0.92 351.88 194.53 -2.77 1623   4.09   697.4 200885. -2.56 -0.87  -5.75   7.34  -5.24 0.18 0.24 0.29  0.09 727.1 831190.  3.90 699.8 183785.
 8:32:24 0.92 351.88 194.52 -2.77 1623   3.81   697.7 181082. -2.85 -0.90  -5.62   7.40  -5.06 0.21 0.33 0.38  0.07 720.0 632436.  4.16 697.5 236124.
 8:33:04 0.92 351.88 194.51 -2.77 1623   3.82   697.6 198910. -2.58 -0.34  -5.49   7.75  -4.82 0.22 0.28 0.26  0.09 710.1 498547.  3.83 697.8 175209.
 8:33:45 0.92 351.88 194.51 -2.77 1623   3.89   698.6 187059. -3.11 -0.41  -5.27   7.72  -4.77 0.18 0.22 0.19  0.09 720.3 638257.  4.16 700.7 229731.
 8:34:25 0.92 351.88 194.50 -2.77 1623   3.97   697.5 194440. -2.48  0.05  -5.27   7.65  -4.76 0.23 0.20 0.23  0.06 723.9 306654.  3.90 698.3 186851.
 8:35:06 0.92 351.88 194.50 -2.77 1623   3.43   694.1 183421. -2.78  0.14  -5.46   7.67  -4.71 0.20 0.20 0.20 -1.00  -1.0     -1.  3.73 696.7 213982.
 8:35:46 0.92 351.88 194.49 -2.77 1623   3.50   692.5 212111. -2.35  0.28  -5.40   7.50  -4.93 0.27 0.17 0.19  0.07 698.3 495637.  3.44 694.2 180770.
 8:36:16 0.92 351.88 194.48 -2.77 1623   2.89   680.4 203951. -2.54  1.00  -4.94   7.82  -5.26 0.40 0.28 0.28 -1.00  -1.0     -1.  2.91 677.2 169232.
 8:37:37 0.92 351.88 194.47 -2.77 1623   3.05   675.4 169492. -2.71  0.53  -4.19   8.12  -5.22 0.30 0.21 0.31  0.09 667.7 834932.  3.38 675.2 207226.
 8:38:58 0.92 351.88 194.46 -2.77 1623   3.06   684.1 202132. -3.02  0.25  -4.46   8.35  -4.78 0.44 0.23 0.37  0.09 681.5 849277.  3.11 681.8 177860.
 8:40:19 0.92 351.88 194.45 -2.77 1623   2.85   670.8 157329. -2.98  0.47  -3.83   8.57  -4.99 0.28 0.18 0.18  0.10 676.11336805.  2.82 665.6 160812.
 8:41:40 0.92 351.88 194.43 -2.77 1623   2.80   670.8 201976. -3.43  0.12  -3.57   8.66  -4.82 0.19 0.19 0.23  0.09 690.3 814973.  2.88 672.4 166633.
 8:43:01 0.92 351.88 194.42 -2.77 1623   2.81   674.5 157225. -3.48  0.16  -3.30   8.73  -4.70 0.30 0.24 0.20  0.08 690.1 733476.  2.84 674.7 188722.
 8:44:22 0.92 351.88 194.41 -2.77 1623   3.01   672.8 191165. -3.24 -0.67  -3.73   8.70  -4.47 0.46 0.22 0.34  0.09 670.9 618714.  2.84 677.6 160292.
 8:45:43 0.92 351.88 194.40 -2.77 1623   2.75   674.1 173442. -3.05 -0.85  -3.82   8.74  -4.26 0.24 0.21 0.18  0.11 655.3 771587.  2.83 676.2 201456.
 8:47:04 0.92 351.88 194.39 -2.77 1623   2.94   675.3 192673. -3.07 -1.00  -3.69   8.69  -4.11 0.26 0.18 0.25  0.08 703.71056554.  2.94 676.7 174065.
 8:48:25 0.92 351.88 194.37 -2.77 1623   2.91   681.9 174741. -3.47 -0.78  -3.86   8.69  -4.06 0.25 0.18 0.31  0.11 656.4 830930.  3.07 680.5 231810.
 8:49:46 0.92 351.88 194.36 -2.77 1623   2.75   677.1 202236. -3.76 -1.10  -4.02   8.94  -3.49 0.21 0.19 0.26 -1.00  -1.0     -1.  2.79 679.2 179523.
 8:51:07 0.92 351.88 194.35 -2.77 1623   2.90   680.8 175417. -3.38 -1.77  -3.67   8.86  -3.21 0.25 0.23 0.18  0.10 675.11122875.  2.97 684.2 238203.
 8:52:28 0.92 351.88 194.33 -2.77 1623   2.87   678.4 226612. -3.36 -1.29  -3.67   8.72  -3.21 0.30 0.22 0.23  0.08 670.3 721626.  2.80 680.1 180146.
 8:53:49 0.92 351.88 194.32 -2.77 1623   2.77   681.3 183213. -3.08 -1.18  -3.35   8.83  -2.91 0.23 0.32 0.37  0.06 723.6 311852.  2.78 689.8 187163.
 8:55:10 0.92 351.88 194.31 -2.77 1623   2.87   686.9 226976. -2.63 -1.33  -3.41   8.77  -2.45 0.22 0.24 0.36  0.10 686.9 758840.  2.66 684.8 195323.
 8:56:31 0.92 351.88 194.30 -2.77 1623   2.78   680.3 185188. -2.90 -1.05  -3.80   8.60  -2.86 0.25 0.20 0.20  0.08 717.41122459.  2.94 685.1 238619.
 8:57:52 0.92 351.88 194.28 -2.77 1623   2.83   680.0 198858. -2.70 -1.37  -3.88   8.68  -2.91 0.20 0.24 0.32  0.09 701.91344290.  2.77 680.5 185188.
 8:59:13 0.92 351.88 194.27 -2.77 1623   3.41   692.2 242205. -3.01 -0.17  -3.78   8.30  -1.92 0.26 0.48 0.49  0.11 699.9 736594.  3.25 697.7 206030.
 9:00:34 0.92 351.88 194.26 -2.77 1623   3.36   686.3 248702. -3.51 -1.28  -4.14   7.66  -2.79 0.40 0.43 0.35 -1.00  -1.0     -1.  3.40 690.2 286696.
 9:01:55 0.92 351.88 194.25 -2.77 1623   3.18   691.6 252600. -4.14 -0.51  -3.94   8.05  -2.58 0.51 0.31 0.28  0.07 697.7 754474.  3.06 690.5 250417.
 9:03:16 0.92 351.87 194.23 -2.77 1623   3.18   681.4 246051. -4.08 -0.86  -3.37   8.26  -2.33 0.91 0.52 0.42  0.06 716.2 822250.  3.06 680.6 206342.
 9:04:37 0.92 351.87 194.22 -2.77 1623   3.04   694.7 240854. -5.26 -0.51  -4.35   7.57  -2.61 0.24 0.29 0.39  0.07 694.5 738258.  2.93 696.4 210084.
 9:05:58 0.92 351.87 194.21 -2.77 1623   3.31   686.9 221519. -4.36 -1.01  -4.01   7.57  -2.12 0.33 0.71 1.23  0.08 736.1 591479.  3.19 686.0 186591.
 9:07:19 0.92 351.87 194.20 -2.77 1623   3.00   668.4 222610. -2.94  1.65  -4.20   7.73  -2.67 0.59 0.64 1.38  0.08 686.01139923.  2.92 668.3 238619.
 9:08:40 0.92 351.87 194.18 -2.77 1623   1.85   673.8 228587. -4.72 -0.34  -3.62   8.48  -4.05 0.59 0.53 0.66  0.08 691.81003124.  1.80 675.0 176092.
 9:10:01 0.92 351.87 194.17 -2.77 1623   1.78   660.8 221162. -4.62 -2.74  -3.28   9.27  -1.40 0.79 1.14 1.44  0.09 650.8 636425.  2.03 662.1 324706.
 9:11:22 0.92 351.87 194.16 -2.77 1623   2.28   679.6 249741. -5.24 -1.30  -4.47   7.33  -3.45 0.39 0.36 0.54  0.04 697.2 318089.  2.31 676.1 264658.
 9:12:43 0.92 351.87 194.15 -2.77 1623   2.10   669.3 254991. -4.54 -1.54  -4.33   7.03  -4.77 0.44 0.53 0.51  0.03 685.9 225573.  1.94 673.9 235448.
 9:14:04 0.92 351.87 194.13 -2.77 1623   2.02   682.1 273182. -5.28 -1.65  -5.02   7.46  -3.31 0.37 0.40 0.30  0.05 673.7 641168.  2.11 681.8 217465.
 9:15:25 0.92 351.87 194.12 -2.77 1623   1.93   688.1 286956. -4.63 -3.51  -5.62   7.68  -1.92 0.48 0.48 0.64  0.06 690.4 836387.  2.11 686.4 268764.
 9:16:46 0.92 351.87 194.11 -2.77 1623   1.76   671.2 229887. -5.17 -3.40  -5.36   7.88  -1.35 0.37 0.30 0.38  0.07 688.9 392102.  1.60 671.1 235552.
 9:18:07 0.92 351.87 194.09 -2.77 1623   1.72   682.2 175001. -5.64 -2.21  -5.14   7.29  -2.64 0.49 0.78 1.37  0.10 675.01018717.  1.87 690.6 173286.
 9:19:28 0.92 351.87 194.08 -2.77 1623   2.74   687.0 231498. -5.80 -1.06  -4.27   6.98  -2.97 0.32 0.31 0.40  0.06 696.6 290438.  2.89 688.0 186228.
 9:20:49 0.92 351.87 194.07 -2.77 1623   2.64   678.0 175884. -5.30 -1.99  -4.63   6.90  -2.65 0.31 0.24 0.27  0.08 700.9 573808.  2.55 680.6 217309.
 9:22:10 0.92 351.87 194.06 -2.77 1623   2.67   672.4 250625. -4.45 -2.33  -4.70   6.90  -2.44 0.29 0.20 0.27  0.05 672.6 598756.  2.66 668.3 249014.
 9:23:31 0.92 351.87 194.05 -2.77 1623   3.29   672.0 252964. -4.45 -2.48  -4.89   6.45  -1.36 0.26 0.25 0.21  0.10 695.3 712270.  3.29 678.7 243089.
 9:24:52 0.92 351.87 194.03 -2.77 1623   3.15   682.1 259721. -4.45 -2.16  -5.21   6.09  -1.47 0.33 0.30 0.25  0.07 680.7 420792.  3.38 686.7 277808.
 9:26:13 0.92 351.87 194.02 -2.77 1623   2.89   676.4 195115. -4.31 -2.54  -5.34   5.91  -2.09 0.39 0.36 0.37  0.11 661.5 714973.  3.18 679.7 258213.
 9:27:34 0.92 351.87 194.01 -2.77 1623   2.94   678.7 257902. -4.01 -2.59  -5.13   6.43  -1.95 0.22 0.26 0.24  0.07 715.1 772354.  2.91 679.2 198598.
 9:28:55 0.92 351.87 194.00 -2.77 1623   2.78   678.3 188722. -4.47 -3.02  -4.75   6.90  -1.78 0.34 0.26 0.22 -1.00  -1.0     -1.  2.97 685.3 230355.
 9:30:16 0.92 351.87 193.98 -2.77 1623   3.17   677.3 243297. -4.18 -3.79  -4.44   6.66  -1.70 0.39 0.42 0.42  0.08 683.9 570481.  3.31 670.7 263671.
 9:31:37 0.92 351.87 193.97 -2.77 1623   2.91   677.8 190542. -3.41 -2.71  -4.15   6.88  -1.78 0.25 0.24 0.29  0.06 694.4 923082.  3.15 679.8 242985.
 9:32:58 0.92 351.87 193.96 -2.77 1623   3.28   683.4 253692. -3.47 -2.74  -4.04   6.98  -1.63 0.25 0.29 0.22  0.08 702.7 927240.  3.28 676.8 274586.
 9:34:19 0.92 351.87 193.95 -2.77 1623   3.29   686.2 257694. -5.11 -3.11  -4.55   6.90  -1.96 0.76 0.62 0.50  0.09 692.1 664869.  3.31 688.1 265542.
 9:35:40 0.92 351.87 193.93 -2.77 1623   3.42   690.6 179627. -5.75 -3.66  -4.65   6.97  -1.79 0.47 0.36 0.52 -1.00  -1.0     -1.  3.42 693.9 262371.
 9:37:01 0.92 351.87 193.92 -2.77 1623   1.93   681.6 254419. -4.75 -3.78  -5.28   7.29  -1.68 0.42 0.27 0.26  0.07 716.5 992521.  2.19 684.1 291322.
 9:38:22 0.92 351.87 193.91 -2.77 1623   2.07   680.1 229679. -4.98 -3.48  -5.07   7.57  -1.09 0.44 0.32 0.36  0.04 729.7 708736.  2.09 677.9 246883.
 9:39:43 0.92 351.87 193.89 -2.77 1623   2.75   681.3 325833. -5.33 -4.26  -4.20   6.82  -0.70 0.32 0.33 0.35  0.09 694.0 839298.  2.87 680.8 296415.
 9:41:04 0.92 351.87 193.88 -2.77 1623   3.10   694.5 365335. -7.87 -6.59  -4.44   5.10  -3.74 0.43 1.06 1.25 -1.00  -1.0     -1.  3.34 691.7 379680.
 9:42:25 0.92 351.87 193.87 -2.77 1623   1.67   694.3 556188. -2.92 -1.04  -4.91   6.66  -1.24 0.53 1.38 2.06 -1.00  -1.0     -1.  1.68 696.3 554993.
 9:43:46 0.92 351.87 193.86 -2.77 1623   1.80   692.0 599847. -5.43 -4.62  -5.18   6.84  -2.39 0.49 0.82 0.70 -1.00  -1.0     -1.  1.81 698.7 655149.
 9:45:07 0.92 351.87 193.84 -2.77 1623   1.79   694.4 622457. -6.16 -6.76  -5.62   5.76  -3.84 0.32 0.86 0.78 -1.00  -1.0     -1.  1.76 694.7 577810.
 9:46:28 0.92 351.87 193.83 -2.77 1623   1.76   680.5 675471. -5.39 -7.59  -5.88   5.86  -4.18 0.41 0.46 0.46  1.38 506.4 454836.  1.68 681.9 544857.
 9:47:49 0.92 351.87 193.82 -2.77 1623   1.53   687.5 588153. -2.86 -5.21  -5.39   7.27  -2.77 0.39 0.43 0.44 -1.00  -1.0     -1.  1.45 691.6 555253.
 9:49:10 0.92 351.87 193.81 -2.77 1623   1.51   688.6 514088. -3.98 -5.29  -5.33   6.97  -3.19 0.34 0.35 0.38 -1.00  -1.0     -1.  1.67 693.5 614400.
 9:50:31 0.92 351.87 193.80 -2.77 1623   1.93   686.6 626719. -2.08 -4.91  -5.35   6.90  -3.03 0.33 0.32 0.32 -1.00  -1.0     -1.  1.71 680.2 566895.
 9:51:52 0.92 351.87 193.78 -2.77 1623   1.46   696.0 618299. -2.56 -4.36  -5.75   7.01  -2.60 0.53 0.40 0.36 -1.00  -1.0     -1.  1.61 692.9 574951.
 9:53:13 0.92 351.87 193.77 -2.77 1623   1.75   692.7 707124. -3.39 -6.13  -5.92   6.58  -3.05 0.39 0.34 0.60 -1.00  -1.0     -1.  1.72 687.9 724120.
 9:54:34 0.92 351.87 193.76 -2.77 1623   1.48   699.9 596521. -1.51 -5.20  -5.78   6.93  -2.93 0.46 0.47 0.61 -1.00  -1.0     -1.  1.65 694.5 695274.
 9:55:55 0.92 351.87 193.75 -2.77 1623   1.64   696.2 656085. -2.21 -5.45  -6.00   7.01  -2.44 0.33 0.36 0.30 -1.00  -1.0     -1.  1.74 692.0 725264.
 9:57:16 0.92 351.87 193.73 -2.77 1623   1.60   706.4 640804.  0.00 -5.22  -5.89   7.32  -2.17 0.32 0.38 0.32 -1.00  -1.0     -1.  1.73 704.8 718767.
 9:58:37 0.92 351.87 193.72 -2.77 1623   1.53   692.1 735711. -3.73 -6.34  -6.64   6.57  -2.01 0.49 0.59 0.73  1.08 525.2 471338.  1.91 697.5 946835.
 9:59:58 0.92 351.87 193.71 -2.77 1623   1.46   692.6 751459. -5.29 -7.83  -6.55   6.70  -1.71 0.50 0.48 0.51  1.33 523.2 693780.  1.74 698.5 815025.
10:01:19 0.92 351.87 193.69 -2.77 1623   1.68   704.3 731865. -1.74 -5.03  -6.21   7.16  -1.71 0.38 0.41 0.44  1.33 537.9 640791.  1.61 713.2 618091.
10:02:40 0.92 351.87 193.68 -2.77 1623   1.64   712.3 676043.  0.00 -4.37  -5.92   7.38  -1.68 0.33 0.31 0.34  1.25 536.7 487931.  1.68 719.4 643247.
10:04:01 0.92 351.87 193.67 -2.77 1623   1.76   708.0 793300. -2.57 -5.37  -6.45   6.74  -1.98 0.30 0.34 0.37  1.36 528.1 505954.  1.77 716.9 813466.
10:05:22 0.92 351.86 193.66 -2.77 1623   1.73   710.0 682696.  0.00 -4.73  -6.19   6.92  -2.18 0.38 0.44 0.45 -1.00  -1.0     -1.  1.56 712.6 605773.
10:06:43 0.92 351.86 193.64 -2.77 1623   1.73   697.9 774900. -2.69 -5.34  -6.56   6.55  -2.31 0.28 0.35 0.35  1.33 537.0 608852.  1.75 698.5 727915.
10:08:04 0.92 351.86 193.63 -2.77 1623   1.50   696.2 646677. -1.22 -5.03  -6.50   6.93  -1.90 0.40 0.56 0.55  0.06 720.5 909984.  1.53 701.3 732488.
10:09:25 0.92 351.86 193.62 -2.77 1623   1.54   697.7 701407. -3.06 -6.05  -6.99   6.58  -1.79 0.34 0.51 0.62  1.26 531.5 616700.  1.68 713.4 846782.
10:10:46 0.92 351.86 193.61 -2.77 1623   1.83   704.0 724276. -6.47 -4.21  -7.12   6.07  -2.40 0.22 0.38 0.41 -1.00  -1.0     -1.  1.76 703.3 668403.
10:12:07 0.92 351.86 193.59 -2.77 1623   1.56   690.9 836751. -4.35 -6.57  -7.74   5.18  -3.13 0.36 0.33 0.37  0.04 762.6 680045.  1.56 680.1 859360.
10:13:28 0.92 351.86 193.58 -2.77 1623   1.70   716.6 520637.  0.00 -3.63  -5.80   7.54  -1.29 0.70 0.76 0.68 -1.00  -1.0     -1.  1.72 725.9 626667.
10:14:49 0.92 351.86 193.57 -2.77 1623   1.91   694.3 768351. -4.29 -5.16  -6.79   6.32  -1.84 0.68 0.85 0.59  1.58 531.8 580772.  1.93 710.0 937947.
10:16:10 0.92 351.86 193.56 -2.77 1623   1.74   720.9 649536.  0.00 -3.43  -6.22   6.98  -1.37 0.55 0.70 0.73  1.44 538.7 471572.  1.86 729.4 895379.
10:17:31 0.92 351.86 193.54 -2.77 1623   1.57   711.6 608423. -5.63 -5.35  -5.62   7.93  -0.30 0.26 0.33 0.31 -1.00  -1.0     -1.  1.58 711.1 533059.
10:18:52 0.92 351.86 193.53 -2.77 1623   1.75   717.0 655773.  0.00 -3.78  -5.97   7.68  -0.71 0.30 0.44 0.55 -1.00  -1.0     -1.  1.76 710.6 688309.
10:20:13 0.92 351.86 193.52 -2.77 1623   1.79   707.9 579473. -5.46 -4.91  -5.97   7.31  -2.65 0.32 0.38 0.52 -1.00  -1.0     -1.  1.99 730.6 792000.
10:21:34 0.92 351.86 193.51 -2.77 1623   1.56   710.1 532903.  0.00 -5.62  -5.95   7.61  -2.23 0.22 0.25 0.20  1.34 533.5 421884.  1.72 712.4 673185.
10:22:55 0.92 351.86 193.49 -2.77 1623   1.85   708.6 675264. -6.31 -3.07  -5.90   7.48  -1.44 0.38 0.33 0.57 -1.00  -1.0     -1.  1.89 713.5 644702.
10:25:37 0.92 351.86 193.47 -2.77 1623   1.87   713.2 532747. -4.37 -5.85  -5.55   7.31  -2.28 0.34 0.44 0.50  0.06 709.8 614348.  1.93 716.1 521469.
10:26:58 0.92 351.86 193.46 -2.77 1623   1.74   702.7 513568. -4.17 -5.65  -5.95   7.25  -2.57 0.28 0.32 0.47 -1.00  -1.0     -1.  1.79 697.5 495689.
10:28:19 0.92 351.86 193.44 -2.77 1623   1.85   710.2 551510. -4.32 -5.01  -5.92   7.58  -1.93 0.29 0.33 0.50 -1.00  -1.0     -1.  1.87 717.4 525938.
10:29:40 0.92 351.86 193.43 -2.77 1623  -1.00    -1.0     -1. -1.00 -1.00  -6.26   7.33  -1.70 0.22 0.22 0.26 -1.00  -1.0     -1. -1.00  -1.0     -1.
10:30:51 0.92 351.86 193.42 -2.77 1623   1.71   705.1 540855. -3.97 -4.97  -6.16   7.43  -1.29 0.37 0.41 0.44 -1.00  -1.0     -1.  1.83 700.2 558111.
10:31:32 0.92 351.86 193.41 -2.77 1623   1.69   694.3 527342. -3.51 -5.28  -6.81   6.82  -1.84 0.22 0.34 0.36  1.18 531.8 334955.  1.79 708.1 670274.
10:32:12 0.92 351.86 193.41 -2.77 1623   1.59   697.5 604993. -5.43 -5.22  -6.76   7.05  -1.38 0.19 0.15 0.23  1.22 522.7 407240.  1.76 700.5 541323.
10:32:53 0.92 351.86 193.40 -2.77 1623   1.75   706.0 530460. -4.03 -4.83  -6.55   7.22  -0.88 0.22 0.16 0.20  0.04 737.2 800420.  1.80 709.3 589504.
10:33:33 0.92 351.86 193.40 -2.77 1623   1.77   716.3 522612. -2.55 -4.45  -5.58   7.82  -0.55 0.64 0.60 0.44 -1.00  -1.0     -1.  1.85 712.4 519753.
10:34:14 0.92 351.86 193.39 -2.77 1623   1.78   705.4 503433. -2.91 -4.49  -5.96   7.47  -0.26 0.19 0.35 0.58 -1.00  -1.0     -1.  2.03 706.7 611490.
10:34:54 0.92 351.86 193.38 -2.77 1623   1.76   705.2 600315. -5.11 -4.85  -6.12   7.54  -0.58 0.18 0.26 0.40 -1.00  -1.0     -1.  1.84 707.5 512997.
10:35:35 0.92 351.86 193.38 -2.77 1623   1.68   711.9 434878. -3.65 -4.86  -6.10   7.80  -0.16 0.26 0.20 0.27 -1.00  -1.0     -1.  2.08 694.7 709619.
10:36:15 0.92 351.86 193.37 -2.77 1623   1.65   706.7 576770. -5.11 -4.64  -6.19   7.63   0.06 0.21 0.20 0.23 -1.00  -1.0     -1.  1.67 707.3 511333.
10:36:56 0.92 351.86 193.36 -2.77 1623   1.68   699.1 498963. -3.17 -4.82  -6.01   7.89  -0.53 0.23 0.36 0.31  1.37 527.2 346624.  1.68 707.8 573028.
10:37:36 0.92 351.86 193.36 -2.77 1623   1.61   717.8 464452. -3.20 -5.72  -5.73   8.02  -0.71 0.27 0.21 0.22  0.04 752.8 867157.  1.66 718.2 450314.
10:38:17 0.92 351.86 193.35 -2.77 1623   1.81   703.2 510969. -3.40 -5.60  -6.06   7.80  -0.62 0.20 0.22 0.22 -1.00  -1.0     -1.  1.70 700.7 498807.
10:38:57 0.92 351.86 193.34 -2.77 1623   1.73   698.4 543714. -4.13 -5.23  -6.15   7.73  -0.38 0.21 0.25 0.27  0.05 700.0 964454.  1.70 697.4 578122.
10:39:38 0.92 351.86 193.34 -2.77 1623   1.56   689.6 590648. -2.77 -4.09  -6.68   7.24   0.59 0.25 0.40 0.44  0.94 534.8 355147.  1.55 704.3 630565.
10:40:18 0.92 351.86 193.33 -2.77 1623   1.56   700.3 622509. -2.35 -4.80  -6.42   7.51   0.52 0.24 0.27 0.24 -1.00  -1.0     -1.  1.63 694.0 575523.
10:40:59 0.92 351.86 193.33 -2.77 1623   1.52   691.0 569390. -4.90 -4.27  -6.73   7.20   0.98 0.28 0.38 0.54  0.05 718.9 696470.  1.58 680.5 571157.
10:41:39 0.92 351.86 193.32 -2.77 1623   1.51   686.1 601199. -2.85 -3.02  -6.85   6.97   1.51 0.33 0.57 0.71  0.05 763.6 782957.  1.54 692.9 581968.
10:42:20 0.92 351.86 193.31 -2.77 1623   1.43   701.7 678746. -2.41 -2.94  -6.48   7.35   1.18 0.34 0.50 0.45 -1.00  -1.0     -1.  1.52 687.9 586698.
10:43:00 0.92 351.86 193.31 -2.77 1623   1.56   702.9 622353. -3.19 -3.96  -6.55   7.03   2.05 0.22 0.21 0.24  0.03 755.6 841585.  1.55 701.6 518610.
10:43:41 0.92 351.86 193.30 -2.77 1623   1.59   699.5 516739. -3.60 -4.21  -6.50   7.17   1.65 0.24 0.25 0.30 -1.00  -1.0     -1.  1.61 699.2 681813.
10:44:21 0.92 351.86 193.29 -2.77 1623   1.69   692.5 641947. -4.48 -4.15  -6.47   7.18   1.56 0.29 0.25 0.29  1.44 515.2 455239.  1.52 703.1 555305.
