1974/353   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 9:17:28 0.98 357.12  89.37 -1.06 1622   4.29   736.3 323442. -3.32  3.81   6.48  -0.80   0.96 0.25 0.52 0.98  0.10 852.2 767988.  4.30 731.1 283006.
 9:18:08 0.98 357.12  89.37 -1.06 1622   4.17   730.1 296467. -3.74  1.70   0.00   0.00   0.00 0.00 0.00 0.00  0.15 812.61553438.  3.95 737.7 323858.
 9:18:49 0.98 357.12  89.36 -1.06 1622   3.83   734.7 317361. -3.49  1.22   0.00   0.00   0.00 0.00 0.00 0.00  0.18 800.91406244.  3.97 731.8 306550.
 9:19:29 0.98 357.12  89.35 -1.06 1622   4.09   732.5 304108. -4.09  1.41   6.25   0.47   1.86 0.23 0.37 0.34  0.16 812.71451567.  3.97 740.2 322975.
 9:20:10 0.98 357.12  89.35 -1.06 1622   3.82   739.4 336021. -4.66  1.04   6.42   0.86   1.19 0.22 0.37 0.47  0.13 777.3 840337.  3.97 733.7 304004.
 9:20:50 0.98 357.12  89.34 -1.06 1622   4.14   730.5 285916. -4.45  2.18   6.57   0.45   0.19 0.20 0.30 0.34  0.14 785.11045536.  3.80 731.6 239191.
 9:21:31 0.98 357.12  89.33 -1.06 1622   3.79   735.1 331291. -4.85  2.77   6.56   0.04   0.56 0.19 0.72 0.43  0.14 769.11169860.  4.26 732.8 283733.
 9:22:11 0.98 357.12  89.33 -1.06 1622   3.99   732.8 290230. -2.86  2.46   6.43  -0.98   0.90 0.19 0.40 0.33  0.09 795.11129320.  4.15 737.0 357434.
 9:22:52 0.98 357.12  89.32 -1.06 1622   4.37   738.6 330979. -3.24  2.16   6.36  -1.59   0.49 0.23 0.63 0.64  0.15 786.11454893.  4.39 733.2 286436.
 9:23:32 0.98 357.12  89.32 -1.06 1622   4.14   731.7 288359. -3.10  3.79   6.61  -0.79  -0.23 0.18 0.35 0.40  0.10 838.2 985452.  4.14 739.8 329472.
 9:24:13 0.98 357.12  89.31 -1.06 1622   4.06   736.1 319700. -3.05  3.52   6.51  -0.62  -0.04 0.19 0.49 0.47  0.14 769.31179008.  4.53 733.3 318869.
 9:24:53 0.98 357.12  89.30 -1.06 1622   4.14   731.6 282434. -4.19  3.11   6.46   0.69   1.52 0.22 0.51 0.80 -1.00  -1.0     -1.  4.47 739.6 337216.
 9:25:34 0.98 357.12  89.30 -1.06 1622   3.97   738.1 323442. -5.36  1.62   6.53   1.27   1.63 0.23 0.42 0.42  0.21 791.31158842.  4.39 735.8 307382.
 9:26:14 0.98 357.12  89.29 -1.06 1622   4.02   731.1 295896. -5.41  2.24   6.71   1.27   1.43 0.22 0.48 0.47  0.15 806.11186908.  3.74 739.2 310657.
 9:26:55 0.98 357.12  89.28 -1.06 1622   4.20   739.9 322351. -5.24  1.73   6.58   1.77   1.28 0.21 0.70 0.60  0.13 770.31086700.  4.46 738.2 287943.
 9:27:35 0.98 357.12  89.28 -1.06 1622   4.35   736.8 322039. -5.42  1.76   6.68   1.69   0.98 0.25 0.40 0.61  0.17 779.31294809.  3.95 742.0 333370.
 9:28:16 0.98 357.12  89.27 -1.06 1622   3.62   738.3 351561. -4.91  3.25   6.86   0.64   0.30 0.28 0.70 0.50  0.15 767.9 989610.  3.98 731.6 313723.
 9:28:56 0.98 357.12  89.27 -1.06 1622   4.12   732.6 301093. -4.20  2.34   6.89  -0.60   0.09 0.23 0.55 0.89  0.17 810.11126201.  3.84 740.0 323079.
 9:29:37 0.98 357.12  89.26 -1.06 1622   4.34   738.9 292621. -3.71  2.58   7.02  -0.54   0.58 0.26 0.77 0.69  0.15 806.01188156.  4.31 737.7 279004.
 9:30:18 0.98 357.11  89.25 -1.06 1622   3.92   734.9 290386. -4.20  1.73   6.71   0.80   0.63 0.29 0.73 0.97  0.12 793.1 900421.  3.71 734.2 234721.
 9:30:58 0.98 357.11  89.25 -1.06 1622   4.26   740.9 307330. -6.03  1.61   6.58   0.84   1.51 0.25 1.04 0.83  0.15 799.41317055.  4.27 739.3 279367.
 9:31:38 0.98 357.11  89.24 -1.06 1622   4.50   733.1 266426. -4.33  2.03   5.38  -2.59   2.82 1.02 1.82 1.04  0.11 816.81109569.  4.38 739.3 321156.
 9:32:19 0.98 357.11  89.23 -1.06 1622   4.18   758.4 346208. -2.15 -0.19   3.65  -3.29   5.19 0.57 0.54 0.83  0.15 777.3 855930.  4.16 755.4 336592.
 9:32:59 0.98 357.11  89.23 -1.06 1622   4.30   766.1 322143. -2.87 -1.02   6.38  -2.42   1.06 1.30 0.87 2.47  0.14 815.11421421.  4.29 761.8 318297.
 9:33:40 0.98 357.11  89.22 -1.06 1622   4.40   738.1 273702. -3.15  0.00   6.57  -2.51  -1.72 0.30 0.40 0.40  0.18 797.21132022.  4.52 735.5 261488.
 9:34:20 0.98 357.11  89.21 -1.06 1622   4.19   740.8 286488. -2.58  4.63   5.54  -3.48  -2.43 0.58 1.38 1.08  0.15 799.3 793352.  4.30 740.2 237943.
 9:35:01 0.98 357.11  89.21 -1.06 1622   4.24   753.2 336852. -1.50  3.92   4.94  -4.67  -2.33 0.37 0.35 0.39  0.18 800.61169653.  4.19 751.2 300262.
 9:35:41 0.98 357.11  89.20 -1.06 1622   4.14   751.9 295740. -1.66  4.36   4.78  -4.23  -2.90 0.40 0.35 0.37  0.17 778.81486078.  4.24 753.7 311904.
 9:36:22 0.98 357.11  89.20 -1.06 1622   4.33   757.3 313151. -2.03  4.99   4.11  -4.14  -3.59 0.54 0.49 0.49  0.14 807.61384830.  4.28 755.2 321831.
 9:37:02 0.98 357.11  89.19 -1.06 1622   4.07   763.9 253120. -2.43  5.80   3.68  -3.66  -4.28 0.37 0.87 0.97  0.11 799.1 741792.  4.08 766.8 303484.
 9:37:43 0.98 357.11  89.18 -1.06 1622   4.24   754.7 325574. -1.41  4.80   3.78  -4.90  -2.90 0.33 0.56 0.45  0.17 800.71201046.  4.25 755.5 322663.
 9:38:23 0.98 357.11  89.18 -1.06 1622   3.85   770.5 314503. -0.30  4.48   2.37  -5.25  -3.82 0.84 0.66 1.11  0.15 796.7 916429.  3.90 770.7 315802.
 9:39:04 0.98 357.11  89.17 -1.06 1622   3.65   766.3 295636. -1.23  5.71   2.29  -4.23  -4.79 0.56 0.68 0.76  0.17 802.21244913.  3.26 765.3 257954.
 9:39:44 0.98 357.11  89.16 -1.06 1622   3.82   776.6 338307. -1.83  6.36   0.38  -4.50  -5.08 1.09 0.59 0.49  0.19 793.7 772146.  4.07 772.7 347819.
 9:40:25 0.98 357.11  89.16 -1.06 1622   3.94   799.2 324638. -1.22  5.96  -0.76  -5.67  -4.03 0.59 0.63 0.55  0.19 798.51652400.  3.87 797.5 326561.
 9:41:05 0.98 357.11  89.15 -1.06 1622   3.76   803.7 302964. -0.50  4.84  -0.87  -6.01  -3.69 0.60 0.48 0.35  0.08 884.9 882541.  3.80 801.4 284825.
 9:41:46 0.98 357.11  89.15 -1.06 1622   3.68   801.4 326821.  0.16  4.79  -1.80  -6.03  -3.31 0.81 0.31 0.30  0.21 800.51315807.  3.84 798.9 347663.
 9:42:26 0.98 357.11  89.14 -1.06 1622   4.05   807.8 322247. -0.40  5.04  -0.67  -6.13  -3.14 1.35 0.57 0.72  0.19 793.1 858633.  3.86 813.0 358734.
 9:43:07 0.98 357.11  89.13 -1.06 1622   4.35   756.3 322871. -0.70  3.10   2.69  -6.26  -1.28 1.05 0.77 0.53  0.18 795.51475060.  4.46 751.4 325158.
 9:43:47 0.98 357.11  89.13 -1.06 1622   3.83   770.9 334149.  0.02  2.97   4.22  -3.58   1.35 1.10 2.87 2.41  0.15 793.9 939298.  3.87 770.0 312320.
 9:44:28 0.98 357.11  89.12 -1.06 1622   3.96   751.6 325054.  0.00 -0.83   5.29  -0.91   4.02 0.47 1.34 0.83  0.15 778.6 944496.  4.13 749.4 303692.
 9:45:08 0.98 357.11  89.11 -1.06 1622   4.08   748.7 287891. -2.22  0.36   4.43  -3.94   3.33 0.41 0.51 0.42  0.16 794.71018509.  4.29 751.0 320012.
 9:45:49 0.98 357.11  89.11 -1.06 1622   4.23   758.4 330927. -1.70 -0.11   3.69  -4.38   3.14 0.80 0.51 1.04  0.15 794.21334310.  4.17 760.6 269388.
 9:46:29 0.98 357.11  89.10 -1.06 1622   3.75   755.4 300677. -1.03  2.65   3.29  -5.03   1.11 0.82 0.60 0.59  0.16 796.1 885452.  4.11 753.2 304939.
 9:47:10 0.98 357.11  89.09 -1.06 1622   3.91   761.6 332798. -1.06  0.77   3.41  -4.65   1.96 0.47 0.50 0.77  0.16 804.11237220.  3.92 766.6 310241.
 9:47:50 0.98 357.11  89.09 -1.06 1622   4.13   769.3 379576. -0.13  1.97   2.16  -5.81   1.10 0.31 0.29 0.38  0.11 828.11125370.  3.90 772.5 345896.
 9:48:31 0.98 357.11  89.08 -1.06 1622   4.11   774.2 335085. -0.42  1.50   1.33  -6.47   1.23 0.48 0.42 0.57  0.15 789.81338884.  4.31 776.7 342829.
 9:49:12 0.98 357.11  89.08 -1.06 1622   3.83   774.7 314503. -0.38  1.95  -0.44  -6.66  -0.50 1.61 0.59 0.62  0.14 802.91040754.  3.94 771.6 307694.
 9:49:52 0.98 357.11  89.07 -1.06 1622   4.56   816.2 358890. -0.37  2.73  -1.88  -6.26  -0.67 1.71 0.49 0.95  0.15 820.6 986076.  4.43 810.7 383110.
 9:50:32 0.98 357.11  89.06 -1.06 1622   4.39   787.0 337788. -0.45  4.48   1.41  -6.15  -2.52 1.40 0.49 0.55  0.02 962.4 433058.  4.33 785.3 313099.
 9:51:13 0.98 357.11  89.06 -1.06 1622   4.26   776.1 374430. -0.42  3.67   1.39  -6.27  -1.32 0.97 0.50 0.58  0.16 786.51311025.  4.52 778.1 436385.
 9:51:53 0.98 357.11  89.05 -1.06 1622   4.19   784.2 349066. -0.20  3.66   5.62  -2.51   0.08 2.75 2.09 1.12  0.14 785.1 954267.  4.19 779.6 370688.
 9:52:34 0.98 357.11  89.04 -1.06 1622   3.96   731.1 199533.  0.00  1.82   7.36   0.03   1.23 0.22 0.27 0.50  0.15 833.51327658.  4.38 731.3 280511.
 9:53:14 0.98 357.11  89.04 -1.06 1622   4.22   730.1 257590. -4.41  1.77   7.26  -0.38   1.17 0.19 0.48 0.69  0.10 833.7 975473.  4.35 736.9 305511.
 9:53:55 0.98 357.11  89.03 -1.06 1622   3.93   725.2 190542. -5.16  1.86   7.26   0.08   1.31 0.24 0.62 0.61  0.14 802.21344705.  4.27 731.8 256290.
 9:54:36 0.98 357.11  89.03 -1.06 1622   4.25   728.8 251821. -4.32  2.09   7.37  -0.58   0.98 0.19 0.31 0.30  0.12 816.71192106.  4.14 730.8 214502.
 9:55:16 0.98 357.11  89.02 -1.06 1622   4.11   733.9 266374. -3.71  2.18   7.33  -0.69   0.91 0.21 0.50 0.43  0.15 766.91209154.  4.07 723.6 161955.
 9:55:56 0.98 357.11  89.01 -1.06 1622   4.16   735.9 249482. -5.68  0.70   7.06   0.44   1.88 0.31 0.63 0.75  0.11 810.9 873394.  4.19 743.0 258369.
 9:56:37 0.98 357.11  89.01 -1.06 1622   3.97   730.3 212007. -5.38  1.17   7.04   0.93   1.55 0.22 0.32 0.53  0.15 786.61476307.  4.20 730.7 259773.
 9:57:17 0.98 357.11  89.00 -1.06 1622   3.77   733.9 269024. -5.50  1.14   6.98   1.34   2.00 0.23 0.30 0.39  0.12 824.71205827.  3.85 733.3 212787.
 9:57:58 0.98 357.11  88.99 -1.06 1622   3.92   743.6 285189. -6.74  0.47   7.04   0.98   1.57 0.41 1.02 0.80  0.15 794.41655310.  4.09 739.7 255355.
 9:58:38 0.98 357.11  88.99 -1.07 1622   4.14   726.7 232278. -4.76  2.37   7.23   0.71   0.54 0.23 0.51 0.43  0.13 817.21742628.  3.68 727.2 185760.
 9:59:19 0.98 357.11  88.98 -1.07 1622   3.83   735.7 283421. -5.55  2.18   7.09   1.45   0.33 0.27 0.23 0.27  0.13 799.21375059.  4.26 734.0 270895.
10:00:00 0.98 357.11  88.97 -1.07 1622   4.05   731.4 262683. -5.67  2.69   7.10   1.40  -0.15 0.22 0.50 0.37  0.16 772.61127033.  4.13 730.2 212267.
10:00:40 0.98 357.11  88.97 -1.07 1622   3.96   734.2 276925. -6.21  2.05   6.92   0.04  -0.77 0.25 0.95 0.88  0.15 799.91517887.  4.36 734.0 256966.
10:01:20 0.98 357.11  88.96 -1.07 1622   4.12   729.3 289710. -4.05  3.49   6.76  -1.12  -1.26 0.20 0.26 0.28  0.13 754.8 790649.  3.73 729.1 245583.
10:02:01 0.98 357.11  88.96 -1.07 1622   3.99   734.1 286384. -3.90  4.09   6.99  -0.62  -1.43 0.39 0.57 0.45  0.14 766.5 774433.  4.36 730.7 260708.
10:02:41 0.98 357.11  88.95 -1.07 1622   3.87   732.3 260812. -4.42  3.67   7.23  -0.49  -1.45 0.17 0.47 0.31  0.09 799.8 857385.  3.81 731.6 209876.
10:03:22 0.98 357.11  88.94 -1.07 1622   3.78   729.4 187475. -4.25  3.75   7.19  -0.33  -1.27 0.23 0.36 0.25  0.10 774.0 791273.  4.37 731.8 228432.
10:04:02 0.98 357.11  88.94 -1.07 1622   4.20   730.2 233785. -4.78  3.19   7.25   0.90  -1.04 0.25 0.38 0.56  0.11 803.0 992521.  4.08 733.1 200833.
10:04:43 0.98 357.11  88.93 -1.07 1622   3.97   732.9 193244. -6.09  2.84   7.23   0.82   0.15 0.24 0.61 0.87  0.13 776.8 777135.  4.40 735.1 233109.
10:05:24 0.98 357.11  88.92 -1.07 1622   4.04   731.1 250001. -5.48  2.01   7.04   0.61   1.35 0.25 0.48 0.63  0.11 780.21455101.  3.99 730.3 198702.
10:06:04 0.98 357.11  88.92 -1.07 1622   4.00   729.8 193088. -4.94  1.05   6.71   1.17   1.72 0.31 1.47 0.68  0.12 778.9 995224.  3.99 725.6 159564.
10:06:44 0.98 357.11  88.91 -1.07 1622   4.24   735.7 245220. -6.39  0.73   6.74   1.84   1.22 0.35 0.58 0.99  0.11 804.1 749276.  4.20 737.1 215178.
10:07:25 0.98 357.11  88.91 -1.07 1622   4.15   729.9 222974. -6.19  2.34   6.88   1.59   0.42 0.33 0.60 0.55  0.10 770.9 828487.  4.53 734.1 263567.
10:08:06 0.98 357.11  88.90 -1.07 1622   4.08   730.2 249014. -5.21  2.47   7.06   0.59   0.65 0.17 0.37 0.39  0.13 796.5 873186.  4.09 731.0 227964.
10:08:46 0.98 357.11  88.89 -1.07 1622   4.08   733.2 299118. -5.52  2.26   5.59   1.54  -3.37 0.77 0.82 1.67  0.18 796.31030151.  4.35 729.0 260760.
10:09:27 0.98 357.11  88.89 -1.07 1622   4.16   736.8 252704. -6.30  4.13   6.35   1.39  -2.55 0.33 0.54 0.47  0.10 790.5 983166.  3.98 737.4 207174.
10:10:07 0.98 357.11  88.88 -1.07 1622   4.03   742.1 294700. -6.37  3.86   6.61   1.40  -1.87 0.26 0.40 0.47  0.16 794.71494810.  4.41 737.6 280459.
10:10:48 0.98 357.11  88.87 -1.07 1622   4.17   737.2 280199. -5.95  4.33   6.52   1.15  -2.62 0.24 0.25 0.29  0.14 799.31078800.  4.05 738.1 222766.
10:11:28 0.98 357.11  88.87 -1.07 1622   4.19   745.3 279783. -5.97  4.94   6.60   0.87  -2.15 0.29 0.72 0.78  0.14 778.0 799797.  4.19 743.3 267777.
10:12:09 0.98 357.11  88.86 -1.07 1622   3.98   740.1 290178. -7.10  2.77   6.79   1.28  -0.99 0.27 0.81 0.57  0.14 798.41181919.  4.00 741.7 232953.
10:12:49 0.98 357.11  88.85 -1.07 1622   4.35   733.4 216529. -5.71  4.57   6.82   0.49  -1.33 0.28 0.65 0.61  0.11 790.11269653.  4.57 737.2 263047.
10:13:30 0.98 357.11  88.85 -1.07 1622   4.05   733.0 255095. -5.78  3.54   6.77   1.64  -0.86 0.29 0.94 1.12 -1.00  -1.0     -1.  4.05 735.8 214502.
10:14:10 0.98 357.11  88.84 -1.07 1622   4.22   737.9 273858. -5.52  4.50   6.87   1.94  -1.35 0.29 0.61 0.61  0.12 772.7 809568.  4.20 735.6 245843.
10:14:50 0.98 357.11  88.84 -1.07 1622   4.45   747.3 327756. -7.71  3.99   3.60   5.82  -1.72 0.81 0.81 0.73  0.13 798.8 975265.  4.68 752.8 324430.
10:15:31 0.98 357.11  88.83 -1.07 1622   3.87   765.5 228535. -9.18  2.75   6.05   3.15  -0.96 0.93 0.98 0.93  0.17 793.01507284.  3.73 760.6 207330.
10:16:12 0.98 357.10  88.82 -1.07 1622   4.22   736.5 283266. -6.97  3.31   6.08   3.44   0.13 0.63 1.05 0.73  0.14 818.91444914.  4.12 738.1 232953.
10:16:52 0.98 357.10  88.82 -1.07 1622   4.09   751.0 311540. -8.04  2.52   5.23   4.06   1.25 0.78 0.92 1.06  0.15 801.61302502.  4.18 749.3 292673.
10:17:33 0.98 357.10  88.81 -1.07 1622   3.99   755.8 357954. -7.60  1.35   4.55   4.12   3.11 0.62 0.52 0.69  0.13 809.81362377.  4.07 757.2 342465.
10:18:13 0.98 357.10  88.80 -1.07 1622   3.83   765.3 296207. -8.53  0.45   3.72   3.59   4.56 0.50 0.70 0.79  0.13 808.41481505.  3.79 767.7 236176.
10:18:54 0.98 357.10  88.80 -1.07 1622   3.88   770.6 327081. -6.62 -1.29   3.39   3.16   5.28 0.37 0.33 0.42  0.15 791.41055307.  4.03 768.7 341374.
10:19:34 0.98 357.10  88.79 -1.07 1622   4.08   772.9 334253. -6.91 -0.67   3.34   2.54   5.40 0.42 0.36 0.58  0.23 791.81130775.  3.77 777.4 365127.
10:20:14 0.98 357.10  88.79 -1.07 1622   4.11   757.5 247766.  0.00 -0.36   4.88  -2.89   2.10 1.15 2.70 2.26  0.13 802.91056970.  4.22 752.7 292673.
10:20:55 0.98 357.10  88.78 -1.07 1622   3.88   768.3 312320. -0.06  4.98   4.16  -5.16  -1.46 0.60 0.57 0.56  0.16 811.5 844287.  3.77 764.9 263047.
10:21:35 0.98 357.10  88.77 -1.07 1622   4.01   762.6 393349. -0.11  3.72   4.51  -4.68   0.98 1.05 0.98 1.32  0.12 800.6 763206.  4.42 760.3 369025.
10:22:16 0.98 357.10  88.77 -1.07 1622   3.80   754.0 295272. -0.45  2.99   5.18  -4.14   1.33 0.71 1.35 0.84  0.16 783.4 880254.  3.75 748.3 314763.
10:22:56 0.98 357.10  88.76 -1.07 1622   3.88   736.7 295428. -2.26  2.55   4.55  -5.08   0.36 1.23 1.26 0.90  0.12 800.2 815805.  3.90 738.6 348547.
10:23:37 0.98 357.10  88.75 -1.07 1622   3.61   782.8 345116. -0.41  5.65   4.00  -5.03   0.27 1.51 1.47 1.86  0.15 774.3 993768.  3.58 783.5 272455.
10:24:18 0.98 357.10  88.75 -1.07 1622   3.95   740.4 297143. -1.14  2.12   5.80  -4.00   0.52 0.66 0.59 0.84  0.13 814.51413105.  3.80 744.3 307694.
10:24:58 0.98 357.10  88.74 -1.07 1622   3.88   736.4 333422.  0.00  3.93   6.25  -3.38  -0.76 0.30 0.82 0.60  0.17 792.11360714.  4.16 734.1 308578.
10:25:38 0.98 357.10  88.73 -1.07 1622   3.73   751.8 305927. -1.17  0.90   3.86  -5.28   2.78 0.48 0.55 0.53  0.12 787.4 834932.  3.95 752.3 340023.
10:26:19 0.98 357.10  88.73 -1.07 1622   3.99   750.3 346831. -0.93  2.89   3.64  -5.87   1.06 0.77 0.74 0.52  0.19 795.21168821.  3.81 749.3 320376.
10:26:59 0.98 357.10  88.72 -1.07 1622   3.79   758.8 251924. -0.20  1.31   4.40  -5.41   0.50 0.65 0.82 1.06  0.19 776.81471733.  3.94 754.9 311540.
10:27:40 0.98 357.10  88.72 -1.07 1622   3.86   745.5 325002. -0.75  3.07   4.41  -5.31  -0.33 0.54 1.05 1.52  0.15 800.91129943.  4.18 746.2 320896.
10:28:20 0.98 357.10  88.71 -1.07 1622   4.01   748.2 317985. -0.29  2.40   3.52  -6.31  -0.72 0.75 0.82 0.70  0.17 773.11400631.  4.09 748.5 308214.
10:29:01 0.98 357.10  88.70 -1.07 1622   4.03   746.3 299118. -0.25  2.67   4.54  -5.76   0.27 0.37 0.69 0.49  0.20 788.81147199.  4.05 746.1 291842.
10:29:41 0.98 357.10  88.70 -1.07 1622   4.18   745.2 319492. -0.30  3.08   5.04  -4.76   1.90 0.64 1.17 1.59  0.10 791.3 827447.  4.48 750.4 346364.
10:30:22 0.98 357.10  88.69 -1.07 1622   4.00   742.2 298338. -1.17  0.88   5.29  -4.60   2.62 0.51 0.78 0.60  0.13 794.81443251.  4.03 738.6 286852.
10:31:03 0.98 357.10  88.68 -1.07 1622   4.05   736.8 286384. -1.93  0.61   4.74  -4.34   3.07 1.17 0.93 1.46  0.11 803.4 753019.  3.85 734.2 226405.
10:31:43 0.98 357.10  88.68 -1.07 1622   3.75   749.1 322351. -1.16  0.74   5.15  -4.54   2.78 0.57 0.75 0.56  0.15 809.61281919.  4.00 745.7 313359.
10:32:24 0.98 357.10  88.67 -1.07 1622   3.96   740.6 284253. -1.34  0.82   4.87  -3.27   4.37 0.51 0.86 1.12  0.14 790.5 905826.  3.62 744.3 317257.
10:33:04 0.98 357.10  88.67 -1.07 1622   3.58   745.1 301457. -3.14 -1.16   4.79  -2.62   4.95 0.41 0.42 0.54  0.02 913.9 518090.  3.74 739.8 296259.
10:33:45 0.98 357.10  88.66 -1.07 1622   4.06   752.1 310864. -2.49 -1.08   4.70  -2.29   5.27 0.53 0.62 0.83  0.11 796.6 893144.  4.05 753.6 323650.
10:34:25 0.98 357.10  88.65 -1.07 1622   3.90   749.6 326561. -1.47  0.33   5.03  -2.35   4.88 0.48 1.00 0.85  0.16 793.21201877.  4.12 743.8 319025.
10:35:06 0.98 357.10  88.65 -1.07 1622   3.99   735.3 276769. -3.46 -0.75   5.22  -1.29   5.04 0.98 0.79 0.82  0.14 801.0 950941.  4.02 729.7 291478.
10:35:46 0.98 357.10  88.64 -1.07 1622   3.98   813.5 314607. -0.37  0.74  -2.76  -6.30  -0.79 1.33 1.01 1.96  0.11 810.7 753850.  4.12 807.5 343765.
10:36:27 0.98 357.10  88.63 -1.07 1622   4.21   790.3 340594.  1.13  1.54  -2.11  -6.94  -1.55 0.67 0.64 0.74  0.14 798.91097511.  4.25 787.7 313515.
10:37:07 0.98 357.10  88.63 -1.07 1622   3.62   800.4 310553.  0.73  2.80  -1.85  -6.34  -2.86 0.81 0.92 1.12  0.15 795.51293978.  3.72 795.3 276093.
10:37:48 0.98 357.10  88.62 -1.07 1622   4.08   804.0 314087. -0.40  4.82  -0.85  -6.84  -2.61 1.03 0.60 0.72  0.16 791.9 866741.  4.24 807.7 344544.
10:38:28 0.98 357.10  88.61 -1.07 1622   4.20   801.0 327549.  0.40  3.19  -0.90  -7.29  -0.35 0.54 0.89 1.21  0.13 798.31367783.  4.06 799.3 301145.
10:39:08 0.98 357.10  88.61 -1.07 1622   4.17   799.9 332902.  0.96  1.28  -1.62  -6.85   1.91 0.73 1.10 0.92  0.15 803.2 953851.  4.12 791.6 316582.
10:39:49 0.98 357.10  88.60 -1.07 1622   3.52   796.7 255095.  0.58 -0.06  -1.30  -6.06   3.87 0.98 0.73 0.66  0.19 803.21339508.  3.88 793.7 292153.
10:40:29 0.98 357.10  88.60 -1.07 1622   4.21   810.7 338775. -0.17 -0.63  -1.64  -5.38   4.96 0.57 0.64 0.62  0.14 788.4 884828.  4.23 806.1 280615.
10:41:10 0.98 357.10  88.59 -1.07 1622   3.99   798.5 341270. -0.05 -1.18  -1.38  -6.01   4.39 0.75 0.94 0.99  0.19 789.81591900.  4.32 800.5 369025.
10:41:51 0.98 357.10  88.58 -1.07 1622   3.91   804.6 314815.  0.36  0.28  -0.61  -6.43   3.80 0.94 0.55 0.56  0.14 797.7 853435.  3.75 803.6 265698.
10:42:31 0.98 357.10  88.58 -1.07 1622   3.89   788.5 272039. -0.07 -0.99  -0.31  -6.79   3.34 0.54 0.61 0.57  0.17 785.31093145.  4.23 786.9 352445.
10:43:12 0.98 357.10  88.57 -1.07 1622   3.91   795.0 294752.  1.17  1.63  -0.07  -7.03   2.40 0.83 0.76 1.08  0.14 791.8 816221.  3.69 794.5 242049.
10:43:52 0.98 357.10  88.56 -1.07 1622   4.29   778.7 347663.  0.35 -0.61   0.36  -6.69   3.65 0.49 1.19 0.78  0.13 799.11282751.  4.40 778.1 346779.
10:44:33 0.98 357.10  88.56 -1.07 1622   4.14   784.2 306914.  0.14  0.37  -0.17  -6.91   3.55 0.48 0.39 0.51  0.14 803.5 904371.  4.43 781.9 324794.
10:45:13 0.98 357.10  88.55 -1.07 1622   3.84   788.2 243660.  0.35  0.11  -0.05  -6.51   3.56 0.71 0.58 0.60  0.17 797.71305620.  4.06 786.0 300469.
10:45:54 0.98 357.10  88.55 -1.07 1622   3.70   781.2 286800.  0.36 -0.18   0.17  -6.04   3.72 0.95 0.51 0.47  0.18 773.21181503.  3.71 780.1 281135.
10:46:34 0.98 357.10  88.54 -1.07 1622   3.36   803.1 241062. -1.43 -2.00  -1.36  -4.41   4.45 0.58 0.55 0.69  0.12 793.91712482.  3.33 811.1 232642.
10:47:15 0.98 357.10  88.53 -1.07 1622   3.50   798.5 243764. -0.20 -0.53  -0.90  -5.54   3.33 0.47 0.66 0.62  0.13 789.5 978592.  3.27 794.5 232538.
10:47:55 0.98 357.10  88.53 -1.07 1622   3.38   799.3 242777.  0.20 -0.25  -0.63  -5.86   3.01 0.69 0.47 0.38  0.15 796.41223915.  3.39 799.2 252964.
10:48:36 0.98 357.10  88.52 -1.07 1622   3.59   801.4 281031.  0.06 -0.14   0.31  -5.15   3.31 1.48 1.18 1.13  0.11 798.51006866.  3.51 798.2 241477.
10:49:16 0.98 357.10  88.51 -1.07 1622   3.01   776.1 226457. -1.23 -2.30   2.45  -4.05   4.50 0.38 0.37 0.42  0.12 796.41447201.  3.05 771.5 200937.
10:49:56 0.98 357.10  88.51 -1.07 1622   3.29   766.2 224741. -1.41 -1.72   2.66  -4.27   3.90 0.37 0.73 0.76  0.14 788.3 745950.  3.43 767.6 247663.
10:50:37 0.98 357.10  88.50 -1.07 1622   3.72   778.5 269388. -1.11 -1.84   0.60  -5.87   1.81 0.76 1.03 1.50  0.11 800.91786287.  3.52 775.5 246207.
10:51:18 0.98 357.10  88.49 -1.07 1622   3.49   789.8 301925.  0.44 -0.09  -0.26  -6.26   1.43 0.41 0.44 0.46  0.13 795.3 801875.  3.67 785.7 294284.
10:51:58 0.98 357.10  88.49 -1.07 1622   3.14   792.1 246571.  0.52  0.32  -0.09  -6.22   1.74 0.50 0.37 0.39  0.14 802.11266327.  3.69 792.5 332018.
10:52:38 0.98 357.10  88.48 -1.07 1622   3.34   795.7 279004.  0.99  0.87  -0.71  -6.25   1.69 0.45 0.40 0.28  0.13 790.5 974226.  3.28 794.9 259357.
10:53:19 0.98 357.10  88.48 -1.07 1622   3.08   799.6 234981.  0.47  0.53  -0.67  -5.97   1.91 0.82 0.55 0.64  0.11 804.01195848.  3.23 800.8 282174.
10:54:00 0.98 357.10  88.47 -1.07 1622   3.37   793.0 262475.  0.17 -0.37  -0.78  -5.93   2.27 0.52 0.35 0.33  0.13 790.5 680877.  3.54 795.5 263255.
10:54:40 0.98 357.10  88.46 -1.07 1622   3.36   804.1 242933.  0.37  0.39  -0.71  -5.69   2.63 0.63 0.51 0.66  0.13 795.31148447.  3.48 808.7 259461.
