1981/293   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
20:04:24 0.89  76.42 323.74 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.25 489.7 267845.
20:05:45 0.89  76.42 323.73 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.00 485.7 245096.
20:07:06 0.89  76.42 323.71 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.88 479.8 296032.
20:08:27 0.89  76.42 323.70 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.95 482.8 247675.
20:09:48 0.89  76.42 323.69 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.90 502.9 301168.
20:11:09 0.89  76.42 323.68 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.97 500.4 299674.
20:12:30 0.89  76.42 323.67 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.76 488.7 263931.
20:13:51 0.89  76.42 323.65 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.08 504.8 299212.
20:15:12 0.89  76.42 323.64 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.10 503.7 268524.
20:16:33 0.89  76.42 323.63 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.38 495.4 244878.
20:17:54 0.89  76.42 323.62 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.58 504.7 244339.
20:19:15 0.89  76.42 323.60 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.08 482.2 280472.
20:20:36 0.89  76.42 323.59 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.23 491.7 274439.
20:21:57 0.89  76.42 323.58 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.31 487.7 249235.
20:23:18 0.89  76.42 323.56 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.34 496.0 282899.
20:24:39 0.89  76.42 323.55 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.44 485.6 255543.
20:26:00 0.89  76.42 323.54 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.43 501.2 290864.
20:27:21 0.89  76.42 323.53 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.40 507.0 282051.
20:28:42 0.89  76.42 323.52 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.80 507.8 251561.
20:30:03 0.89  76.41 323.50 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.69 510.3 284178.
20:31:24 0.89  76.41 323.49 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.23 455.6 273416.
20:32:45 0.89  76.41 323.48 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.09 458.1 287096.
20:34:06 0.89  76.41 323.47 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.31 462.5 257369.
20:35:27 0.89  76.41 323.45 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.79 463.2 267640.
20:36:48 0.89  76.41 323.44 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.20 458.9 270882.
20:38:09 0.89  76.41 323.43 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.70 461.7 278484.
20:39:30 0.89  76.41 323.41 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.37 464.6 233256.
20:40:51 0.89  76.41 323.40 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.47 464.1 271162.
20:42:12 0.89  76.41 323.39 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.14 466.3 226970.
20:43:33 0.89  76.41 323.38 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.68 467.5 252522.
20:44:54 0.89  76.41 323.37 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.96 472.3 238525.
20:46:15 0.89  76.41 323.35 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.00 463.9 270113.
20:47:36 0.89  76.41 323.34 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.48 460.8 268716.
20:48:57 0.89  76.41 323.33 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.66 473.4 276548.
20:50:18 0.89  76.41 323.32 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.93 477.7 216867.
20:51:39 0.89  76.41 323.30 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.19 474.6 260838.
20:53:00 0.89  76.41 323.29 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.46 476.4 208918.
20:54:21 0.89  76.41 323.28 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.01 479.2 226889.
20:55:42 0.89  76.41 323.26 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.09 467.9 226785.
20:57:03 0.89  76.41 323.25 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.53 463.8 263375.
20:58:24 0.89  76.41 323.24 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.63 463.3 250391.
20:59:45 0.89  76.41 323.23 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.64 456.3 191191.
21:01:06 0.89  76.41 323.22 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.17 461.1 188661.
21:02:27 0.89  76.41 323.20 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.63 462.0 179575.
21:03:48 0.89  76.41 323.19 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.04 460.6 204981.
21:05:09 0.89  76.41 323.18 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.08 460.8 182222.
21:06:30 0.89  76.41 323.17 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.98 464.0 182424.
21:07:51 0.89  76.41 323.15 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.58 465.7 184356.
21:09:12 0.89  76.41 323.14 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.38 450.4 289688.
21:10:33 0.89  76.41 323.13 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.60 447.7 335270.
21:11:54 0.89  76.41 323.12 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.77 448.3 284312.
21:13:15 0.89  76.41 323.10 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.38 446.4 324742.
21:14:36 0.89  76.41 323.09 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.81 439.4 183687.
21:15:57 0.89  76.41 323.08 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.19 438.3 219437.
21:17:18 0.89  76.41 323.07 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.30 435.1 323170.
21:18:39 0.89  76.41 323.05 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 64.31 436.2 226979.
21:20:00 0.89  76.41 323.04 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.96 429.2 309883.
21:21:21 0.89  76.41 323.03 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.70 433.8 246685.
21:22:42 0.89  76.41 323.02 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.10 437.7 263736.
21:24:03 0.89  76.41 323.00 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.31 436.3 364048.
21:25:23 0.89  76.41 322.99 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.27 436.5 355018.
21:29:26 0.89  76.41 322.95 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.86 439.5 352679.
21:30:48 0.89  76.41 322.94 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.42 428.8 325145.
21:32:09 0.89  76.41 322.93 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.23 425.4 422933.
21:33:30 0.89  76.41 322.92 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.56 424.4 393749.
21:34:51 0.89  76.41 322.90 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 63.36 423.9 440673.
21:36:12 0.89  76.41 322.89 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.90 422.5 402656.
21:37:33 0.89  76.41 322.88 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.69 426.3 441170.
21:38:54 0.89  76.41 322.87 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.45 422.0 418379.
21:40:15 0.89  76.41 322.85 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.34 429.9 393242.
21:41:36 0.89  76.41 322.84 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.37 432.8 307346.
21:42:57 0.89  76.41 322.83 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.04 431.8 280514.
21:44:18 0.89  76.41 322.82 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.71 432.1 343346.
21:45:39 0.89  76.41 322.80 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.87 430.8 383617.
21:47:00 0.89  76.41 322.79 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.54 429.5 339474.
21:48:21 0.89  76.41 322.78 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.41 433.2 432503.
21:49:42 0.89  76.41 322.77 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.62 430.7 386086.
21:51:03 0.89  76.41 322.75 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.89 432.7 413051.
21:52:24 0.89  76.41 322.74 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.43 435.3 359910.
21:53:45 0.89  76.41 322.73 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.64 439.6 361937.
21:55:06 0.89  76.41 322.72 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.32 435.1 358441.
21:56:27 0.89  76.41 322.70 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.20 440.0 357568.
21:57:48 0.89  76.41 322.69 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.37 436.8 352857.
21:59:09 0.89  76.41 322.68 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.18 432.9 439877.
22:00:30 0.89  76.41 322.67 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.83 427.5 427445.
22:01:51 0.89  76.41 322.65 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.09 429.0 471907.
22:03:12 0.89  76.41 322.64 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.59 422.0 431606.
22:04:33 0.89  76.41 322.63 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.27 428.2 395662.
22:05:54 0.89  76.41 322.62 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.36 424.9 397582.
22:07:15 0.89  76.41 322.60 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.08 428.3 261793.
22:08:36 0.89  76.41 322.59 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.67 430.2 302704.
22:09:57 0.89  76.41 322.58 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.82 428.9 256810.
22:11:18 0.89  76.41 322.57 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.56 425.8 317241.
22:12:39 0.89  76.41 322.55 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.48 427.3 254393.
22:14:00 0.89  76.41 322.54 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.33 429.0 294444.
22:15:21 0.89  76.40 322.53 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.73 429.1 263106.
22:16:42 0.89  76.40 322.52 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.60 428.6 323533.
22:18:03 0.89  76.40 322.50 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.85 418.2 305355.
22:19:24 0.89  76.40 322.49 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.56 422.3 336235.
22:20:45 0.89  76.40 322.48 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.01 434.1 228818.
22:22:06 0.89  76.40 322.47 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.66 420.2 257697.
22:23:27 0.89  76.40 322.45 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.35 435.1 251580.
22:24:48 0.89  76.40 322.44 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.71 415.6 266000.
22:26:09 0.89  76.40 322.43 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.32 409.6 235487.
22:27:30 0.89  76.40 322.42 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.19 423.0 242341.
22:28:51 0.89  76.40 322.40 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.98 422.7 273978.
22:30:12 0.89  76.40 322.39 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.79 428.3 236930.
22:31:33 0.89  76.40 322.38 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.37 432.8 245353.
22:32:54 0.89  76.40 322.37 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.92 429.3 222779.
22:34:15 0.89  76.40 322.35 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.06 438.1 227460.
22:35:36 0.89  76.40 322.34 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.52 434.5 202379.
22:36:57 0.89  76.40 322.33 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.74 423.3 289486.
22:38:18 0.89  76.40 322.32 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.06 415.9 352484.
22:39:39 0.89  76.40 322.31 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.45 414.9 309078.
22:41:00 0.89  76.40 322.29 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.63 418.1 269931.
22:42:21 0.89  76.40 322.28 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.35 415.0 312505.
22:43:42 0.89  76.40 322.27 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.43 422.5 225375.
22:45:03 0.89  76.40 322.25 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.62 420.1 278305.
22:46:24 0.89  76.40 322.24 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.09 417.9 256511.
22:47:45 0.89  76.40 322.23 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.10 410.5 238807.
22:49:06 0.89  76.40 322.22 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.11 418.6 354530.
22:50:27 0.89  76.40 322.21 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.56 412.2 327370.
22:51:48 0.89  76.40 322.19 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.21 418.4 317644.
22:53:09 0.89  76.40 322.18 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.51 418.0 316013.
22:54:30 0.89  76.40 322.17 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.05 414.3 351457.
22:55:51 0.89  76.40 322.16 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.60 418.7 284562.
22:57:12 0.89  76.40 322.14 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.17 415.8 240123.
22:58:33 0.89  76.40 322.13 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.87 420.6 288356.
22:59:54 0.89  76.40 322.12 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.60 419.0 248617.
23:01:15 0.89  76.40 322.10 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.20 420.1 276314.
23:02:36 0.89  76.40 322.09 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.51 417.9 253880.
23:03:57 0.89  76.40 322.08 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.86 417.8 265750.
23:05:18 0.89  76.40 322.07 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.87 416.5 237362.
23:06:39 0.89  76.40 322.06 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.55 420.7 295457.
23:08:00 0.89  76.40 322.04 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.79 424.5 314370.
23:09:21 0.89  76.40 322.03 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.89 420.9 321873.
23:10:42 0.89  76.40 322.02 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.84 424.2 314116.
23:12:03 0.89  76.40 322.01 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.74 422.1 291777.
23:13:24 0.89  76.40 321.99 -3.38 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.59 422.6 317173.
