1978/115   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 8:30:49 0.31  43.34 196.51  0.31 1667  -1.00    -1.0     -1. -1.00 -1.00  51.90 -16.85  -5.86 0.70 1.89 2.22 -1.00  -1.0     -1. -1.00  -1.0     -1.
 8:31:29 0.31  43.34 196.51  0.31 1667  -1.00    -1.0     -1. -1.00 -1.00  50.02 -20.29  -6.66 1.78 4.67 4.00 -1.00  -1.0     -1. 71.53 360.8 187699.
 8:32:10 0.31  43.34 196.51  0.31 1667  94.64   364.5 251177. -1.58  3.26  49.33 -20.33   6.75 2.26 3.51 7.06 -1.00  -1.0     -1. 74.62 364.0 235867.
 8:32:50 0.31  43.34 196.50  0.31 1667 100.37   369.5 304917.  0.00  4.97  50.81 -18.27   4.29 1.93 4.57 4.15 -1.00  -1.0     -1. 79.39 367.4 287537.
 8:33:31 0.31  43.35 196.50  0.31 1667  94.53   368.1 252808.  0.00  0.79  50.75 -17.55   4.75 1.58 5.35 6.20 -1.00  -1.0     -1. 74.64 364.7 238489.
 8:34:11 0.31  43.35 196.50  0.31 1667  97.03   366.7 293566.  0.00  4.08  49.52 -18.98  -2.39 3.59 8.83 9.07 -1.00  -1.0     -1. 78.35 365.0 282028.
 8:34:52 0.31  43.35 196.49  0.31 1667  89.63   358.2 166500. -1.26  2.94  52.00 -15.32   6.58 1.34 6.38 4.38 -1.00  -1.0     -1. 72.70 362.0 220921.
 8:35:32 0.31  43.36 196.49  0.31 1667  92.99   374.6 268534.  0.00  3.38  53.93   6.22  -0.53 0.96 6.52 4.03 -1.00  -1.0     -1. 73.23 372.1 259399.
 8:36:13 0.31  43.36 196.48  0.31 1667  91.89   397.3 215620.  0.00  6.07  50.30   7.75   6.82 2.7713.0215.58 -1.00  -1.0     -1. 76.27 400.0 219362.
 8:36:53 0.31  43.36 196.48  0.31 1667  89.07   394.3 205458.  0.00 -7.07  35.56 -21.00  35.11 6.91 6.34 6.63 -1.00  -1.0     -1. 68.36 394.4 187972.
 8:38:55 0.31  43.37 196.47  0.31 1667 106.21   389.5 245986.  4.25 -0.54  41.31 -21.24  20.68 7.6815.7312.05 -1.00  -1.0     -1. 80.27 388.2 291543.
 8:39:35 0.31  43.37 196.47  0.31 1667  97.77   381.6 241422.  0.00 -5.58  43.65 -17.79  27.39 2.51 5.77 7.02 -1.00  -1.0     -1. 75.50 380.3 234760.
 8:40:16 0.31  43.38 196.47  0.31 1667  92.03   383.5 200745.  0.00 -6.93  42.69 -16.48  31.17 1.81 5.58 6.24 -1.00  -1.0     -1. 70.66 382.1 201414.
 8:48:22 0.31  43.41 196.42  0.32 1667  87.17   354.7 106777.  1.90  2.92  49.92 -21.77   9.40 1.24 4.37 2.80 -1.00  -1.0     -1. 69.14 356.4 139174.
 8:49:02 0.31  43.41 196.42  0.32 1667  79.32   345.7  77008.  0.00  1.39  51.39 -16.93  13.30 1.13 2.53 4.82 14.09 328.0 227925. 64.25 347.5 110370.
 8:49:43 0.31  43.41 196.41  0.32 1667  82.83   345.8  97580. -1.65  1.39  50.34 -19.31  14.40 1.40 3.10 3.23 -1.00  -1.0     -1. 65.05 347.4  86237.
 8:51:06 0.31  43.42 196.41  0.32 1667  80.65   347.6 100878. -1.79  5.02  52.19 -18.69   1.04 0.95 3.19 2.62 -1.00  -1.0     -1. 62.70 349.2  87955.
 8:51:44 0.31  43.42 196.40  0.32 1667  85.47   351.3 127811.  0.00  2.32  52.20 -17.23   7.07 0.75 2.27 2.68 -1.00  -1.0     -1. 66.88 349.2 120063.
 8:53:05 0.31  43.43 196.40  0.32 1667  88.64   361.4 180445.  0.00 -3.45  49.50 -12.15  22.80 1.11 1.99 3.77 -1.00  -1.0     -1. 66.49 355.1 116694.
 8:53:46 0.31  43.43 196.39  0.32 1667  94.15   352.5 162377. -2.73 -1.25  50.16  -8.14  22.03 1.11 5.03 4.13 -1.00  -1.0     -1. 73.13 355.0 143738.
 8:54:26 0.31  43.43 196.39  0.32 1667  87.46   367.7 182492.  0.00 -3.96  50.73   2.77  21.75 1.56 4.22 4.63 -1.00  -1.0     -1. 67.65 365.3 173367.
 8:55:07 0.31  43.44 196.39  0.32 1667  90.90   360.7 157677.  0.00 -3.43  49.13  -8.98  23.60 2.32 4.19 3.75 -1.00  -1.0     -1. 71.54 364.4 205540.
 8:59:16 0.31  43.45 196.37  0.33 1667  89.91   361.5 263759. -5.16  2.86  50.15 -21.22   4.06 0.97 0.76 1.84 -1.00  -1.0     -1. 66.86 355.4 117549.
 9:00:35 0.31  43.46 196.36  0.33 1667  87.39   351.0 100520.  0.52  2.82   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 65.86 349.7  89433.
 9:01:16 0.31  43.46 196.36  0.33 1667  81.25   345.8  78142.  0.00  2.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.15 347.8 111474.
 9:01:56 0.31  43.46 196.35  0.33 1667  84.94   348.9  98779.  0.00  2.78   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 66.11 347.8  86315.
 9:02:37 0.31  43.46 196.35  0.33 1667  83.52   350.4 119875.  0.00  4.31   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 64.69 348.0 116006.
 9:03:17 0.31  43.47 196.34  0.33 1667  86.75   346.6 103281. -1.12  3.04  50.33 -20.24   3.94 1.09 2.09 1.79 -1.00  -1.0     -1. 66.95 347.7  89160.
 9:03:58 0.31  43.47 196.34  0.33 1667  87.45   351.6 121840.  0.09  3.38  48.98 -23.74   2.84 1.06 2.93 2.99 -1.00  -1.0     -1. 67.35 351.1 116672.
 9:04:38 0.31  43.47 196.34  0.33 1667  85.76   348.4 104532.  0.15  3.82  47.29 -26.31   5.06 2.08 3.41 2.53 -1.00  -1.0     -1. 64.49 348.5  93153.
 9:05:19 0.31  43.48 196.34  0.33 1667  85.24   363.7 119254.  3.34  1.26  44.77 -30.65   5.31 1.78 2.62 2.56 -1.00  -1.0     -1. 67.09 358.5 114963.
 9:07:24 0.31  43.48 196.32  0.33 1667  88.64   360.2 154432.  1.54  6.27  46.63 -27.24  -6.50 0.80 1.95 1.17 -1.00  -1.0     -1. 70.00 357.9 134990.
 9:08:01 0.31  43.49 196.32  0.33 1667  89.25   358.1 122850.  1.80  4.93  46.53 -27.91  -2.86 1.15 2.35 2.61 -1.00  -1.0     -1. 69.30 355.2 119345.
 9:08:41 0.31  43.49 196.32  0.33 1667  86.56   352.7 103590.  0.85  5.84  46.57 -27.21  -6.55 1.83 2.80 2.32 -1.00  -1.0     -1. 68.59 356.3 135870.
 9:09:22 0.31  43.49 196.31  0.33 1667  90.42   364.1 184974.  1.03  6.45  46.53 -25.65  -6.93 1.51 8.28 6.27 -1.00  -1.0     -1. 67.96 356.2 117883.
 9:10:02 0.31  43.50 196.31  0.33 1667  88.48   362.3 143289.  0.70 -1.60  45.89 -25.56  14.94 1.24 1.77 3.75 -1.00  -1.0     -1. 68.20 359.7 135860.
 9:10:43 0.31  43.50 196.31  0.33 1667  84.83   352.7 120888.  0.73  3.21  46.53 -27.79   7.08 1.84 3.75 2.16 -1.00  -1.0     -1. 66.32 351.0 116542.
 9:11:23 0.31  43.50 196.30  0.33 1667  87.65   366.8 143124.  3.83  3.73  45.14 -30.44   3.03 1.70 3.10 2.34 -1.00  -1.0     -1. 69.21 361.5 133869.
 9:12:04 0.31  43.50 196.30  0.33 1667  86.95   358.1 121596.  1.33  0.38  45.38 -28.71   8.66 1.56 4.38 2.76 -1.00  -1.0     -1. 68.26 355.1 114492.
 9:12:44 0.31  43.50 196.29  0.33 1667  83.66   365.0 148133.  2.86  1.95  45.61 -29.50   2.75 2.02 3.06 2.98 -1.00  -1.0     -1. 69.04 365.6 207222.
 9:13:25 0.31  43.51 196.29  0.33 1667  90.29   361.6 183366.  1.68  3.08  46.95 -27.62   1.64 1.01 3.03 2.55 -1.00  -1.0     -1. 68.50 353.4 111552.
 9:14:05 0.31  43.51 196.29  0.33 1667  89.76   360.5 155029.  1.17  6.95  46.45 -27.73  -4.27 1.27 3.91 3.78 -1.00  -1.0     -1. 67.81 358.9 139970.
 9:14:46 0.31  43.51 196.29  0.33 1667  97.17   366.3 127966.  3.77  2.49  41.57 -34.15   5.75 1.70 3.82 5.56 -1.00  -1.0     -1. 78.76 365.5 171671.
 9:15:26 0.31  43.52 196.28  0.34 1667  88.43   363.8 148945.  3.25  1.63  44.33 -31.91   3.39 1.35 2.68 2.58 -1.00  -1.0     -1. 67.16 361.4 133684.
 9:16:07 0.31  43.52 196.28  0.34 1667  85.68   359.4 121093.  2.04  5.39  46.96 -26.05  -8.13 0.92 4.22 3.28 -1.00  -1.0     -1. 67.15 356.0 114183.
 9:16:47 0.31  43.52 196.28  0.34 1667  85.15   350.7 102804.  0.62  4.94  49.21 -23.77   0.32 1.01 2.38 2.20 -1.00  -1.0     -1. 66.16 350.0  91129.
 9:17:28 0.31  43.53 196.27  0.34 1667  -1.00    -1.0     -1. -1.00 -1.00  49.97 -21.68   2.55 0.61 3.26 2.88 -1.00  -1.0     -1. -1.00  -1.0     -1.
 9:18:08 0.31  43.53 196.27  0.34 1667  88.97   347.8 103083. -0.36  4.31  50.71 -19.72  -4.15 0.89 3.04 3.29 -1.00  -1.0     -1. 67.61 348.5  90554.
 9:18:49 0.31  43.53 196.26  0.34 1667  86.41   356.8 120388.  0.78  6.13  46.45 -27.24  -8.57 2.13 3.66 3.11 -1.00  -1.0     -1. 67.84 354.5 118718.
 9:20:10 0.31  43.54 196.26  0.34 1667  89.70   360.8 148640.  0.00  0.00  44.91 -14.76  -9.48 9.87 4.91 7.39 -1.00  -1.0     -1. 69.01 360.9 131829.
 9:20:20 0.31  43.54 196.26  0.34 1667  89.78   358.7 148695. -0.94  8.89   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 69.01 360.9 131861.
 9:20:52 0.31  43.54 196.25  0.34 1667  87.62   355.3 103048.  2.11 -1.46  36.02 -22.97  -1.50 4.90 3.25 1.10 -1.00  -1.0     -1. 66.42 352.9  92113.
 9:42:28 0.31  43.63 196.14  0.35 1667  86.47   361.5 116012. -0.98 -6.69  42.68 -30.72  13.31 0.00 0.00 0.00 -1.00  -1.0     -1. 65.36 361.3 114200.
10:04:04 0.31  43.72 196.04  0.36 1667 108.85   382.2 190896.  5.39  0.42  38.16 -39.26   2.73 0.98 1.05 2.84 -1.00  -1.0     -1. 82.89 375.4 191438.
10:25:41 0.31  43.80 195.92  0.38 1667  84.28   371.3 117669.  6.03 -0.83  34.96 -43.21   7.65 0.00 0.00 0.00 -1.00  -1.0     -1. 64.48 363.9 115190.
10:47:17 0.31  43.89 195.81  0.39 1667  67.26   367.2  87907.  3.25 -2.86  43.87 -36.01  19.84 0.00 0.00 0.00 -1.00  -1.0     -1. 54.19 365.1 112663.
11:08:53 0.31  43.97 195.70  0.40 1667  70.81   458.1 168225.  0.36  9.77  17.04 -22.90 -44.29 1.65 0.70 0.22 -1.00  -1.0     -1. 55.50 455.8 172883.
11:30:29 0.31  44.06 195.59  0.42 1667  61.15   380.6 208541.  0.00  0.00  41.48 -26.72  22.04 0.00 0.00 0.00 -1.00  -1.0     -1. 48.26 379.5 202941.
11:52:05 0.31  44.15 195.48  0.43 1667  68.72   359.7 131267.  1.80  6.02  45.80 -24.13  -8.42 0.00 0.00 0.00  3.43 404.2 308084. 53.47 357.5 131169.
12:13:41 0.31  44.24 195.37  0.44 1667  69.82   381.9 147704.  0.00 -7.55  42.80   1.96  29.95 0.20 6.90 0.40  3.07 397.2 281330. 53.87 380.1 144439.
12:35:17 0.31  44.33 195.26  0.45 1667  85.28   432.2 269849.-11.17 -6.66  17.60  26.81  35.39 0.47 1.95 1.85 -1.00  -1.0     -1. 62.23 443.0 273686.
12:56:53 0.31  44.41 195.15  0.47 1667  74.83   376.5 218673.  4.70  5.07  44.48 -17.52  -5.85 0.00 0.00 0.00 -1.00  -1.0     -1. 57.82 370.0 208077.
13:18:29 0.31  44.50 195.04  0.48 1667  75.53   418.4 235159.  1.59-11.06  32.01 -14.18  28.94 0.00 0.00 0.00 -1.00  -1.0     -1. 57.01 420.7 254000.
13:40:05 0.31  44.59 194.93  0.49 1667  81.61   450.1 248728. -8.27  4.78  25.09  15.79 -27.57 3.51 6.75 4.38 -1.00  -1.0     -1. 61.55 458.7 257525.
14:01:41 0.31  44.68 194.82  0.51 1667  76.31   399.6 147210.  5.98  3.54  32.95 -33.86  -5.42 3.28 3.35 2.52 -1.00  -1.0     -1. 57.39 391.3 142838.
14:23:17 0.31  44.77 194.71  0.52 1667  76.38   397.0 195203.  5.85 -0.80  37.67 -22.15   3.87 0.00 0.00 0.00 -1.00  -1.0     -1. 57.52 396.1 233921.
14:44:53 0.31  44.86 194.60  0.53 1667  84.57   441.4 236189. 10.40  3.86  29.76 -34.25  -6.21 0.00 0.00 0.00  1.74 487.5 429134. 64.36 430.2 237920.
15:06:29 0.31  44.95 194.49  0.54 1667  75.79   378.9 115401.  1.00  1.87  42.90   8.71  -3.67 0.00 0.00 0.00 -1.00  -1.0     -1. 56.92 377.8  97639.
15:28:05 0.31  45.04 194.38  0.56 1667  81.19   411.2 223835.  9.03 -0.63  40.33 -16.91   6.75 2.76 6.38 3.53 -1.00  -1.0     -1. 61.43 400.8 213723.
15:49:41 0.31  45.12 194.27  0.57 1667  65.91   431.9 260046.  7.94  1.06  36.68 -14.72 -16.35 0.00 0.00 0.00 -1.00  -1.0     -1. 50.93 426.1 313301.
16:11:17 0.31  45.21 194.16  0.58 1667  73.57   414.4 213284.  8.15  1.91  39.33 -27.07  -5.24 0.00 0.00 0.00 -1.00  -1.0     -1. 55.22 404.5 185204.
16:32:53 0.31  45.30 194.05  0.60 1667  78.09   527.3 170729.  9.59  1.89   6.71 -26.71 -34.40 4.71 3.15 0.11 -1.00  -1.0     -1. 58.66 515.7 182213.
16:54:29 0.31  45.39 193.94  0.61 1667  62.94   424.2 164028.  8.52  0.00  38.09 -21.09 -16.00 0.09 1.30 1.45 -1.00  -1.0     -1. 48.78 412.6 156660.
17:16:05 0.31  45.48 193.84  0.62 1667  61.55   385.0  95186.  2.47  0.54  44.04 -10.65   0.40 0.00 0.00 0.00 -1.00  -1.0     -1. 46.24 380.7  93007.
17:37:41 0.31  45.57 193.72  0.64 1667  62.23   428.6 177249.  0.00 -7.92  23.57 -15.06  38.91 0.00 0.00 0.00 -1.00  -1.0     -1. 47.94 430.3 209168.
17:59:17 0.31  45.66 193.62  0.65 1667  64.96   385.9  88839.  2.11  0.40  47.25  -5.42  -0.96 0.00 0.00 0.00 -1.00  -1.0     -1. 48.73 381.6  85399.
20:01:34 0.31  46.16 193.00  0.72 1667  67.40   412.2 312469.  8.30  0.99  42.98 -20.30  13.00 3.34 6.61 3.60 -1.00  -1.0     -1. 50.58 403.6 296828.
20:02:08 0.31  46.17 193.00  0.72 1667  66.86   408.6 256859.  6.20 -5.05  45.00 -14.63   5.30 2.53 8.4012.84 -1.00  -1.0     -1. 51.20 407.2 344346.
20:02:18 0.31  46.17 193.00  0.72 1667  66.86   408.6 256804.  6.20 -5.05  42.96 -17.38  -1.30 4.26 9.6915.69 -1.00  -1.0     -1. 51.16 407.1 344044.
20:02:48 0.31  46.17 192.99  0.72 1667  68.65   401.7 317868.  2.90 -3.28  34.44 -28.81 -19.73 4.78 6.86 4.07 14.98 366.6 387827. 46.14 380.0  80250.
20:03:29 0.31  46.17 192.99  0.72 1667  74.07   436.7 319882.  0.00  0.00  46.88 -14.99  -5.67 2.49 6.33 2.44 -1.00  -1.0     -1. 58.66 435.7 308535.
20:04:09 0.31  46.18 192.99  0.72 1667  68.38   391.7 208912.  0.00  0.00  47.36 -14.73  -5.42 1.40 3.22 3.79 -1.00  -1.0     -1. 46.84 386.6 113797.
20:04:50 0.31  46.18 192.98  0.72 1667  59.29   386.8  98786.  3.66  3.67  46.06 -15.14 -10.92 2.55 4.07 4.56 -1.00  -1.0     -1. 45.32 381.8  93377.
20:05:30 0.31  46.18 192.98  0.72 1667  63.96   416.9 288174.  6.67  6.15  43.86 -19.21 -13.71 1.75 2.69 2.70 -1.00  -1.0     -1. 47.61 408.0 282434.
20:06:11 0.31  46.18 192.98  0.73 1667  65.66   417.8 246223.  8.06  6.21  41.50 -19.81 -18.52 2.29 2.76 2.93 -1.00  -1.0     -1. 51.76 412.9 327315.
20:06:51 0.31  46.18 192.97  0.73 1667  61.57   423.4 279520.  6.92  7.78  42.98 -20.55 -14.95 1.81 2.28 2.52 -1.00  -1.0     -1. 47.14 414.2 272370.
20:07:32 0.31  46.19 192.97  0.73 1667  62.71   404.8 158648.  7.19 -0.11  43.08 -22.56 -10.03 1.05 2.42 2.35 -1.00  -1.0     -1. 49.93 400.5 218131.
20:08:12 0.31  46.19 192.97  0.73 1667  63.13   405.6 208018.  8.17  3.95  41.64 -21.98 -12.34 1.71 2.78 2.68 -1.00  -1.0     -1. 47.66 395.4 188791.
20:08:53 0.31  46.19 192.96  0.73 1667  64.21   423.4 367985.  8.12  4.17  34.70 -29.81 -15.68 2.00 2.55 2.76 -1.00  -1.0     -1. 49.85 414.1 364568.
20:09:33 0.31  46.20 192.96  0.73 1667  66.10   437.5 277990.  9.84  5.41  34.43 -29.02 -17.92 2.35 2.09 3.19 -1.00  -1.0     -1. 49.27 425.5 274121.
20:10:14 0.31  46.20 192.96  0.73 1667  70.59   440.1 307921.  9.53  7.40  37.34 -27.31 -13.84 1.65 2.45 2.79 -1.00  -1.0     -1. 54.63 429.7 312755.
20:10:54 0.31  46.20 192.95  0.73 1667  62.74   432.1 300382.  9.91  0.11  37.43 -26.90 -13.08 2.70 3.69 3.97 -1.00  -1.0     -1. 46.71 421.4 270921.
20:11:35 0.31  46.21 192.95  0.73 1667  68.62   436.2 332194.  9.37  6.63  35.87 -25.62 -13.49 3.89 8.59 8.52 -1.00  -1.0     -1. 52.30 425.7 326529.
20:12:15 0.31  46.21 192.95  0.73 1667  63.28   436.5 296503.  7.56  3.61  37.45 -28.55  -5.98 2.69 4.58 3.70 -1.00  -1.0     -1. 49.70 430.9 367696.
20:12:56 0.31  46.21 192.94  0.73 1667  63.72   430.6 315360. 10.35 -1.58  39.04 -15.39 -19.88 3.43 6.77 9.36 -1.00  -1.0     -1. 48.16 418.3 312609.
20:13:36 0.31  46.21 192.94  0.73 1667  76.28   420.1 305274.  0.00  8.38  36.23 -23.23  -2.93 2.8712.4616.58 -1.00  -1.0     -1. 56.68 419.1 284078.
20:14:17 0.31  46.22 192.94  0.73 1667  62.58   444.8 319372. 12.46  0.00  33.58 -28.18  20.14 3.68 4.30 2.49 -1.00  -1.0     -1. 47.59 429.7 315776.
20:14:57 0.31  46.22 192.93  0.73 1667  62.08   437.3 272516.  8.75 -6.72  37.96 -25.76  15.34 2.34 2.57 3.25 -1.00  -1.0     -1. 46.30 426.8 263521.
20:15:38 0.31  46.22 192.93  0.73 1667  64.29   426.7 317508.  8.28 -4.32  35.57 -25.02  21.92 2.20 2.03 2.06 -1.00  -1.0     -1. 46.21 416.9 318040.
20:16:18 0.31  46.23 192.93  0.73 1667  61.68   439.4 259441.  8.13 -6.84  40.72 -21.80  14.53 1.64 3.14 3.59 -1.00  -1.0     -1. 46.35 428.7 249543.
20:16:59 0.31  46.23 192.92  0.73 1667  62.92   422.1 343995.  5.93 -5.95  40.99 -25.52   4.17 1.51 3.82 3.27 -1.00  -1.0     -1. 46.93 414.5 331310.
20:17:39 0.31  46.23 192.92  0.73 1667  63.19   429.0 277431.  9.95  0.00  41.88 -24.12  -0.62 2.82 7.10 5.37 -1.00  -1.0     -1. 47.72 416.3 272273.
20:18:20 0.31  46.23 192.92  0.73 1667  60.69   405.1 148195.  7.62  2.42  39.94 -28.08  -1.55 1.39 3.43 3.92 -1.00  -1.0     -1. 45.58 396.3 137062.
20:19:00 0.31  46.24 192.91  0.73 1667  62.01   415.2 191961.  9.30 -0.47  39.39 -27.71  -8.07 1.02 2.08 2.74 -1.00  -1.0     -1. 45.61 404.3 170866.
20:19:41 0.31  46.24 192.91  0.73 1667  61.35   418.2 164366.  9.75  3.41  38.22 -27.37 -14.16 1.77 1.77 2.57 -1.00  -1.0     -1. 45.51 405.8 155585.
20:20:21 0.31  46.24 192.91  0.73 1667  64.79   430.9 244485.  9.42  5.26  38.10 -26.28 -16.73 1.43 2.07 2.53 -1.00  -1.0     -1. 48.13 419.5 233311.
20:21:02 0.31  46.25 192.90  0.73 1667  60.75   418.9 154692.  9.29  4.98  39.25 -24.88 -16.24 1.30 2.41 3.15 -1.00  -1.0     -1. 45.88 406.2 148760.
20:21:42 0.31  46.25 192.90  0.73 1667  56.28   420.3 174608.  8.68  5.39  38.88 -27.14 -13.67 1.50 2.12 1.93 -1.00  -1.0     -1. 42.66 409.7 167374.
20:22:23 0.31  46.25 192.90  0.74 1667  57.98   416.3 156845.  8.23  6.21  36.69 -30.27 -12.50 1.61 2.54 1.97 -1.00  -1.0     -1. 45.04 411.4 204429.
20:23:03 0.31  46.26 192.89  0.74 1667  63.20   435.1 249566.  9.47  5.50  36.00 -31.75  -8.96 1.47 2.81 2.49 -1.00  -1.0     -1. 47.05 422.8 241429.
20:23:44 0.31  46.26 192.89  0.74 1667  67.14   434.6 251233. 10.23  4.14  35.80 -29.56 -14.09 3.30 3.97 3.18 -1.00  -1.0     -1. 52.42 426.3 297085.
20:24:24 0.31  46.26 192.88  0.74 1667  60.53   432.6 257726.  9.25  5.42  41.28 -22.94  -8.51 2.72 5.02 5.33 -1.00  -1.0     -1. 46.80 421.8 246756.
20:25:05 0.31  46.26 192.88  0.74 1667  64.49   419.3 238128.  7.30  5.60  45.31 -13.54  -7.81 1.59 4.98 6.06 -1.00  -1.0     -1. 48.59 415.1 309253.
20:25:45 0.31  46.26 192.88  0.74 1667  60.16   397.3 126125.  5.64  3.15  45.31 -12.99 -10.52 1.43 3.01 3.91  9.98 380.4 269102. 44.56 391.0 109895.
20:26:26 0.31  46.27 192.88  0.74 1667  57.11   405.6 153301.  5.47  5.35  45.27 -11.70 -12.15 1.52 4.70 3.64 -1.00  -1.0     -1. 43.75 398.3 142718.
20:27:06 0.31  46.27 192.87  0.74 1667  57.23   392.2 123435. -0.06  5.03  39.50 -17.73 -15.47 7.5110.97 8.55 -1.00  -1.0     -1. 41.85 392.8 110152.
20:27:47 0.31  46.27 192.87  0.74 1667  60.01   419.2 230104.  0.00  7.99  33.73 -27.74 -20.56 4.46 2.98 3.87 -1.00  -1.0     -1. 47.51 421.1 288600.
20:28:27 0.31  46.28 192.87  0.74 1667  61.71   431.5 246506.  8.35  6.99  36.25 -24.49 -20.79 2.24 3.83 4.06 -1.00  -1.0     -1. 46.40 422.2 247520.
20:29:08 0.31  46.28 192.86  0.74 1667  62.50   428.5 240181.  8.55  1.17  38.08 -27.24 -12.33 2.15 4.97 4.08 -1.00  -1.0     -1. 48.80 422.0 294284.
20:29:48 0.31  46.28 192.86  0.74 1667  62.77   412.5 196860.  7.78  4.20  36.31 -27.19 -17.27 2.84 4.06 3.55 -1.00  -1.0     -1. 45.73 402.8 170771.
20:30:29 0.31  46.28 192.85  0.74 1667  73.46   436.4 259886. 10.50  5.20  36.33 -27.46 -17.20 2.23 2.73 2.11 -1.00  -1.0     -1. 56.06 427.6 306729.
20:31:09 0.31  46.29 192.85  0.74 1667  61.66   440.7 248338. 10.71  5.83  38.81 -24.53 -15.53 1.90 4.13 3.22 -1.00  -1.0     -1. 45.90 426.8 244706.
20:31:50 0.31  46.29 192.85  0.74 1667  69.04   431.5 309010.  7.24  8.34  38.60 -28.93  -6.76 1.29 3.74 4.77 -1.00  -1.0     -1. 51.76 423.0 307944.
20:32:30 0.31  46.29 192.84  0.74 1667  59.32   419.6 178626.  9.85  0.00  41.57 -26.14  -3.39 1.20 2.56 1.83 -1.00  -1.0     -1. 44.09 407.1 169985.
20:33:11 0.31  46.30 192.84  0.74 1667  60.69   410.5 164015.  8.80  2.88  41.98 -25.33  -6.04 1.14 1.61 1.67 -1.00  -1.0     -1. 46.58 400.1 150017.
20:35:23 0.31  46.24 192.76  0.56 1667  -1.00    -1.0     -1. -1.00 -1.00  40.64 -27.62   0.48 1.10 2.02 1.84 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:35:33 0.31  46.31 192.83  0.74 1667  60.61   403.8 133083.  7.87  1.93  40.78 -27.06   1.69 1.16 2.53 3.05 -1.00  -1.0     -1. 44.19 395.2 118536.
20:35:43 0.31  46.31 192.83  0.74 1667  60.61   403.8 133080.  7.87  1.93  36.26 -23.84  22.14 2.36 4.06 2.30 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:35:53 0.31  46.31 192.82  0.74 1667  62.00   410.0 154311.  9.06  1.03   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.78 398.8 150293.
20:36:33 0.31  46.31 192.83  0.74 1667  66.41   420.6 295252.  8.82 -2.45  42.44 -20.25  10.38 1.58 4.71 4.68 -1.00  -1.0     -1. 47.44 411.9 285650.
20:37:14 0.31  46.31 192.82  0.74 1667  68.95   417.7 344574.  7.02 -3.33  43.56 -18.12  11.58 1.16 2.63 2.42 -1.00  -1.0     -1. 52.62 410.7 332285.
20:37:54 0.31  46.31 192.82  0.74 1667  61.40   396.8 129068.  5.13 -3.93  43.23 -20.66   9.96 1.14 1.72 1.82 10.21 381.9 278237. 44.06 391.5 111877.
20:38:35 0.31  46.32 192.81  0.74 1667  61.75   396.9 105922.  6.24 -3.32  43.82 -19.13   6.17 1.36 6.15 5.68 -1.00  -1.0     -1. 48.40 392.8 140684.
20:39:15 0.31  46.32 192.81  0.75 1667  60.88   398.4 130348.  7.15  0.16  37.40 -30.25   1.85 3.54 4.12 5.37 -1.00  -1.0     -1. 44.62 391.1 114768.
20:39:56 0.31  46.32 192.81  0.75 1667  57.97   428.4 228656. 10.98  0.21  36.24 -32.57  -4.94 1.35 2.67 2.60 -1.00  -1.0     -1. 44.53 421.3 286368.
20:40:36 0.31  46.33 192.80  0.75 1667  55.23   427.8 184077. 10.65  2.83  33.37 -33.85  -1.69 5.23 5.42 8.72 -1.00  -1.0     -1. 41.00 414.6 175202.
20:41:17 0.31  46.33 192.80  0.75 1667  60.65   429.0 230397. 10.92 -0.22  42.39 -22.31   8.81 1.07 2.86 3.14 -1.00  -1.0     -1. 46.87 420.8 292660.
20:41:57 0.31  46.33 192.80  0.75 1667  58.49   400.9 129168.  7.40 -1.37  42.21 -21.73  -4.45 3.80 7.59 5.37 -1.00  -1.0     -1. 43.62 393.2 115967.
20:42:38 0.31  46.33 192.79  0.75 1667  63.95   399.9 165714.  4.21  4.62  39.45 -28.44   2.28 1.75 3.22 1.93 -1.00  -1.0     -1. 49.23 394.1 155029.
20:43:18 0.31  46.34 192.79  0.75 1667  58.70   404.3 135146.  8.40 -1.95  37.03 -30.69  -5.81 1.87 3.83 2.02 -1.00  -1.0     -1. 45.49 400.0 171327.
20:43:59 0.31  46.34 192.78  0.75 1667  62.61   426.4 227256. 10.91  1.72  38.57 -27.27  -9.22 2.25 4.15 3.41 -1.00  -1.0     -1. 47.75 411.9 214811.
20:44:39 0.31  46.34 192.78  0.75 1667  65.47   425.0 265971.  9.00  4.59  32.90 -33.73  -7.13 2.87 6.53 5.76 -1.00  -1.0     -1. 49.34 414.8 258044.
