1977/325   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 5:06:27 0.64 319.52 356.81  6.09 1662 141.95   262.1  45423.  3.98  4.95 -18.18   5.69  -3.87 0.12 0.24 0.16 -1.00  -1.0     -1.142.19 258.7  45485.
 5:07:08 0.64 319.52 356.81  6.09 1662 138.29   262.4  44819.  3.93  4.89 -18.12   6.06  -3.52 0.16 0.20 0.17 -1.00  -1.0     -1.137.24 259.4  39105.
 5:07:48 0.64 319.52 356.80  6.09 1662 137.60   263.4  44981.  4.09  5.04 -18.06   6.19  -3.43 0.21 0.18 0.13  1.12 256.0  44036.139.52 260.0  43500.
 5:08:29 0.64 319.52 356.80  6.09 1662 145.68   259.7  48171.  4.32  4.81 -18.08   5.71  -4.20 0.48 0.29 0.47 -1.00  -1.0     -1.145.58 255.4  46453.
 5:09:09 0.64 319.52 356.79  6.09 1662 135.94   261.4  37568.  4.07  4.84 -18.25   5.81  -4.00 0.24 0.21 0.20 -1.00  -1.0     -1.137.79 258.6  39729.
 5:09:50 0.64 319.52 356.79  6.09 1662 145.07   259.2  44608.  4.27  4.64 -18.06   5.92  -3.83 0.17 0.25 0.11 -1.00  -1.0     -1.142.22 255.7  40300.
 5:10:30 0.64 319.52 356.78  6.09 1662 140.94   258.8  39729.  4.31  4.66 -17.96   6.03  -3.77 0.14 0.22 0.13  1.35 254.0  48753.144.71 256.0  44812.
 5:11:11 0.64 319.52 356.77  6.09 1662 142.78   258.9  43802.  4.38  4.74 -17.71   5.89  -3.51 0.17 0.12 0.35 -1.00  -1.0     -1.140.35 256.0  39202.
 5:11:51 0.64 319.52 356.77  6.09 1662 140.05   259.4  40853.  4.34  4.82 -17.49   5.96  -3.74 0.15 0.08 0.29 -1.00  -1.0     -1.146.43 256.0  45543.
 5:12:32 0.64 319.53 356.76  6.09 1662 146.48   259.2  47187.  4.50  4.80 -17.46   5.68  -3.42 0.14 0.30 0.12 -1.00  -1.0     -1.142.83 256.0  41174.
 5:13:12 0.64 319.53 356.76  6.09 1662 141.64   259.2  40047.  4.44  4.84 -17.42   5.78  -3.29 0.12 0.24 0.21 -1.00  -1.0     -1.146.10 256.2  44478.
 5:13:53 0.64 319.53 356.75  6.09 1662 145.94   259.6  44871.  4.50  4.93 -17.44   5.53  -3.17 0.16 0.26 0.19 -1.00  -1.0     -1.143.93 256.4  40518.
 5:14:33 0.64 319.53 356.74  6.09 1662 145.16   261.0  46053.  4.60  4.99 -17.24   5.71  -2.83 0.12 0.15 0.18 -1.00  -1.0     -1.148.51 256.7  45271.
 5:15:14 0.64 319.53 356.74  6.09 1662 141.65   259.4  45335.  4.75  4.85 -17.24   5.73  -2.62 0.10 0.17 0.17 -1.00  -1.0     -1.145.75 255.1  46482.
 5:15:54 0.64 319.53 356.73  6.09 1662 146.64   260.4  41307.  4.80  5.01 -17.25   5.70  -2.66 0.13 0.15 0.13 -1.00  -1.0     -1.148.66 256.6  45430.
 5:16:35 0.64 319.53 356.73  6.09 1662 145.29   258.9  43360.  4.78  4.84 -16.75   5.83  -2.17 0.22 0.30 0.21 -1.00  -1.0     -1.140.55 255.8  39430.
 5:17:15 0.64 319.53 356.72  6.09 1662 146.84   257.6  45063.  4.56  4.98 -15.73   7.06  -1.33 0.48 0.72 0.45 -1.00  -1.0     -1.150.26 255.6  46044.
 5:17:56 0.64 319.53 356.72  6.09 1662 143.03   258.4  45043.  4.64  4.83 -15.79   8.66  -0.49 0.27 0.56 0.28 -1.00  -1.0     -1.142.06 254.3  44319.
 5:18:36 0.64 319.53 356.71  6.09 1662 138.69   258.8  38049.  4.62  4.86 -15.67   8.09  -0.45 0.31 0.83 0.21  1.52 250.4  33121.142.12 255.5  41249.
 5:19:17 0.64 319.53 356.70  6.09 1662 146.15   257.3  45020.  4.75  4.84 -15.68   6.77  -0.92 0.21 0.45 0.28 -1.00  -1.0     -1.144.59 253.2  43455.
 5:19:57 0.64 319.53 356.70  6.09 1662 145.39   256.4  42347.  4.86  4.97 -15.66   7.33  -1.03 0.16 0.11 0.21  1.67 251.2  50936.146.06 254.3  43409.
 5:20:38 0.64 319.53 356.69  6.09 1662 143.64   257.4  42841.  4.99  4.81 -15.44   7.32  -0.54 0.35 0.23 0.26 -1.00  -1.0     -1.141.36 253.1  41775.
 5:21:18 0.64 319.53 356.69  6.09 1662 146.41   255.8  43442.  5.08  5.04 -14.84   7.57  -0.44 0.16 0.14 0.13  1.80 251.0  52092.146.62 253.0  42444.
 5:21:59 0.64 319.53 356.68  6.09 1662 146.87   257.8  44510.  4.96  4.71 -15.15   7.62  -0.31 0.21 0.20 0.18 -1.00  -1.0     -1.144.41 253.5  42984.
 5:22:39 0.64 319.53 356.67  6.09 1662 148.25   256.9  44049.  5.08  5.02 -15.10   7.80  -0.55 0.22 0.22 0.31  1.80 251.1  47103.151.64 254.5  43698.
 5:23:20 0.64 319.53 356.67  6.09 1662 154.74   259.8  46213.  4.95  4.47 -15.10   7.97  -0.82 0.20 0.30 0.31 -1.00  -1.0     -1.152.22 255.5  45608.
 5:24:00 0.64 319.53 356.66  6.09 1662 145.32   259.9  40508.  4.82  4.78 -14.90   8.12  -1.14 0.17 0.35 0.36 -1.00  -1.0     -1.146.85 256.4  45176.
 5:24:41 0.64 319.53 356.66  6.09 1662 148.42   258.5  46008.  4.98  4.59 -14.82   8.29  -1.39 0.14 0.20 0.20 -1.00  -1.0     -1.146.77 254.0  44546.
 5:25:21 0.64 319.53 356.65  6.09 1662 146.68   257.2  43666.  5.25  4.72 -14.93   8.20  -1.27 0.19 0.23 0.28 -1.00  -1.0     -1.146.64 254.9  44507.
 5:26:02 0.64 319.53 356.65  6.09 1662 145.47   258.2  44783.  5.14  4.69 -14.73   8.49  -1.59 0.20 0.16 0.27 -1.00  -1.0     -1.146.03 253.7  44936.
 5:26:42 0.64 319.53 356.64  6.09 1662 146.53   260.3  40372.  4.90  4.92 -14.45   8.50  -1.78 0.21 0.18 0.31 -1.00  -1.0     -1.147.41 256.5  44244.
 5:27:23 0.64 319.53 356.63  6.09 1662 150.79   259.1  44082.  4.88  4.77 -14.21   9.03  -2.38 0.23 0.27 0.29 -1.00  -1.0     -1.149.96 255.0  44328.
 5:28:03 0.64 319.53 356.63  6.09 1662 147.15   260.8  40174.  4.96  4.46 -14.37   9.17  -2.79 0.38 0.23 0.26  1.67 253.7  45374.151.34 256.7  43974.
 5:28:44 0.64 319.53 356.62  6.09 1662 145.62   260.7  44783.  4.88  4.57 -14.71   9.05  -2.41 0.36 0.20 0.24 -1.00  -1.0     -1.138.95 256.9  39787.
 5:29:24 0.64 319.53 356.61  6.09 1662 151.69   259.7  52800.  5.14  4.79 -14.28   8.59  -1.48 0.26 0.18 0.47 -1.00  -1.0     -1.151.12 256.3  48597.
 5:30:05 0.64 319.53 356.61  6.09 1662 145.69   259.3  46115.  5.01  5.18 -14.47   8.66  -1.51 0.18 0.12 0.32 -1.00  -1.0     -1.141.68 256.0  40512.
 5:30:45 0.64 319.53 356.60  6.09 1662 143.75   259.5  40219.  5.23  4.91 -14.48   9.21  -1.75 0.18 0.21 0.33 -1.00  -1.0     -1.143.82 255.4  44952.
 5:31:26 0.64 319.53 356.60  6.09 1662 143.39   259.5  48272.  5.22  4.76 -14.43   9.14  -2.02 0.11 0.08 0.15 -1.00  -1.0     -1.145.65 254.6  46411.
 5:32:06 0.64 319.53 356.59  6.09 1662 142.38   259.9  46963.  5.16  4.82 -15.36   9.80  -2.34 0.41 0.20 0.54 -1.00  -1.0     -1.144.23 255.5  47668.
 5:32:47 0.64 319.53 356.59  6.09 1662 143.40   260.2  42789.  4.89  4.53 -15.26   9.53  -2.69 0.24 0.16 0.20 -1.00  -1.0     -1.137.99 257.2  38540.
 5:33:27 0.64 319.53 356.58  6.09 1662 136.48   258.7  38874.  5.25  4.77 -14.59   9.54  -2.36 0.25 0.22 0.35 -1.00  -1.0     -1.140.24 255.3  44627.
 5:34:08 0.64 319.54 356.57  6.09 1662 139.03   257.7  44072.  5.66  4.64 -14.76   9.78  -2.50 0.36 0.23 0.32 -1.00  -1.0     -1.140.94 252.8  43757.
 5:34:48 0.64 319.54 356.57  6.09 1662 137.86   258.4  39420.  5.29  4.92 -14.70   9.63  -2.76 0.32 0.20 0.30 -1.00  -1.0     -1.140.64 254.8  43672.
 5:35:29 0.64 319.54 356.56  6.09 1662 140.07   258.8  44215.  5.42  4.59 -13.97   9.72  -3.25 0.20 0.21 0.31 -1.00  -1.0     -1.137.55 255.2  39517.
 5:36:09 0.64 319.54 356.56  6.09 1662 143.98   260.4  40810.  5.10  4.49 -13.39  10.06  -3.48 0.25 0.33 0.32  1.55 253.8  51287.147.07 256.3  46671.
 5:36:50 0.64 319.54 356.55  6.09 1662 153.32   260.1  46330.  5.30  4.54 -13.14  10.27  -3.01 0.22 0.35 0.30 -1.00  -1.0     -1.153.08 255.3  47379.
 5:37:30 0.64 319.54 356.54  6.09 1662 140.99   260.7  39839.  5.41  4.63 -12.37  12.63  -2.60 0.39 0.44 0.55  1.70 253.7  43360.143.69 256.8  44101.
 5:38:11 0.64 319.54 356.54  6.09 1662 140.46   260.4  43172.  5.32  4.52 -13.38  11.72  -3.78 0.47 0.51 0.66 -1.00  -1.0     -1.138.37 257.2  38351.
 5:38:51 0.64 319.54 356.53  6.09 1662 138.99   261.2  38446.  5.41  4.66 -13.22  11.21  -4.88 0.24 0.58 0.63  1.39 257.2  37071.139.81 257.6  43117.
 5:39:32 0.64 319.54 356.53  6.09 1662 144.55   262.3  42844.  5.25  4.18 -15.20   6.37  -1.82 1.21 3.55 2.10 -1.00  -1.0     -1.142.09 258.7  39345.
 5:40:12 0.64 319.54 356.52  6.09 1662 143.49   256.3  47366.  4.77  5.02 -16.09   3.92   0.03 0.23 0.31 0.32 -1.00  -1.0     -1.148.38 254.4  48149.
 5:40:53 0.64 319.54 356.51  6.09 1662 146.10   257.5  47275.  4.76  4.84 -16.14   3.78  -0.66 0.14 0.26 0.20 -1.00  -1.0     -1.147.53 253.3  47668.
 5:41:33 0.64 319.54 356.51  6.09 1662 145.36   255.8  47999.  4.73  5.01 -16.21   3.85  -1.21 0.18 0.18 0.48 -1.00  -1.0     -1.147.35 254.0  48590.
 5:42:14 0.64 319.54 356.50  6.09 1662 147.12   257.7  47957.  4.54  4.79 -15.98   4.89  -2.54 0.18 0.34 0.29 -1.00  -1.0     -1.147.83 253.4  48061.
 5:42:54 0.64 319.54 356.50  6.09 1662 145.56   257.0  46827.  4.87  4.60 -15.54   5.50  -2.69 0.24 0.19 0.21 -1.00  -1.0     -1.147.57 254.4  48860.
 5:43:35 0.64 319.54 356.49  6.09 1662 145.96   258.9  47512.  4.74  4.43 -15.67   5.46  -3.23 0.17 0.13 0.30 -1.00  -1.0     -1. -1.00  -1.0     -1.
 5:44:15 0.64 319.54 356.48  6.09 1662 143.78   256.2  45745.  4.92  4.54 -15.58   6.12  -4.06 0.20 0.25 0.31 -1.00  -1.0     -1.144.68 253.7  45443.
 5:44:56 0.64 319.54 356.48  6.09 1662 148.83   257.4  47262.  4.91  4.40 -15.42   6.22  -4.46 0.21 0.20 0.19 -1.00  -1.0     -1.145.93 252.7  46586.
 5:45:36 0.64 319.54 356.47  6.09 1662 138.17   257.3  44432.  4.78  4.42 -15.25   6.40  -4.87 0.18 0.26 0.20 -1.00  -1.0     -1.141.24 255.0  45287.
 5:46:17 0.64 319.54 356.47  6.09 1662 142.20   257.6  47960.  4.80  4.10 -15.11   6.56  -5.02 0.13 0.08 0.25 -1.00  -1.0     -1.144.27 253.2  45043.
 5:46:57 0.64 319.54 356.46  6.09 1662 146.24   256.7  46794.  4.88  4.00 -15.01   6.22  -5.12 0.14 0.30 0.22 -1.00  -1.0     -1.146.54 254.5  46511.
 5:47:38 0.64 319.54 356.46  6.09 1662 146.30   258.0  47665.  4.68  3.83 -15.37   6.16  -5.08 0.26 0.35 0.28 -1.00  -1.0     -1.144.77 253.8  47424.
 5:48:18 0.64 319.54 356.45  6.09 1662 143.29   260.1  47177.  4.64  4.07 -15.65   5.47  -5.50 0.30 0.66 0.43 -1.00  -1.0     -1.145.74 256.4  46739.
 5:48:59 0.64 319.54 356.44  6.09 1662 151.22   260.2  48850.  4.54  3.97 -15.58   5.47  -5.70 0.22 0.53 0.34 -1.00  -1.0     -1.149.84 256.4  48509.
 5:49:39 0.64 319.54 356.44  6.09 1662 143.87   262.3  47395.  4.60  4.02 -15.65   5.42  -5.19 0.19 0.30 0.30 -1.00  -1.0     -1.146.49 257.9  47531.
 5:50:20 0.64 319.54 356.43  6.09 1662 146.02   260.3  48282.  4.41  4.18 -15.35   5.86  -5.33 0.18 0.41 0.16 -1.00  -1.0     -1.148.13 259.0  48711.
 5:51:00 0.64 319.54 356.43  6.09 1662 144.41   260.9  48305.  4.35  4.08 -15.55   5.74  -5.34 0.21 0.29 0.34 -1.00  -1.0     -1.147.77 257.2  47015.
 5:51:41 0.64 319.54 356.42  6.09 1662 131.18   256.2  44514.  4.66  4.01 -15.93   8.52  -3.80 0.38 0.75 0.68 -1.00  -1.0     -1.130.86 252.1  43981.
 5:52:21 0.64 319.54 356.41  6.09 1662 128.90   255.9  41957.  5.70  4.38 -16.15   8.92  -3.87 0.47 1.19 0.90 -1.00  -1.0     -1.126.72 251.9  35980.
 5:53:02 0.64 319.54 356.41  6.09 1662 126.02   257.2  41541.  5.29  4.02 -16.05   8.20  -5.03 0.23 1.22 1.14 -1.00  -1.0     -1.127.53 253.0  39634.
 5:53:42 0.64 319.54 356.40  6.09 1662 126.64   257.7  38829.  5.29  4.30 -15.79   8.30  -5.33 0.19 0.24 0.52 -1.00  -1.0     -1.129.28 253.9  42256.
 5:54:23 0.64 319.54 356.40  6.09 1662 130.19   257.8  41860.  5.34  3.92 -15.21   8.29  -5.86 0.39 0.22 0.44 -1.00  -1.0     -1.126.79 254.4  37302.
 5:55:03 0.64 319.54 356.39  6.09 1662 129.59   259.4  39082.  5.78  3.21 -15.53   8.42  -5.50 0.49 0.41 0.77 -1.00  -1.0     -1.133.77 255.7  43526.
 5:55:44 0.64 319.54 356.38  6.09 1662 128.77   258.1  43097.  5.40  3.85 -15.92   7.91  -6.43 0.22 0.30 0.37 -1.00  -1.0     -1.126.76 253.4  41506.
 5:56:24 0.64 319.54 356.38  6.09 1662 123.61   257.2  36954.  5.29  3.67 -15.80   7.82  -6.57 0.26 0.27 0.20  1.17 250.3  29574.126.70 253.7  41775.
 5:57:05 0.64 319.55 356.37  6.09 1662 130.36   257.8  42146.  5.10  3.49 -15.53   7.71  -6.59 0.21 0.25 0.26 -1.00  -1.0     -1.130.39 253.5  41626.
 5:57:45 0.64 319.55 356.37  6.09 1662 129.96   257.5  39111.  5.21  3.75 -15.57   7.33  -6.92 0.23 0.24 0.23 -1.00  -1.0     -1.132.56 254.4  43373.
 5:58:26 0.64 319.55 356.36  6.09 1662 132.85   258.0  42997.  5.13  3.63 -15.42   7.55  -7.02 0.23 0.18 0.27 -1.00  -1.0     -1.132.40 253.2  43023.
 5:59:06 0.64 319.55 356.35  6.09 1662 130.89   256.1  42915.  5.35  3.59 -15.03   7.10  -6.84 0.20 0.65 0.81  1.17 252.4  45245.135.03 253.7  44501.
 5:59:47 0.64 319.55 356.35  6.09 1662 132.49   257.6  42513.  5.46  3.84 -14.85   6.28  -7.99 0.20 0.42 0.52 -1.00  -1.0     -1.133.10 253.3  42090.
 6:00:27 0.64 319.55 356.34  6.09 1662 130.26   258.0  39550.  5.29  3.45 -14.58   7.08  -7.66 0.30 0.18 0.26 -1.00  -1.0     -1.136.72 254.9  43159.
 6:01:08 0.64 319.55 356.34  6.09 1662 137.96   257.8  43256.  5.48  3.78 -13.79   7.17  -8.09 0.24 0.93 0.42 -1.00  -1.0     -1.138.08 253.3  42867.
 6:01:48 0.64 319.55 356.33  6.09 1662 139.95   259.2  40609.  4.69  3.33 -13.33   5.52  -9.43 0.35 0.87 0.66  1.26 257.9  27599.143.98 255.6  44309.
 6:02:29 0.64 319.55 356.32  6.09 1662 148.63   259.6  45634.  4.76  3.39 -13.15   5.66  -9.55 0.18 0.28 0.44 -1.00  -1.0     -1.145.89 255.3  45072.
 6:03:09 0.64 319.55 356.32  6.09 1662 142.54   260.3  40573.  4.84  3.50 -12.96   5.57  -9.92 0.32 0.19 0.29  1.27 254.0  52378.147.77 256.4  44874.
 6:03:50 0.64 319.55 356.31  6.09 1662 153.87   259.3  44868.  4.96  3.30 -12.54   4.99 -10.21 0.43 0.41 0.25 -1.00  -1.0     -1.146.03 256.0  39605.
 6:04:30 0.64 319.55 356.31  6.09 1662 152.71   259.1  45037.  5.22  3.26 -12.24   4.93 -10.43 0.14 0.37 0.31  1.47 254.5  54314.151.69 255.7  46330.
 6:05:11 0.64 319.55 356.30  6.09 1662 150.00   258.3  45183.  5.08  3.12 -12.29   4.55 -10.61 0.16 0.25 0.20 -1.00  -1.0     -1.150.66 254.1  44582.
 6:05:51 0.64 319.55 356.30  6.09 1662 149.55   258.2  44702.  4.96  3.11 -12.20   4.59 -10.49 0.18 0.29 0.16  1.52 253.1  55172.153.97 255.5  45722.
 6:06:32 0.64 319.55 356.29  6.09 1662 154.62   259.3  47782.  5.06  3.25 -12.26   4.46 -10.80 0.27 0.17 0.15 -1.00  -1.0     -1.153.35 254.8  45608.
 6:07:12 0.64 319.55 356.28  6.08 1662 150.10   257.6  46898.  5.21  2.97 -12.30   4.24 -11.00 0.20 0.19 0.20 -1.00  -1.0     -1.152.14 255.3  45862.
 6:07:53 0.64 319.55 356.28  6.08 1662 146.77   258.0  44043.  5.35  2.91 -12.10   4.36 -11.41 0.24 0.23 0.26 -1.00  -1.0     -1.146.26 253.7  43656.
 6:08:33 0.64 319.55 356.27  6.08 1662 144.36   257.4  43325.  5.28  2.81 -12.16   3.98 -11.95 0.20 0.38 0.26  1.28 251.1  47713.147.25 254.8  42974.
 6:09:14 0.64 319.55 356.27  6.08 1662 146.09   259.1  43529.  5.21  3.16 -11.91   4.33 -11.96 0.21 0.27 0.35 -1.00  -1.0     -1.143.79 255.7  38777.
 6:09:54 0.64 319.55 356.26  6.08 1662 146.79   257.7  45050.  5.39  3.07 -11.96   4.41 -11.63 0.27 0.24 0.14 -1.00  -1.0     -1.148.81 255.4  44988.
 6:10:35 0.64 319.55 356.25  6.08 1662 145.24   258.3  46287.  5.49  3.21 -11.51   4.68 -11.91 0.30 0.48 0.22 -1.00  -1.0     -1.148.10 253.4  46105.
 6:11:15 0.64 319.55 356.25  6.08 1662 148.35   258.1  44273.  5.48  3.10 -11.57   4.67 -12.10 0.36 0.49 0.20  1.40 250.6  33355.150.23 255.2  45017.
 6:11:56 0.64 319.55 356.24  6.08 1662 150.90   258.8  46252.  5.45  3.13 -11.44   4.21 -12.31 0.22 0.25 0.28 -1.00  -1.0     -1.150.15 254.1  45897.
 6:12:36 0.64 319.55 356.24  6.08 1662 146.20   259.6  40505.  5.52  3.01 -11.50   3.83 -12.41 0.17 0.35 0.16 -1.00  -1.0     -1.148.78 255.6  45050.
 6:13:17 0.64 319.55 356.23  6.08 1662 148.55   259.2  44741.  5.37  3.08 -11.29   3.50 -12.25 0.21 0.17 0.19 -1.00  -1.0     -1.148.74 254.3  44748.
 6:13:57 0.64 319.55 356.22  6.08 1662 147.61   258.3  45673.  5.38  3.05 -11.75   3.63 -12.39 0.38 0.23 0.28 -1.00  -1.0     -1.148.97 255.9  45943.
 6:14:38 0.64 319.55 356.22  6.08 1662 149.37   259.3  45157.  5.27  2.90 -11.04   3.26 -12.43 0.25 0.20 0.26 -1.00  -1.0     -1.149.59 254.8  44647.
 6:15:18 0.64 319.55 356.21  6.08 1662 151.20   258.9  45111.  5.47  3.14 -11.08   3.75 -12.50 0.28 0.19 0.32 -1.00  -1.0     -1.153.34 255.5  44959.
 6:15:59 0.64 319.55 356.21  6.08 1662 142.98   258.2  46128.  5.62  3.22 -12.00   4.46 -12.10 0.40 0.56 0.45 -1.00  -1.0     -1.143.92 253.7  44218.
 6:16:39 0.64 319.55 356.20  6.08 1662 141.16   257.0  44218.  5.46  2.76 -12.36   4.42 -11.92 0.16 0.94 0.17 -1.00  -1.0     -1.143.10 254.5  45534.
 6:17:20 0.64 319.55 356.20  6.08 1662 143.19   258.0  45326.  5.34  2.75 -12.32   3.98 -11.85 0.27 0.79 0.50 -1.00  -1.0     -1.143.33 253.1  45865.
 6:18:00 0.64 319.55 356.19  6.08 1662 141.52   256.2  45306.  5.85  2.71 -12.70   2.01 -12.42 0.49 0.92 0.56 -1.00  -1.0     -1.141.87 253.3  45095.
 6:18:41 0.64 319.55 356.18  6.08 1662 142.21   258.1  47463.  6.40  2.70 -12.32  -0.38 -12.94 0.55 1.98 0.62 -1.00  -1.0     -1.141.14 253.2  46274.
 6:19:21 0.64 319.56 356.18  6.08 1662 138.32   258.2  46859.  5.30  2.38 -12.89   2.02 -12.10 0.16 0.30 0.22 -1.00  -1.0     -1.142.03 255.5  47860.
 6:20:02 0.64 319.56 356.17  6.08 1662 137.15   258.5  47762.  5.16  2.44 -12.83   1.36 -12.42 0.17 0.35 0.17 -1.00  -1.0     -1.137.82 254.5  46135.
 6:20:42 0.64 319.56 356.17  6.08 1662 134.97   257.4  46385.  4.63  2.23 -12.08   2.64 -11.78 0.57 2.96 1.25 -1.00  -1.0     -1.136.86 255.2  47034.
 6:21:23 0.64 319.56 356.16  6.08 1662 152.42   261.1  46368.  6.70  3.00 -10.41   9.74  -8.98 0.34 1.22 0.46 -1.00  -1.0     -1.152.19 255.8  45219.
 6:22:03 0.64 319.56 356.15  6.08 1662 146.12   261.6  38618.  5.57  2.98 -10.39   9.78  -9.30 0.32 0.26 0.44  1.25 258.8  39982.148.44 257.6  42389.
 6:22:44 0.64 319.56 356.15  6.08 1662 149.59   260.9  44169.  5.52  2.89 -10.59   7.45 -10.60 0.75 2.04 1.61 -1.00  -1.0     -1.145.49 257.8  39261.
 6:23:24 0.64 319.56 356.14  6.08 1662 152.18   263.3  33979.  4.61  3.26 -11.18   6.66 -11.34 0.16 0.32 0.18  1.37 258.8  40411.153.97 260.2  37503.
 6:24:05 0.64 319.56 356.14  6.08 1662 153.54   264.3  34502.  4.55  3.39 -11.25   6.31 -11.79 0.21 0.34 0.26  1.54 256.5  32887.153.51 260.3  35298.
 6:24:45 0.64 319.56 356.13  6.08 1662 148.62   263.3  35080.  4.91  3.30 -10.99   6.52 -11.82 0.13 0.11 0.19  1.51 256.9  50416.154.60 259.7  39020.
 6:25:26 0.64 319.56 356.13  6.08 1662 154.48   264.4  34992.  4.77  3.42 -10.84   6.69 -11.56 0.15 0.19 0.20  1.27 258.3  33979.151.43 260.5  34937.
 6:26:06 0.64 319.56 356.12  6.08 1662 154.29   263.7  34836.  4.88  3.43 -10.70   6.48 -11.92 0.18 0.25 0.33  1.44 257.4  48610.155.60 260.2  38455.
 6:26:47 0.64 319.56 356.11  6.08 1662 152.95   264.6  35587.  4.90  3.40 -10.69   6.33 -11.98 0.18 0.30 0.25  1.25 257.3  36045.152.74 260.5  35256.
 6:27:27 0.64 319.56 356.11  6.08 1662 152.41   263.4  36019.  4.99  3.25 -10.41   7.26 -11.12 0.27 0.66 0.62  1.46 260.5  39306.155.34 260.1  38725.
 6:28:08 0.64 319.56 356.10  6.08 1662 155.73   265.2  36354.  4.69  3.28 -10.27   6.82 -11.35 0.15 0.17 0.19  1.79 257.7  31432.154.19 261.3  35743.
 6:28:48 0.64 319.56 356.10  6.08 1662 158.02   264.7  34882.  4.90  3.39 -10.47   7.39 -10.79 0.60 0.37 0.64  1.91 257.0  48363.155.95 262.0  34616.
 6:29:29 0.64 319.56 356.09  6.08 1662 156.05   264.3  33215.  5.27  3.82 -10.82   7.89 -10.24 0.22 0.18 0.23  1.52 258.6  29236.155.24 260.3  32783.
 6:30:09 0.64 319.56 356.09  6.08 1662 155.87   263.9  33985.  5.35  3.81 -10.70   7.82 -10.70 0.21 0.20 0.36  1.72 258.5  35317.154.25 261.2  32722.
 6:30:50 0.64 319.56 356.08  6.08 1662 152.98   264.8  33365.  5.17  3.72 -10.45   7.25 -10.91 0.21 0.23 0.14  1.50 257.3  31172.156.61 260.9  34456.
 6:31:30 0.64 319.56 356.07  6.08 1662 154.97   265.4  33911.  5.03  4.04 -10.64   7.77 -10.29 0.31 0.51 0.58  1.51 259.3  35135.155.97 262.5  33888.
 6:32:11 0.64 319.56 356.07  6.08 1662 152.43   264.4  33297.  5.42  3.81 -10.66   8.11 -10.10 0.18 0.19 0.22  1.38 257.7  34083.154.66 260.6  33420.
 6:32:51 0.64 319.56 356.06  6.08 1662 153.73   263.7  33635.  5.54  4.09 -10.29   7.76 -10.18 0.30 0.27 0.18  1.54 258.6  42074.152.64 260.9  33160.
 6:33:32 0.64 319.56 356.06  6.08 1662 160.41   265.4  33151.  5.30  4.19 -10.39   7.88 -10.11 0.19 0.28 0.26  1.59 258.1  32186.159.98 261.6  32504.
 6:34:12 0.64 319.56 356.05  6.08 1662 157.16   263.7  33774.  5.66  4.33 -10.41   7.81  -9.99 0.25 0.29 0.33  1.67 260.1  38462.156.56 260.7  32400.
 6:34:53 0.64 319.56 356.04  6.08 1662 162.12   265.5  33706.  5.37  4.28  -9.98   7.32 -10.35 0.18 0.36 0.41  1.66 257.9  33693.163.11 261.6  33894.
 6:35:33 0.64 319.56 356.04  6.08 1662 156.37   265.2  31949.  5.78  4.67 -10.27   7.46 -10.27 0.18 0.39 0.33  2.01 260.8  34797.153.76 261.9  32195.
 6:36:14 0.64 319.56 356.03  6.08 1662 154.56   264.9  31533.  5.27  4.25 -10.25   6.79 -11.20 0.21 0.29 0.20  1.64 257.7  32485.152.52 261.0  32290.
 6:36:54 0.64 319.56 356.03  6.08 1662  -1.00    -1.0     -1. -1.00 -1.00  -9.86   6.94 -11.28 0.26 0.24 0.27 -1.00  -1.0     -1.153.93 262.0  31812.
 6:37:39 0.64 319.56 356.02  6.08 1662 155.12   265.4  32426.  5.29  4.06  -9.57   6.11  -7.79 0.20 0.19 0.32  1.55 258.1  33836.153.45 261.6  32576.
 6:38:19 0.64 319.56 356.01  6.08 1662 151.54   265.1  32663.  5.23  4.05  -9.61   7.28  -6.85 0.17 0.47 0.62  1.85 260.0  40918.153.87 262.3  32381.
 6:39:00 0.64 319.56 356.01  6.08 1662 156.85   266.0  33823.  5.74  4.52  -9.66   7.09  -6.40 0.21 0.49 0.31  1.55 258.6  34603.154.51 261.6  33508.
 6:39:36 0.64 319.56 356.00  6.08 1662 157.81   260.3  34755.  0.00  0.00  -9.52   6.88  -6.35 0.23 0.46 0.21  1.62 255.2  34538.157.92 260.2  37588.
 6:45:59 0.64 319.57 355.95  6.08 1662  78.49   272.9  32105.  3.23  4.04 -10.33  15.50   2.65 0.13 0.03 0.13  0.56 265.8  37968. 77.83 270.3  32498.
 6:58:09 0.64 319.57 355.84  6.08 1662  80.39   276.0  29197.  3.45  4.20 -10.88  15.27   2.35 0.44 0.25 0.45  0.81 266.1  54665. 82.86 273.0  33979.
 6:58:50 0.64 319.57 355.83  6.08 1662  81.01   275.1  33930.  3.31  4.37 -10.84  14.99   3.13 0.87 0.21 1.32  0.69 268.1  49494. 81.64 272.1  32124.
 6:59:30 0.64 319.57 355.83  6.08 1662  82.88   273.2  33683.  3.08  3.30  -9.30  15.46   4.79 0.36 0.22 0.39  0.72 264.8  51261. 82.72 271.4  34362.
