1975/013   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:35:44 0.89 350.75 118.24 -3.30 1623   4.75   695.0 254159.  0.00  1.67   4.30  -7.50  -0.97 0.32 0.37 0.43  0.17 718.51155307.  4.84 696.2 285293.
 1:36:25 0.89 350.75 118.23 -3.30 1623   4.26   691.0 251405.  0.61  2.71   4.83  -6.91  -1.87 0.52 0.56 0.67  0.19 727.41023083.  4.26 688.5 257174.
 1:37:05 0.89 350.75 118.23 -3.30 1623   4.43   692.0 258473.  0.00  2.25   4.34  -7.10  -2.36 0.46 0.47 0.50  0.18 729.2 635762.  4.28 692.5 272819.
 1:37:46 0.89 350.75 118.22 -3.30 1623   4.64   701.4 270376.  0.62  3.19   3.44  -7.10  -3.55 0.61 0.36 0.53  0.17 732.81026825.  4.59 696.8 267829.
 1:38:26 0.89 350.75 118.22 -3.30 1623   4.36   718.0 258889.  0.00  4.65   3.11  -6.22  -3.73 2.25 1.21 2.35  0.16 750.9 999798.  4.49 716.3 253120.
 1:39:07 0.89 350.75 118.21 -3.30 1623   4.60   668.4 182849. -0.91  0.82   7.42  -4.44   0.78 0.31 0.67 0.57  0.15 734.71039715.  4.81 668.5 225937.
 1:39:47 0.89 350.75 118.20 -3.30 1623   4.54   674.8 220635.  0.00  1.13   6.35  -5.96   0.12 0.33 0.50 0.42  0.14 721.6 747613.  4.38 675.7 194388.
 1:40:28 0.89 350.75 118.20 -3.30 1623   4.03   672.2 188566.  0.15  0.77   6.35  -6.27   0.19 0.27 0.34 0.23  0.17 732.9 979839.  4.03 671.4 238099.
 1:41:08 0.89 350.75 118.19 -3.30 1623   4.86   677.0 229783.  0.00  0.95   6.07  -6.35   0.13 0.48 0.36 0.49  0.15 737.9 883789.  4.53 677.0 204575.
 1:41:49 0.89 350.75 118.18 -3.30 1623   4.39   678.8 247195.  0.25  1.12   6.00  -6.30  -0.47 0.29 0.43 0.32  0.17 717.7 629941.  4.41 675.2 231446.
 1:42:29 0.89 350.75 118.18 -3.30 1623   4.32   676.2 246467.  0.00  0.80   6.10  -6.37  -0.40 0.25 0.48 0.33  0.13 742.0 641584.  4.00 677.1 206186.
 1:43:10 0.89 350.75 118.17 -3.30 1623   4.35   672.7 190022.  0.13  1.32   6.25  -6.05  -1.09 0.28 0.46 0.41  0.13 724.3 732229.  4.46 671.9 224845.
 1:43:50 0.89 350.75 118.17 -3.30 1623   4.32   671.0 241114.  0.31  1.83   6.71  -5.35  -1.03 0.44 0.75 0.78  0.16 717.0 876512.  4.10 671.2 195583.
 1:44:31 0.89 350.75 118.16 -3.30 1623   4.40   668.8 195375. -0.60  1.99   7.04  -4.77  -0.20 0.51 1.24 1.14  0.15 722.4 709567.  4.56 668.2 243504.
 1:45:11 0.89 350.75 118.15 -3.30 1623   4.59   673.5 230615. -1.07 -1.97   6.83  -3.96   3.40 0.47 0.56 0.63  0.15 734.4 851772.  4.32 674.4 199585.
 1:45:52 0.89 350.75 118.15 -3.30 1623   4.61   667.3 174013. -2.29 -1.85   6.65  -3.88   3.93 0.43 0.98 0.92  0.14 728.9 881710.  4.82 670.7 252652.
 1:46:32 0.89 350.75 118.14 -3.30 1623   4.45   670.5 223546. -0.99 -1.81   6.68  -4.08   3.73 0.29 0.50 0.48  0.15 717.71113935.  4.68 666.2 240802.
 1:47:13 0.89 350.75 118.14 -3.30 1623   4.32   679.3 251873.  0.17  0.46   6.40  -4.60   2.76 0.36 1.42 1.85  0.15 734.11075889.  4.66 673.9 261332.
 1:47:53 0.89 350.75 118.13 -3.30 1623   4.99   688.5 253484. -0.12 -2.51   5.78  -5.48   3.21 0.61 0.65 1.24  0.12 734.8 657592.  4.93 689.7 273806.
 1:48:34 0.89 350.75 118.12 -3.30 1623   4.27   673.9 192673.  0.16 -0.26   6.23  -5.74   1.57 0.28 0.65 0.81  0.18 731.61047823.  4.26 673.1 227860.
 1:49:14 0.89 350.75 118.12 -3.30 1623   4.92   678.9 227600. -1.88 -3.07   6.07  -3.41   4.34 0.40 1.71 2.28  0.13 735.7 615596.  4.66 682.5 262060.
 1:49:55 0.89 350.75 118.11 -3.30 1623   4.43   667.4 176196. -1.36 -1.54   6.94  -3.19   4.15 0.53 0.54 0.87 -1.00  -1.0     -1.  4.98 667.4 213775.
 1:50:35 0.89 350.75 118.10 -3.30 1623   4.45   666.6 211176. -1.82 -2.05   7.38  -2.41   3.86 0.66 0.80 0.84  0.18 724.2 839921.  4.25 665.3 163982.
 1:51:16 0.89 350.75 118.10 -3.30 1623   3.91   668.2 171259. -1.16 -1.54   7.28  -2.94   3.77 0.70 1.11 0.75  0.12 765.6 705409.  3.98 669.6 222714.
 1:51:56 0.89 350.75 118.09 -3.30 1623   4.42   657.1 157508. -1.71 -0.53   7.12  -4.45   2.24 0.60 0.84 0.85  0.22 715.01253853.  4.51 658.9 193611.
 1:52:37 0.89 350.75 118.09 -3.30 1623   4.71   672.6 182537. -2.49 -2.96   6.69  -1.90   5.18 0.37 0.96 0.92  0.11 735.1 963207.  4.47 674.2 228899.
 1:53:17 0.89 350.75 118.08 -3.30 1623   4.48   683.4 246519. -2.93 -3.59   6.85  -2.64   4.46 0.91 0.86 1.33  0.18 724.11045328.  4.19 683.2 196779.
 1:53:58 0.89 350.75 118.07 -3.30 1623   4.70   674.5 187163. -3.43 -3.41   5.96  -2.12   5.84 0.71 1.48 0.85  0.12 735.1 710191.  4.52 673.3 225313.
 1:54:38 0.89 350.75 118.07 -3.30 1623   4.82   676.1 213671. -3.34 -3.38   6.56  -0.25   5.68 0.61 0.93 0.96  0.13 735.7 643663.  4.30 677.1 187267.
 1:55:19 0.89 350.75 118.06 -3.30 1623   4.29   676.8 183161. -5.47 -3.21   5.19   2.05   6.32 1.69 0.85 1.42  0.15 737.5 831813.  4.44 680.1 232226.
 1:55:59 0.89 350.75 118.05 -3.30 1623   4.44   671.6 203639. -5.66 -2.67   6.70   1.86   5.19 0.33 0.82 0.70  0.18 726.4 578797.  4.35 673.0 193712.
 1:56:40 0.89 350.75 118.05 -3.30 1623   4.43   661.1 170791. -6.07 -0.07   7.88   1.10   2.88 0.42 1.02 1.49  0.17 729.91226825.  4.39 655.2 161926.
 1:57:20 0.89 350.75 118.04 -3.30 1623   4.75   674.2 246935. -7.06 -1.23   7.33   3.28   2.36 0.48 1.35 1.79  0.13 734.0 705201.  4.73 675.8 210136.
 1:58:01 0.89 350.75 118.03 -3.30 1623   4.43   667.2 240490. -3.74 -1.58   7.73   0.64   3.73 0.32 0.74 0.89  0.17 715.9 808113.  4.51 662.4 235500.
 1:58:41 0.89 350.75 118.03 -3.30 1623   4.53   652.7 147967. -4.78 -0.30   8.18   1.19   2.10 0.57 0.92 1.32  0.14 724.8 971523.  4.59 655.7 188242.
 1:59:22 0.89 350.75 118.02 -3.30 1623   4.61   658.0 160341. -5.57  0.79   8.47   1.64   1.06 0.20 0.46 0.43  0.15 716.2 696470.  4.34 655.5 135344.
 2:00:02 0.89 350.75 118.02 -3.30 1623   4.42   649.1 147301. -4.35 -0.35   8.44  -0.34   1.98 0.24 0.79 0.69  0.14 716.9 920587.  4.42 653.1 192292.
 2:00:43 0.89 350.75 118.01 -3.30 1623   4.48   659.2 162507. -3.56 -0.85   8.25  -0.51   2.81 0.21 0.41 0.47  0.15 736.01216015.  4.31 655.2 139921.
 2:01:23 0.89 350.75 118.00 -3.30 1623   4.78   664.4 230459. -3.64 -2.04   7.82  -0.74   3.88 0.28 0.39 0.45  0.17 712.01043249.  4.45 665.4 213775.
 2:02:04 0.89 350.75 118.00 -3.30 1623   4.61   664.4 174117. -2.92 -1.76   7.86  -1.20   3.74 0.22 0.32 0.44  0.15 732.71058009.  4.52 659.6 157430.
 2:02:44 0.89 350.75 117.99 -3.30 1623   4.39   656.8 157657. -3.16 -1.32   7.93  -1.12   3.70 0.22 0.38 0.50  0.10 741.7 775264.  4.63 660.9 191399.
 2:03:25 0.89 350.75 117.98 -3.30 1623   4.69   662.6 169284. -1.51 -0.61   7.76  -2.70   3.05 0.23 0.60 0.46  0.18 740.41219965.  4.60 659.8 153132.
 2:04:05 0.89 350.75 117.98 -3.30 1623   4.64   663.4 212007. -2.69 -1.72   7.41  -2.23   3.37 0.58 1.95 1.36  0.18 715.21027656.  4.63 658.9 199069.
 2:04:46 0.89 350.75 117.97 -3.30 1623   4.55   658.3 165139. -3.34 -0.94   7.42  -2.66   3.17 0.79 1.69 0.82  0.14 715.51104995.  4.38 655.4 140028.
 2:05:26 0.89 350.75 117.97 -3.30 1623   4.72   696.1 211903. -1.09 -3.32   6.00  -0.24   1.65 1.88 3.40 4.54  0.14 729.6 884828.  5.08 692.6 246987.
 2:06:07 0.89 350.75 117.96 -3.30 1623   4.38   670.6 252600. -5.35  4.03   6.70   3.37  -3.81 0.79 1.02 0.96  0.10 751.1 633268.  4.30 666.8 241010.
 2:06:47 0.89 350.75 117.95 -3.30 1623   4.27   687.4 255355. -6.29  4.34   5.78   4.53  -4.92 0.42 0.32 0.44  0.12 750.11251358.  4.26 690.5 269648.
 2:07:28 0.89 350.75 117.95 -3.30 1623   4.12   675.9 296831. -5.88  3.70   6.57   4.45  -4.16 0.50 0.59 0.68  0.16 728.41131607.  3.89 674.9 231394.
 2:08:08 0.89 350.75 117.94 -3.30 1623   3.92   669.2 241373. -6.33  2.73   7.01   4.51  -3.31 0.44 0.54 0.42  0.19 720.41132646.  3.58 671.2 187059.
 2:08:49 0.89 350.75 117.94 -3.30 1623   4.12   678.0 273598. -6.68  2.93   6.58   4.94  -3.55 0.29 0.53 0.51  0.16 707.9 782541.  4.28 675.9 282590.
 2:09:29 0.89 350.75 117.93 -3.30 1623   4.34   671.6 234357. -6.39  3.03   6.79   4.73  -3.27 0.51 0.51 0.62  0.13 734.6 916429.  4.26 680.8 293765.
 2:10:10 0.89 350.75 117.92 -3.30 1623   4.02   681.1 248494. -6.83  2.68   6.69   4.91  -2.66 0.84 1.37 1.36  0.20 727.01432024.  3.78 680.5 238203.
 2:10:50 0.89 350.75 117.92 -3.30 1623   4.45   656.8 140788. -3.27 -1.10   8.22   0.39   2.62 0.26 0.61 0.50  0.14 734.3 866949.  4.73 666.0 264866.
 2:11:31 0.89 350.75 117.91 -3.30 1623   4.46   660.0 159057.  0.00  0.00   8.41   0.33   2.00 0.23 0.42 0.50  0.12 714.2 752603.  4.59 652.8 137000.
 2:12:11 0.89 350.75 117.90 -3.30 1623   4.32   650.8 129906. -3.93  0.75   8.49   0.81   0.69 0.16 0.35 0.44  0.14 741.8 989610.  4.11 647.5 123536.
 2:12:52 0.89 350.75 117.90 -3.30 1623   4.26   657.8 169946. -3.58  1.41   8.54   0.01   0.19 0.18 0.32 0.41  0.15 732.11192314.  4.54 650.3 130059.
 2:13:32 0.89 350.75 117.89 -3.30 1623   4.43   653.8 143959. -3.23  2.57   8.41  -0.06  -1.33 0.21 0.31 0.51  0.12 719.9 682540.  4.45 657.4 155189.
 2:14:13 0.89 350.75 117.88 -3.30 1623   4.31   658.6 157644. -2.85  1.98   8.46  -0.62  -1.22 0.20 0.52 0.58  0.10 711.6 877760.  4.48 652.3 141068.
 2:14:53 0.89 350.75 117.88 -3.30 1623   4.56   650.0 121167. -2.88  0.92   8.52  -0.95   0.08 0.18 0.30 0.26  0.13 720.7 845951.  4.34 648.0 129406.
 2:15:34 0.89 350.74 117.87 -3.30 1623   4.31   658.1 155942. -2.33  0.39   8.47  -1.40   0.64 0.19 0.35 0.36  0.11 725.21066326.  4.43 653.2 134593.
 2:16:14 0.89 350.74 117.87 -3.30 1623   4.39   649.1 127616. -2.56  0.30   8.51  -1.07   1.11 0.17 0.24 0.28  0.14 726.31009985.  4.38 651.2 196470.
 2:16:55 0.89 350.74 117.86 -3.30 1623   4.32   658.3 164171. -2.84 -0.02   8.41  -0.64   1.33 0.20 0.46 0.35  0.17 699.6 841169.  4.46 652.7 129016.
 2:17:35 0.89 350.74 117.85 -3.30 1623   4.51   653.2 135675. -2.79 -0.37   8.28  -0.84   1.91 0.23 0.51 0.50  0.11 726.21009777.  4.57 654.7 174202.
 2:18:16 0.89 350.74 117.85 -3.30 1623   4.42   662.2 236124. -3.27  0.31   8.41  -0.36   1.33 0.19 0.64 0.61  0.16 701.9 977968.  4.62 651.8 132635.
 2:18:56 0.89 350.74 117.84 -3.30 1623   4.65   655.3 141971. -2.44 -0.76   8.25  -1.10   1.87 0.25 0.38 0.59  0.12 731.8 822666.  4.51 657.0 186738.
 2:19:37 0.89 350.74 117.83 -3.30 1623   4.26   661.8 174429. -2.70 -1.32   8.07  -1.05   2.37 0.25 0.80 0.64  0.14 746.11380257.  4.26 656.3 153467.
 2:20:17 0.89 350.74 117.83 -3.30 1623   5.27   671.5 231654. -4.12 -2.21   7.44   0.43   3.86 0.53 0.81 1.15  0.17 709.01164247.  5.08 673.7 205822.
 2:20:58 0.89 350.74 117.82 -3.30 1623   4.45   664.0 241945. -1.68  0.06   7.88  -1.74   2.47 0.51 0.85 1.27  0.11 728.2 992937.  4.45 655.8 150508.
 2:21:38 0.89 350.74 117.82 -3.30 1623   4.43   656.7 142857. -1.55 -0.94   7.99  -1.64   2.43 0.24 0.44 0.61  0.12 737.4 772977.  4.36 660.5 178893.
 2:22:19 0.89 350.74 117.81 -3.31 1623   4.56   661.5 170323. -3.47 -0.99   8.11  -0.14   2.66 0.21 0.65 0.49  0.13 711.81012272.  4.56 656.5 152570.
 2:22:59 0.89 350.74 117.80 -3.31 1623   4.47   654.2 154656. -3.13 -1.22   8.00   0.37   3.02 0.21 0.92 0.59  0.14 728.3 845743.  4.33 656.6 204861.
 2:23:40 0.89 350.74 117.80 -3.31 1623   4.54   657.4 199462. -4.67 -0.98   8.04   1.80   2.73 0.20 0.30 0.30  0.18 713.2 632644.  4.46 654.9 161952.
 2:24:20 0.89 350.74 117.79 -3.31 1623   4.01   653.9 152674. -4.45 -0.36   8.17   1.67   2.32 0.18 0.33 0.35  0.13 730.8 861543.  4.24 654.7 193527.
 2:25:01 0.89 350.74 117.78 -3.31 1623   4.65   660.3 254107. -2.80 -0.80   8.24   0.07   2.34 0.17 1.03 0.60  0.14 705.6 754058.  4.20 653.4 154074.
 2:25:41 0.89 350.74 117.78 -3.31 1623   4.58   658.7 214531. -4.47 -0.41   8.16   0.68   2.48 0.25 0.73 0.95  0.17 734.1 709775.  4.75 654.3 219521.
 2:26:22 0.89 350.74 117.77 -3.31 1623   4.47   652.8 171372. -3.05  1.40   8.48   0.26   0.57 0.22 0.96 0.69  0.13 713.5 761751.  4.48 652.5 138241.
 2:27:02 0.89 350.74 117.77 -3.31 1623   4.62   648.5 129006. -2.81  1.89   8.45  -0.73   0.22 0.20 0.54 0.51  0.15 721.81110609.  4.58 652.4 182362.
 2:27:43 0.89 350.74 117.76 -3.31 1623   4.47   658.7 245044. -1.49  1.18   8.14  -2.31   0.85 0.31 0.76 0.39  0.15 725.31253229.  4.32 654.6 135548.
 2:28:23 0.89 350.74 117.75 -3.31 1623   4.61   662.8 209565. -1.09 -0.22   7.44  -3.61   1.67 0.54 0.29 0.94  0.15 739.2 628486.  4.35 656.0 201970.
 2:29:04 0.89 350.74 117.75 -3.31 1623   4.36   653.9 172068. -2.32  0.27   8.13  -1.00   1.96 0.28 1.04 0.39  0.14 713.4 809984.  4.35 652.8 146265.
 2:29:44 0.89 350.74 117.74 -3.31 1623   4.49   662.3 226145. -3.55 -1.30   7.68   0.62   3.31 0.38 1.23 0.52  0.15 713.21050941.  4.38 661.2 176716.
 2:30:25 0.89 350.74 117.74 -3.31 1623   4.83   674.7 246675. -5.37 -1.45   7.18   1.56   3.88 0.32 1.40 0.93  0.13 713.2 703746.  4.64 671.9 219596.
 2:31:05 0.89 350.74 117.73 -3.31 1623   4.97   667.8 224066. -2.05 -1.50   7.36  -1.41   3.72 0.35 0.81 0.89  0.14 731.8 835140.  4.59 664.5 178639.
 2:31:46 0.89 350.74 117.72 -3.31 1623   4.32   665.2 190905. -1.24 -0.61   6.99  -2.97   3.56 0.43 0.55 0.67  0.14 736.81164455.  4.68 666.1 222402.
 2:32:26 0.89 350.74 117.72 -3.31 1623   4.88   674.8 226820. -2.33 -2.98   6.77  -1.22   4.71 0.79 1.19 0.98  0.15 726.3 752603.  4.29 674.9 203276.
 2:33:07 0.89 350.74 117.71 -3.31 1623   4.51   671.4 241529. -1.33 -1.43   6.99  -2.22   4.18 0.47 0.47 0.76  0.14 724.41051149.  4.69 666.8 232901.
 2:33:47 0.89 350.74 117.70 -3.31 1623   4.71   667.5 215438. -2.36 -2.23   6.41  -3.55   3.73 0.90 1.51 1.03  0.11 745.9 993145.  4.30 668.6 195739.
 2:34:28 0.89 350.74 117.70 -3.31 1623   4.47   666.6 181134. -2.81 -2.23   7.07  -0.44   4.69 0.50 0.82 0.67  0.16 741.71227865.  4.67 670.6 224793.
 2:35:08 0.89 350.74 117.69 -3.31 1623   4.50   656.3 148597. -1.33 -0.40   7.91  -1.05   2.93 0.33 0.73 0.83  0.13 727.5 931190.  4.50 660.4 181933.
 2:35:49 0.89 350.74 117.68 -3.31 1623   4.57   667.9 194752. -3.01 -2.39   7.00  -0.46   4.79 0.50 0.45 0.76  0.15 713.9 751148.  4.78 668.8 241114.
 2:36:29 0.89 350.74 117.68 -3.31 1623   4.41   671.0 242465. -3.54 -2.57   6.52   0.76   5.47 0.33 0.38 0.52  0.13 737.0 574224.  4.34 674.1 207278.
 2:37:10 0.89 350.74 117.67 -3.31 1623   3.61   684.8 237891. -4.21 -2.88   6.47   0.60   5.60 0.64 1.31 0.86  0.12 729.3 973810.  3.57 681.0 211799.
 2:37:50 0.89 350.74 117.67 -3.31 1623   4.19   667.6 219180. -1.35 -1.91   7.09  -1.07   4.55 0.37 0.79 0.66  0.16 716.21069236.  4.25 668.4 180822.
 2:38:31 0.89 350.74 117.66 -3.31 1623   4.50   665.1 174689. -3.45 -2.04   7.38   0.20   4.34 0.28 0.33 0.47  0.11 714.7 618507.  4.72 665.9 220323.
 2:39:11 0.89 350.74 117.65 -3.31 1623  -1.00    -1.0     -1. -1.00 -1.00   7.37   0.11   4.36 0.20 0.26 0.34 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:39:52 0.89 350.74 117.65 -3.31 1623   4.70   660.9 170323. -2.71 -1.53   7.45  -0.35   3.99 0.41 0.97 0.78  0.10 697.7 876096.  4.31 655.4 156907.
 2:40:32 0.89 350.74 117.64 -3.31 1623   4.52   664.3 217257. -3.52 -2.14   7.45  -1.08   3.99 0.25 0.76 0.78  0.12 738.2 729526.  4.34 666.2 174221.
 2:41:13 0.89 350.74 117.63 -3.31 1623   4.55   666.3 183213. -4.90 -1.78   7.26   1.30   4.13 0.23 1.49 0.71  0.12 731.0 815181.  4.67 669.8 225157.
 2:41:53 0.89 350.74 117.63 -3.31 1623   4.28   668.3 216373. -2.76 -2.51   7.17   0.85   4.58 0.40 1.08 0.94  0.16 731.7 841793.  4.10 669.1 170375.
 2:42:34 0.89 350.74 117.62 -3.31 1623   4.52   665.3 174741. -4.00 -1.99   7.19   0.77   4.53 0.46 0.43 0.72  0.10 706.8 655929.  4.33 659.3 165827.
 2:43:14 0.89 350.74 117.62 -3.31 1623   4.64   666.5 219076. -3.39 -2.19   7.11   0.72   4.79 0.34 0.47 0.40  0.13 751.71193353.  4.39 668.4 177808.
 2:43:55 0.89 350.74 117.61 -3.31 1623   4.77   683.0 255823. -2.13 -3.51   6.55  -0.31   5.47 0.49 0.82 0.69  0.11 711.5 589608.  4.33 682.1 232901.
 2:44:35 0.89 350.74 117.60 -3.31 1623   4.58   665.7 206862. -3.65 -1.92   7.50   0.54   4.33 0.23 0.36 0.48  0.12 725.1 872354.  4.08 668.1 173182.
 2:45:16 0.89 350.74 117.60 -3.31 1623   4.39   666.7 167620. -3.30 -2.14   7.48   0.25   4.53 0.25 0.34 0.30  0.14 726.51333479.  4.21 662.1 146830.
 2:45:56 0.89 350.74 117.59 -3.31 1623   3.88   667.6 212163. -3.02 -2.47   7.30   0.12   4.80 0.51 0.62 0.80  0.13 708.21309986.  3.84 668.9 173442.
 2:46:37 0.89 350.74 117.58 -3.31 1623   4.28   667.3 181446. -2.24 -2.27   7.05  -0.83   5.11 0.29 0.35 0.39  0.17 731.5 937011.  4.58 667.4 245376.
 2:47:17 0.89 350.74 117.58 -3.31 1623   4.47   667.3 209097. -1.20 -2.03   7.32  -1.59   4.53 0.21 0.66 0.53  0.16 723.61054891.  4.17 669.5 174533.
 2:47:58 0.89 350.74 117.57 -3.31 1623   4.21   665.4 169751. -1.87 -1.97   7.32  -1.89   4.58 0.36 0.55 0.40  0.16 739.21039923.  4.11 660.4 155829.
 2:48:38 0.89 350.74 117.57 -3.31 1623   4.80   672.3 225781. -1.41 -2.82   6.22  -2.00   5.66 0.39 0.37 0.53  0.16 718.41076721.  4.51 673.2 197818.
 2:49:19 0.89 350.74 117.56 -3.31 1623   4.49   666.3 171778. -1.73 -2.03   7.07  -1.68   4.62 0.66 0.60 0.73  0.15 716.1 685035.  4.68 661.4 158005.
 2:49:59 0.89 350.74 117.55 -3.31 1623   4.59   664.3 211072. -1.65 -1.70   7.41  -2.21   3.89 0.21 0.46 0.42  0.14 731.9 736594.  4.40 666.0 171155.
 2:50:40 0.89 350.74 117.55 -3.31 1623   4.35   659.7 153896. -0.80 -0.22   7.84  -2.74   2.50 0.25 0.55 0.63  0.12 728.91325163.  4.17 656.6 142052.
 2:51:20 0.89 350.74 117.54 -3.31 1623   4.65   663.8 202080. -1.05 -1.25   7.47  -2.24   3.68 0.38 0.66 0.91  0.10 730.2 789401.  4.49 664.1 174429.
 2:52:01 0.89 350.74 117.54 -3.31 1623   4.93   664.2 179315. -1.65 -1.83   7.31  -2.27   3.98 0.25 0.54 0.46  0.12 716.7 693143.  4.65 663.0 154730.
 2:52:41 0.89 350.74 117.53 -3.31 1623   3.70   656.7 268134. -0.31 -1.76   7.34  -3.22   3.75 0.24 0.35 0.29  0.12 704.51415392.  3.67 652.0 234769.
 2:53:22 0.89 350.74 117.52 -3.31 1623   3.76   657.6 329978. -0.88 -1.95   7.59  -2.81   3.74 0.16 0.16 0.09  0.15 731.71143665.  3.65 657.9 263557.
 2:54:02 0.89 350.74 117.52 -3.31 1623   3.71   663.1 254991.  0.05 -1.83   7.18  -3.07   3.87 0.52 0.53 0.56  0.10 730.1 827655.  3.67 656.8 244745.
 2:54:43 0.89 350.74 117.51 -3.31 1623   4.03   647.8 199556. -3.60  0.97   8.29  -0.18   1.34 0.70 1.38 1.30 -1.00  -1.0     -1.  3.93 647.3 152116.
 2:55:23 0.89 350.74 117.50 -3.31 1623   3.86   646.9 156842. -2.26 -0.58   8.21  -0.79   2.33 0.24 0.41 0.63  0.08 722.6 874433.  4.17 649.8 201694.
 2:56:04 0.89 350.74 117.50 -3.31 1623   3.83   657.4 315068.  1.00  0.14   7.79  -2.83   2.04 0.34 0.96 0.73  0.06 764.5 479213.  3.36 660.2 304852.
 2:56:44 0.89 350.74 117.49 -3.31 1623   3.61   649.3 262664.  0.22  0.10   7.71  -3.68   1.16 0.21 0.57 0.71  0.08 737.0 660087.  3.66 644.4 256183.
 2:57:25 0.89 350.74 117.48 -3.31 1623   3.76   654.0 253159.  1.58  1.21   7.40  -4.54  -0.07 0.24 0.52 0.43  0.11 716.3 580461.  3.50 659.9 276522.
 2:58:05 0.89 350.74 117.48 -3.31 1623   3.62   655.4 285449. -0.38 -0.35   7.28  -4.33  -0.04 0.39 0.91 1.39  0.08 735.2 843248.  3.35 650.2 232882.
 2:58:46 0.89 350.74 117.47 -3.31 1623   3.51   686.6 291426.  3.01  4.89   6.37  -5.23  -1.23 1.03 0.76 1.88  0.10 730.11184829.  3.51 683.2 265230.
 2:59:26 0.89 350.74 117.47 -3.31 1623   3.61   704.0 217101.  0.00  6.21   3.24  -5.20  -5.71 0.98 0.78 0.86  0.11 719.81150526.  3.62 702.0 257590.
 3:00:07 0.89 350.74 117.46 -3.31 1623   3.93   723.7 362788.  0.39  6.57  -0.42  -3.54  -6.95 1.58 1.47 1.16  0.14 724.0 924122.  3.69 722.2 323546.
 3:00:47 0.89 350.74 117.45 -3.31 1623   3.47   690.9 279056.  0.00  5.17   2.14  -4.85  -5.08 2.53 1.87 1.77  0.16 713.41298759.  3.50 692.1 282278.
 3:01:28 0.89 350.74 117.45 -3.31 1623   3.91   692.1 356447.  0.00  3.03   4.02  -6.23  -3.65 0.56 0.81 1.00 -1.00  -1.0     -1.  3.55 693.0 312112.
 3:02:08 0.89 350.74 117.44 -3.31 1623   3.57   696.8 272611.  0.00  5.60   3.29  -5.44  -5.28 0.41 0.40 0.38  0.11 734.0 886907.  3.35 697.9 299014.
 3:02:48 0.89 350.74 117.43 -3.31 1623  -1.00    -1.0     -1. -1.00 -1.00   3.74  -5.56  -4.88 0.43 0.29 0.29 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:07:30 0.89 350.74 117.39 -3.31 1623   3.75   674.2 293297. -1.92 -3.45   5.54  -1.32   5.39 0.28 0.45 0.62  0.11 724.0 776512.  3.83 679.2 350002.
 3:08:11 0.89 350.74 117.39 -3.31 1623   4.32   707.7 320168. -2.29 -4.25   4.30  -1.28   6.39 2.33 1.12 1.50  0.11 739.81089403.  4.01 714.3 287372.
 3:08:52 0.89 350.74 117.38 -3.31 1623   3.71   699.3 331811. -1.49 -4.16   2.76  -0.89   7.78 0.96 0.34 0.66  0.10 733.3 946991.  3.97 697.8 316322.
 3:09:32 0.89 350.74 117.37 -3.31 1623   3.78   698.0 297299. -0.48 -4.16   3.16  -2.17   7.23 0.78 0.51 0.57  0.11 734.91275059.  3.74 692.9 304575.
 3:10:13 0.89 350.74 117.37 -3.31 1623   3.64   731.8 291790.  0.24 -3.96   0.63  -2.98   7.75 1.11 0.35 0.35  0.10 717.5 744911.  3.51 729.7 230615.
 3:10:53 0.89 350.74 117.36 -3.31 1623   3.66   680.3 298962.  0.74 -3.31   4.08  -3.54   6.37 0.63 0.38 0.57  0.11 728.61407492.  3.49 678.6 283577.
 3:11:34 0.89 350.74 117.35 -3.31 1623   3.99   682.1 310657.  0.00 -3.26   4.67  -4.00   5.62 0.43 0.49 0.42  0.10 738.3 821003.  4.08 682.9 333162.
 3:12:14 0.89 350.74 117.35 -3.31 1623   3.73   681.2 335397.  2.03 -2.17   4.72  -4.83   4.86 0.35 0.47 0.39  0.11 718.9 766324.  3.69 676.1 299014.
 3:12:55 0.89 350.74 117.34 -3.31 1623   3.90   660.1 331164.  0.00  1.80   6.23  -5.11   1.20 0.33 0.68 1.25  0.07 743.4 617467.  3.93 659.4 266910.
 3:13:35 0.89 350.74 117.34 -3.31 1623   3.88   681.9 340386. -0.16  5.70   5.30  -4.03  -3.96 0.90 1.16 1.96  0.14 725.8 895015.  3.76 677.7 303172.
 3:14:16 0.89 350.74 117.33 -3.31 1623   3.97   660.0 300024. -0.25 -1.55   5.78  -3.28   1.17 1.60 1.20 3.95  0.10 759.91027033.  3.91 657.2 404550.
 3:14:56 0.89 350.74 117.32 -3.31 1623   4.05   650.9 344112. -0.92  0.88   7.17  -1.80   2.10 0.95 1.35 1.78  0.11 714.4 985037.  3.79 648.6 311998.
 3:15:37 0.89 350.74 117.32 -3.31 1623   3.95   652.9 323605. -1.29  0.89   7.92  -1.42   0.03 0.20 0.35 0.31 -1.00  -1.0     -1.  3.91 642.8 268355.
